t,base_x,base_y,base_z,base_yaw,site_x,site_y,site_z,tracking_error,solve_time_ms,iterations,converged
9.820072854,-0.049844919216584536,-0.057847648950454356,0.0,-0.04694302739721605,0.5429772547351301,-0.07855247582801786,0.7195847217474581,0.090580646,10.242743,17.0,1.0
9.840081413,-0.05034008486334975,-0.057813839157801056,0.0,-0.04560151686587877,0.5427480603327988,-0.0791869714321463,0.7195921638533662,0.089707238,10.026183,13.0,1.0
9.860076498,-0.050751185053980526,-0.057771687452846485,0.0,-0.044416721591344556,0.5425507818498858,-0.07979159264177779,0.719294157378416,0.089228436,10.321129,20.0,1.0
9.880074569,-0.05124003652911165,-0.057710025926914106,0.0,-0.04296849408601545,0.5423415828794723,-0.08047229442633828,0.7193047706778982,0.08824646,10.11866,24.0,1.0
9.900079095,-0.05162358507489103,-0.057645251449626546,0.0,-0.04168334035038022,0.5421797238412128,-0.08106415907622527,0.7190231517970409,0.087720713,10.364837,13.0,1.0
9.920076992,-0.05201709094480143,-0.05756965449469321,0.0,-0.04038190960884931,0.5420223973484365,-0.08163511044511479,0.7190234023951311,0.086956471,10.167381,20.0,1.0
9.940075163,-0.052353115389844225,-0.05749125072347341,0.0,-0.03916449271227329,0.5418822646048107,-0.08217112189984076,0.7186895395571263,0.086569123,10.341848,26.0,1.0
9.960100273,-0.05272410971053496,-0.05739397339754612,0.0,-0.037762094194683835,0.5417494702248182,-0.08270445689011996,0.718649817103055,0.085820577,10.076451,27.0,1.0
9.980074553,-0.053035300598254675,-0.057298261636436414,0.0,-0.03654070921106957,0.5416264100246276,-0.0832117000291594,0.7183084060597043,0.085460684,10.326388,28.0,1.0
10.000080879,-0.0534083731659534,-0.05717194291211362,0.0,-0.03505092298385588,0.5415026002638446,-0.08378910007371247,0.718279350813872,0.084596731,10.244658,28.0,1.0
10.020076971,-0.05370475507537746,-0.05705546627801129,0.0,-0.03373501863226979,0.5413990016873754,-0.08428834710559135,0.717959633836086,0.084180747,10.137922,27.0,1.0
10.040081502,-0.054010737441098265,-0.05692654047910249,0.0,-0.03240454132631907,0.5413027291130742,-0.08476647423192765,0.7179268267531227,0.083520331,10.19172,28.0,1.0
10.060074547,-0.05429288530382567,-0.05679176337761027,0.0,-0.031014323463119938,0.5412098203049295,-0.08522359405128238,0.7175877916382974,0.083114656,10.203045,28.0,1.0
10.080038589,-0.05458158126557657,-0.05664426598689254,0.0,-0.029652507030650914,0.5411249195004324,-0.08566809435381346,0.7175437051008619,0.082471166,10.136813,28.0,1.0
10.100077727,-0.054828914306839165,-0.056503442926989826,0.0,-0.02839818228411731,0.5410395329467581,-0.08608705325232799,0.7171686062963983,0.082213385,10.259162,28.0,1.0
10.120077463,-0.05512776392893671,-0.056321198357137066,0.0,-0.026873402471808982,0.540958999051533,-0.0865586505704737,0.7171043270179512,0.081453316,10.195207,28.0,1.0
10.140074563,-0.055366005745648365,-0.05615842721403655,0.0,-0.025532922433043274,0.540886256417555,-0.08696930007914468,0.71675920983685,0.081128519,10.083925,28.0,1.0
10.160074167,-0.05561197473058754,-0.0559802879663921,0.0,-0.024177007262062438,0.5408245991902567,-0.08736125803889369,0.7167081142053346,0.08054838,10.107964,28.0,1.0
10.180074785,-0.05583843075554186,-0.05579865974386014,0.0,-0.022764475615540073,0.5407598949494573,-0.0877339009225711,0.7163502007505067,0.080227353,10.009397,27.0,1.0
10.200074951,-0.05609085867541428,-0.05558316868625251,0.0,-0.021229487866768603,0.5407001732380946,-0.08812905141786634,0.7162651136408742,0.079551739,10.24024,28.0,1.0
10.220101925,-0.056267344202124724,-0.055418461270893726,0.0,-0.020110236362700696,0.5406459706883143,-0.08842901312493748,0.7158980367664096,0.079493073,10.133538,28.0,1.0
10.240075889,-0.05650532594280612,-0.05518297530824002,0.0,-0.018565683727912518,0.5405967117215321,-0.08881110505546391,0.7158177704882762,0.078814075,10.009244,28.0,1.0
10.260074898,-0.05669389440151929,-0.054976391851312784,0.0,-0.017210957565115106,0.5405467112859258,-0.08914098970381823,0.7154573949535215,0.078574286,10.103252,28.0,1.0
10.280061068,-0.05688784230867389,-0.054752073266844135,0.0,-0.015840768925246825,0.5405114034494689,-0.08945085185020142,0.7153936612481893,0.078073696,10.186103,27.0,1.0
10.300075242,-0.05705342810793876,-0.05454253304103764,0.0,-0.014565173297920132,0.540465628428192,-0.08973314900590512,0.7149955688996301,0.07796103,10.147309,28.0,1.0
10.320075574,-0.05725210955429478,-0.05427352153000132,0.0,-0.012946688586368561,0.5404345620083274,-0.09004562552607741,0.7148756646401213,0.077351222,10.153207,27.0,1.0
10.340023725,-0.05738765801683061,-0.05407289653736528,0.0,-0.011828204894303767,0.540399485042346,-0.0902739368032628,0.7145042928178894,0.077371423,10.264185,28.0,1.0
10.360075411,-0.057568366800797376,-0.0537889975087033,0.0,-0.01028021202075808,0.5403786206730108,-0.090579210470576,0.7144230589773132,0.076766853,10.055004,28.0,1.0
10.380076426,-0.057709462442353206,-0.053542548911395614,0.0,-0.008917541972994332,0.5403496576834023,-0.09083601363398687,0.7140570697599788,0.076607048,10.124156,28.0,1.0
10.400080543,-0.05786641466031121,-0.05325021578522429,0.0,-0.007385184519297886,0.5403368640897196,-0.09108952177645042,0.7139619944212595,0.07607515,10.246502,28.0,1.0
10.420076289,-0.057974573495389405,-0.05302870562972174,0.0,-0.006255370268596591,0.5403132782038189,-0.0912721826452487,0.7135827017462045,0.076157955,10.336128,28.0,1.0
10.440076053,-0.05811853381578019,-0.052714030189335896,0.0,-0.004696037250074088,0.5403090929465579,-0.09150869982918965,0.7134900777459898,0.075616653,10.110727,28.0,1.0
10.46007658,-0.05821353025467074,-0.052480224991470356,0.0,-0.0034805667691350526,0.5402846071037372,-0.09167360740652508,0.7130264551256106,0.075770131,10.097035,28.0,1.0
10.48007659,-0.05828673931402737,-0.05227837547279029,0.0,-0.0023633246246624767,0.5402616902257098,-0.09180083476293484,0.7123716700168543,0.076228619,10.262384,26.0,1.0
10.500077249,-0.05838735322892636,-0.051981187103372274,0.0,-0.0008174590270590212,0.5402728442335131,-0.09198517325376104,0.7121154408885576,0.075948532,10.27279,28.0,1.0
10.520036651,-0.058465514423846836,-0.051715399872150354,0.0,0.0005532514020278532,0.5402723936940788,-0.09215903537423707,0.7116965037615343,0.075958542,10.239823,28.0,1.0
10.540038114,-0.05854457616108406,-0.05142521315343494,0.0,0.0019402960084837961,0.5402976114015006,-0.09231738559400125,0.711624233245713,0.075647018,10.007856,28.0,1.0
10.560083636,-0.05860926403765237,-0.051152819904973,0.0,0.0032310223645468225,0.5403005087761691,-0.09245053237815498,0.7112257282204083,0.07572023,10.098336,28.0,1.0
10.580077627,-0.05868393282426073,-0.05080242095696922,0.0,0.004866327276779352,0.5403322240091832,-0.09259623727147846,0.7111145806524672,0.075270766,10.251363,28.0,1.0
10.600077525,-0.05873869295804051,-0.05049869021008641,0.0,0.006198010720503853,0.5403418289306459,-0.09270773238389773,0.71072603357273,0.075305884,10.248536,28.0,1.0
10.620078504,-0.058792129586332884,-0.05016988444440225,0.0,0.007566652294529254,0.5403777019625211,-0.09281881779102837,0.7106814762607976,0.075007751,10.308208,28.0,1.0
10.640084921,-0.05882898496253804,-0.04989331171728694,0.0,0.008753940942336213,0.5403838052677541,-0.09287474151979325,0.7102512255613692,0.075272383,10.058575,28.0,1.0
10.66007747,-0.05885729285514695,-0.04961139935968354,0.0,0.010127879954942713,0.5403818155837725,-0.09294529773432539,0.7095764401340817,0.075669044,10.119982,28.0,1.0
10.680078026,-0.05888431432040802,-0.049296235558299484,0.0,0.011509363468732468,0.5404208939273677,-0.09299124561891095,0.7093803988963672,0.075609158,10.137256,28.0,1.0
10.700078165,-0.05890208437696977,-0.048996520711520455,0.0,0.012793581114208585,0.5404398829198402,-0.0930331823725623,0.7089444969867154,0.075833195,10.057463,27.0,1.0
10.720078415,-0.05891802823960792,-0.048609120127593546,0.0,0.014419201896587033,0.5404970579781888,-0.09308977691624498,0.7088417407596672,0.07547919,10.203964,28.0,1.0
10.740096059,-0.058923221974908103,-0.0483193550761639,0.0,0.015539545812411626,0.5405211883009188,-0.09310793443549459,0.7084908036916913,0.075766644,10.061743,28.0,1.0
10.760078494,-0.05892460410298433,-0.04790870843036608,0.0,0.01708726384838713,0.5405872780600163,-0.09315247900218988,0.7084461915424279,0.075384735,10.197895,28.0,1.0
10.78007861,-0.05891788215003508,-0.047603590333181775,0.0,0.01829393744907862,0.540611912180612,-0.0931380895634823,0.7080201993686611,0.075733953,10.288767,28.0,1.0
10.800079368,-0.05890390942545631,-0.04729616373815233,0.0,0.0195998221417702,0.5406218851478674,-0.0931391189703375,0.7073491716744691,0.076252702,10.038521,27.0,1.0
10.820079368,-0.05888443590779622,-0.04695096614615833,0.0,0.02094337406844541,0.5406790992105209,-0.09312696960223318,0.7071809928662266,0.076265947,10.282439,28.0,1.0
10.840079317,-0.05885893289529709,-0.04662148644042386,0.0,0.02220964264684732,0.5407144563123495,-0.09309922184351871,0.7067714568790877,0.076562091,10.189417,28.0,1.0
10.860079782,-0.05881992925399373,-0.046195111665931626,0.0,0.023813585879145994,0.5407949940713404,-0.09306980755814981,0.706697784503965,0.076272349,10.092631,28.0,1.0
10.880080057,-0.05878488023541326,-0.04587613727791389,0.0,0.024918787209339304,0.5408353722967465,-0.09301529379123179,0.7063680541678502,0.076635526,10.117821,28.0,1.0
10.900079594,-0.05873004214737696,-0.045424036388096264,0.0,0.02644503375177964,0.5409262343065472,-0.0929686684141364,0.7063513058337643,0.076316554,10.101384,28.0,1.0
10.920079742,-0.05867461159051622,-0.045032437839464465,0.0,0.02777889693080518,0.5409811134660358,-0.09290497335856499,0.7060397747575499,0.076472732,10.08856,27.0,1.0
10.940080725,-0.05861055634811786,-0.044609547995582734,0.0,0.029128095851524056,0.5410719065547757,-0.09280801496891744,0.7060358453898546,0.076340151,10.214911,28.0,1.0
10.960080101,-0.05855096838483872,-0.04425583581821903,0.0,0.030282981076488143,0.5411224781177026,-0.092660833154948,0.7056432445012355,0.076796691,10.200894,28.0,1.0
10.980084057,-0.05848345177042036,-0.043897596485612755,0.0,0.03161224010292236,0.5411485823799516,-0.09257037455879012,0.7050048550617249,0.077371608,10.116967,28.0,1.0
11.000114866,-0.05840493081353711,-0.04349808284718807,0.0,0.032948276045947945,0.5412302622405039,-0.09243519023090638,0.7048582541866896,0.077472823,10.109868,28.0,1.0
11.020091394,-0.05832444831112052,-0.04312013130922178,0.0,0.03418354715533035,0.5412862671654036,-0.09228884576706241,0.7044700915195852,0.077865321,10.293251,28.0,1.0
11.040087034,-0.05821554014737486,-0.042633353857933945,0.0,0.0357436189889351,0.5413952206305814,-0.09213261450763843,0.7044256182110001,0.077657641,10.064043,28.0,1.0
11.060080534,-0.05811481377043911,-0.042212514550312115,0.0,0.03700760739926503,0.5414655275731123,-0.09196991325137477,0.704103105897803,0.077938199,10.134311,28.0,1.0
11.08008094,-0.05800225027623818,-0.04175751105282365,0.0,0.038305671601358886,0.5415771074186285,-0.09180088833045218,0.7041336481501114,0.077865279,10.174211,28.0,1.0
11.100082906,-0.057892114548078154,-0.041337017939759524,0.0,0.039515988285600503,0.5416519774406704,-0.0916011684980669,0.7038200120713246,0.078211871,10.189222,28.0,1.0
11.120080988,-0.057746530500648,-0.04080147842234228,0.0,0.04104445443705914,0.5417801012568252,-0.09137539010819547,0.7038032777317936,0.078005514,10.216899,28.0,1.0
11.140087631,-0.057634100681737375,-0.04040743922229099,0.0,0.04209298429199325,0.5418530874454016,-0.09115754520859927,0.7035069692669541,0.078494773,10.066346,28.0,1.0
11.160081137,-0.057471698661325774,-0.039854162942550966,0.0,0.043538562027814406,0.5419916502632744,-0.09091205644462574,0.7035320524272732,0.078280104,10.1539,28.0,1.0
11.180083698,-0.057325789009734354,-0.03938177534099207,0.0,0.044796283749912125,0.5420831396653514,-0.09066992244609084,0.7032546921102841,0.078560535,10.248428,28.0,1.0
11.200077278,-0.0571656924662355,-0.038875049355866845,0.0,0.046067873206011765,0.5422180229462087,-0.09039591758342261,0.703288304302274,0.078542928,10.236351,23.0,1.0
11.220114501,-0.057013254974800184,-0.038411813268555306,0.0,0.047239748279766784,0.5423117665188434,-0.09009835912127724,0.7029761824297419,0.07895705,10.077162,28.0,1.0
11.240089737,-0.056815282103962896,-0.03782588661078678,0.0,0.048716767220872446,0.5424636082327724,-0.08977321557914074,0.7029676438395402,0.078802965,10.005282,28.0,1.0
11.260082648,-0.05666539963244919,-0.03739790870237912,0.0,0.04972821842779047,0.542552950446072,-0.08947598800904667,0.7026785543419083,0.079350227,10.139115,28.0,1.0
11.280082739,-0.056451515469839474,-0.03679965547425272,0.0,0.051121235475236455,0.5427147761033266,-0.08913533277911079,0.702714898617343,0.079186038,10.166784,28.0,1.0
11.300082733,-0.05626286799156951,-0.036292128081380694,0.0,0.05233103063627067,0.5428238965931909,-0.08880873011960597,0.702446664816525,0.079521688,10.252301,28.0,1.0
11.320082325,-0.056037616312600534,-0.035697514356708863,0.0,0.05368886498865843,0.5429937779963832,-0.08840736532790425,0.7024773173660582,0.079432968,10.208497,21.0,1.0
11.340083779,-0.05586496687710307,-0.03525538421205933,0.0,0.05467921184087128,0.5430903247435245,-0.08807330567098307,0.7021880622733377,0.080021712,10.15015,28.0,1.0
11.360084058,-0.05561699811750619,-0.03463250790565087,0.0,0.05609575348111649,0.5432638903628209,-0.0876608042855665,0.7021910314700224,0.079918187,10.235253,28.0,1.0
