t,primary_x,primary_y,primary_z,tracking_error,solve_time_ms,iterations,converged,tool_frame_x,tool_frame_y,tool_frame_z
5.416027315,-0.17197671774893813,0.273370854766833,2.370685068955769,0.150353386,4.025884,11.0,1.0,-0.17197671774893813,0.273370854766833,2.370685068955769
5.424010146,-0.17328575225876117,0.2737145553666671,2.370408496560474,0.149525905,4.016366,11.0,1.0,-0.17328575225876117,0.2737145553666671,2.370408496560474
5.432014012,-0.17461155350959415,0.2739561960476997,2.370149816824275,0.14920187,4.139419,8.0,1.0,-0.17461155350959415,0.2739561960476997,2.370149816824275
5.440013303,-0.1755664169200085,0.274144800654458,2.3699601655697498,0.149236943,4.455782,7.0,1.0,-0.1755664169200085,0.274144800654458,2.3699601655697498
5.448011819,-0.17680526008425917,0.2744219953329589,2.369705909383884,0.148768451,4.368441,9.0,1.0,-0.17680526008425917,0.2744219953329589,2.369705909383884
5.456009907,-0.17803125693012617,0.27473321051308414,2.369444972596774,0.148151271,4.035901,10.0,1.0,-0.17803125693012617,0.27473321051308414,2.369444972596774
5.464010413,-0.17927016258693104,0.2750774363430831,2.369173589620471,0.147384289,4.315602,12.0,1.0,-0.17927016258693104,0.2750774363430831,2.369173589620471
5.472013852,-0.18053682084393594,0.2753565662383529,2.368910057183094,0.146942088,4.056879,11.0,1.0,-0.18053682084393594,0.2753565662383529,2.368910057183094
5.480011859,-0.18175697627230541,0.2756057655016293,2.368660112391652,0.146644113,4.035292,11.0,1.0,-0.18175697627230541,0.2756057655016293,2.368660112391652
5.488011545,-0.1829393172978501,0.27590100755276936,2.3684053272112573,0.146142786,4.630518,7.0,1.0,-0.1829393172978501,0.27590100755276936,2.3684053272112573
5.496014574,-0.184115857384729,0.27623081146519546,2.3681428623132126,0.14548845,4.192368,7.0,1.0,-0.184115857384729,0.27623081146519546,2.3681428623132126
5.503999109,-0.18500796313195544,0.27650303694065964,2.367938404269449,0.145184258,4.253881,10.0,1.0,-0.18500796313195544,0.27650303694065964,2.367938404269449
5.512014707,-0.1862248631347055,0.2767934633638708,2.367675097901754,0.144741402,4.007538,11.0,1.0,-0.1862248631347055,0.2767934633638708,2.367675097901754
5.520010535,-0.18740216483959565,0.27705362685509993,2.3674245319617793,0.144436274,4.313935,12.0,1.0,-0.18740216483959565,0.27705362685509993,2.3674245319617793
5.52801045,-0.18854040324362026,0.2773476663325042,2.3671723432404024,0.14398401,4.000901,11.0,1.0,-0.18854040324362026,0.2773476663325042,2.3671723432404024
5.536010119,-0.18966511772084826,0.2776766423706466,2.3669139336054945,0.143375926,4.027966,11.0,1.0,-0.18966511772084826,0.2776766423706466,2.3669139336054945
5.544012627,-0.19080354668028196,0.27805199824199617,2.366642386687236,0.142552115,4.003069,11.0,1.0,-0.19080354668028196,0.27805199824199617,2.366642386687236
5.552010339,-0.19197005055298197,0.2783208606285687,2.366386753736123,0.142259408,4.318343,12.0,1.0,-0.19197005055298197,0.2783208606285687,2.366386753736123
5.560010142,-0.19309155981415982,0.2785975403408735,2.3661371371906594,0.141919827,4.008392,11.0,1.0,-0.19309155981415982,0.2785975403408735,2.3661371371906594
5.568010731,-0.19391075256912893,0.2788310286459645,2.365947693666589,0.14185064,4.339073,12.0,1.0,-0.19391075256912893,0.2788310286459645,2.365947693666589
5.576011177,-0.19499395642436812,0.27916890127290234,2.365690187697378,0.141235639,4.067271,11.0,1.0,-0.19499395642436812,0.27916890127290234,2.365690187697378
5.584010776,-0.19608436185124328,0.2795407004839019,2.365423399873815,0.140464274,4.328481,12.0,1.0,-0.19608436185124328,0.2795407004839019,2.365423399873815
5.592012705,-0.19720465911947938,0.27984541485595515,2.3651636618350147,0.140043539,4.063808,11.0,1.0,-0.19720465911947938,0.27984541485595515,2.3651636618350147
5.600010946,-0.19829178737743164,0.28011646311569405,2.3649166756302296,0.139769587,4.352705,12.0,1.0,-0.19829178737743164,0.28011646311569405,2.3649166756302296
5.608011753,-0.1993430828398191,0.28043420040271777,2.3646656732035405,0.139276624,4.048707,11.0,1.0,-0.1993430828398191,0.28043420040271777,2.3646656732035405
5.61601109,-0.20038502409676204,0.2807872221411564,2.3644081160000185,0.138621325,4.020554,11.0,1.0,-0.20038502409676204,0.2807872221411564,2.3644081160000185
5.624012836,-0.201435759166597,0.28117389834350864,2.3641411908027727,0.137809758,4.307889,8.0,1.0,-0.201435759166597,0.28117389834350864,2.3641411908027727
5.632028302,-0.20224771966326816,0.28138982248168787,2.363950592842526,0.137894579,4.71399,6.0,1.0,-0.20224771966326816,0.28138982248168787,2.363950592842526
5.640035878,-0.20329672522069614,0.28166882497607143,2.363704641477763,0.137618124,4.345789,5.0,1.0,-0.20329672522069614,0.28166882497607143,2.363704641477763
5.648017113,-0.204309407209576,0.2819814879435766,2.363457788196532,0.13717809,4.522916,7.0,1.0,-0.204309407209576,0.2819814879435766,2.363457788196532
5.656014862,-0.20530541953792045,0.28232932849016135,2.3632059811194477,0.136575906,4.039456,8.0,1.0,-0.20530541953792045,0.28232932849016135,2.3632059811194477
5.664014007,-0.20630222413331908,0.28271114687112836,2.3629463305469462,0.135813865,4.510556,10.0,1.0,-0.20630222413331908,0.28271114687112836,2.3629463305469462
5.672015353,-0.2073283244523338,0.28299784798759503,2.3626988475696824,0.135559167,4.495984,6.0,1.0,-0.2073283244523338,0.28299784798759503,2.3626988475696824
5.680026313,-0.20831890669529401,0.28329034183696283,2.3624570625226062,0.135247741,4.308569,7.0,1.0,-0.20831890669529401,0.28329034183696283,2.3624570625226062
5.687980918,-0.20904121614733398,0.2835231419418285,2.362276434221357,0.135248042,4.517075,7.0,1.0,-0.20904121614733398,0.2835231419418285,2.362276434221357
5.69601312,-0.2099864791510025,0.2838758186104095,2.3620298880693147,0.134648614,4.355243,9.0,1.0,-0.2099864791510025,0.2838758186104095,2.3620298880693147
5.704011595,-0.21093237762670555,0.28426327946738705,2.3617754824135058,0.133878589,4.091458,11.0,1.0,-0.21093237762670555,0.28426327946738705,2.3617754824135058
5.712011676,-0.21190943268690168,0.284583103632164,2.3615270668458086,0.133492003,4.335417,12.0,1.0,-0.21190943268690168,0.284583103632164,2.3615270668458086
5.720011844,-0.2128655074566143,0.28486630766980947,2.3612901464948663,0.133257289,4.303249,12.0,1.0,-0.2128655074566143,0.28486630766980947,2.3612901464948663
5.728011564,-0.21378614336147672,0.28518255195260406,2.3610530288406264,0.132854645,4.329832,12.0,1.0,-0.21378614336147672,0.28518255195260406,2.3610530288406264
5.736015729,-0.21468827745706362,0.2855464124473624,2.3608094286402213,0.132214739,4.032316,11.0,1.0,-0.21468827745706362,0.2855464124473624,2.3608094286402213
5.744011668,-0.21559117901501643,0.285943778145546,2.3605583968598784,0.131410571,4.334068,12.0,1.0,-0.21559117901501643,0.285943778145546,2.3605583968598784
5.752011441,-0.21652954789253676,0.28623462603279815,2.360319724787533,0.131202895,4.326285,12.0,1.0,-0.21652954789253676,0.28623462603279815,2.360319724787533
5.760012567,-0.2172115933738049,0.2864555772429111,2.3601448926888393,0.131305556,4.342319,12.0,1.0,-0.2172115933738049,0.2864555772429111,2.3601448926888393
5.768012221,-0.21809375841740453,0.28677558739878656,2.359911712451125,0.130903387,4.328675,12.0,1.0,-0.21809375841740453,0.28677558739878656,2.359911712451125
5.776011782,-0.21895608154160456,0.28712983657442953,2.359675163982133,0.1303282,4.353594,12.0,1.0,-0.21895608154160456,0.28712983657442953,2.359675163982133
5.784029308,-0.2198109783359744,0.2875169496465379,2.359433115958469,0.129590746,4.337325,12.0,1.0,-0.2198109783359744,0.2875169496465379,2.359433115958469
5.792012356,-0.2206938904456515,0.28783808495782437,2.3591966885615676,0.129248367,4.347997,12.0,1.0,-0.2206938904456515,0.28783808495782437,2.3591966885615676
5.800016019,-0.22156156666723972,0.28812217016326913,2.3589708414206685,0.129060064,4.351176,12.0,1.0,-0.22156156666723972,0.28812217016326913,2.3589708414206685
5.808012607,-0.2223941773378284,0.28845072674371103,2.358743314863304,0.128626558,4.335164,12.0,1.0,-0.2223941773378284,0.28845072674371103,2.358743314863304
5.81601202,-0.2232090954150127,0.28881315637824256,2.3585122930579003,0.128018746,4.024139,11.0,1.0,-0.2232090954150127,0.28881315637824256,2.3585122930579003
5.824014354,-0.22381400321690878,0.28910882945330285,2.358335465190261,0.127748907,4.348343,12.0,1.0,-0.22381400321690878,0.28910882945330285,2.358335465190261
5.8320325,-0.22465035628582725,0.28943145517834384,2.3581056861074097,0.127423452,4.331697,12.0,1.0,-0.22465035628582725,0.28943145517834384,2.3581056861074097
5.840013863,-0.22547612636604902,0.2897177745885636,2.357885424700132,0.127239377,4.324912,12.0,1.0,-0.22547612636604902,0.2897177745885636,2.357885424700132
5.84801311,-0.22626938494097507,0.29003522355696054,2.3576657975873743,0.126879996,4.32604,12.0,1.0,-0.22626938494097507,0.29003522355696054,2.3576657975873743
5.856012384,-0.22703993488073115,0.290385676837811,2.35744416141649,0.126342639,4.030746,11.0,1.0,-0.22703993488073115,0.290385676837811,2.35744416141649
5.864014931,-0.22779697763061243,0.290767618999145,2.3572189391364704,0.125637745,4.304814,12.0,1.0,-0.22779697763061243,0.290767618999145,2.3572189391364704
5.872012471,-0.2285892334228744,0.2910586169470887,2.357001763069792,0.125502391,4.01842,11.0,1.0,-0.2285892334228744,0.2910586169470887,2.357001763069792
5.8800133,-0.22935822452995513,0.29135165564804566,2.3567899157861363,0.125291546,4.340559,12.0,1.0,-0.22935822452995513,0.29135165564804566,2.3567899157861363
5.888012623,-0.230098617975134,0.2916765103961248,2.35657794657298,0.124896916,4.342795,12.0,1.0,-0.230098617975134,0.2916765103961248,2.35657794657298
5.896031457,-0.23063880919585333,0.29194387278440603,2.3564175664574605,0.124787392,4.022511,11.0,1.0,-0.23063880919585333,0.29194387278440603,2.3564175664574605
5.904016836,-0.23134753290509438,0.2923232680767385,2.3562014966517086,0.124088426,4.342607,12.0,1.0,-0.23134753290509438,0.2923232680767385,2.3562014966517086
5.912013516,-0.2320829746665366,0.29263908469721883,2.3559898650629583,0.12382546,4.32701,12.0,1.0,-0.2320829746665366,0.29263908469721883,2.3559898650629583
5.92001337,-0.23281354202539142,0.292917431941911,2.3557868183994883,0.123715871,4.326585,12.0,1.0,-0.23281354202539142,0.292917431941911,2.3557868183994883
5.928012922,-0.2335120850043289,0.2932252910304535,2.3555852850246115,0.123420838,4.334131,12.0,1.0,-0.2335120850043289,0.2932252910304535,2.3555852850246115
5.936018172,-0.23418240118488326,0.293576449318977,2.355381703739608,0.122871607,4.081728,11.0,1.0,-0.23418240118488326,0.293576449318977,2.355381703739608
5.944013678,-0.23483619586640536,0.2939573353108958,2.3551759077701004,0.12215214,4.036829,8.0,1.0,-0.23483619586640536,0.2939573353108958,2.3551759077701004
5.95202444,-0.23535681803413644,0.2941750319992512,2.3550258718861206,0.122411213,4.396,5.0,1.0,-0.23535681803413644,0.2941750319992512,2.3550258718861206
5.960017473,-0.23604054646865216,0.29445178424666807,2.3548316202655184,0.122316036,4.200295,6.0,1.0,-0.23604054646865216,0.29445178424666807,2.3548316202655184
5.968033759,-0.2366946602492494,0.2947570520217994,2.354638875494744,0.122037145,4.385054,9.0,1.0,-0.2366946602492494,0.2947570520217994,2.354638875494744
5.976013299,-0.23732295199444373,0.29509263587564216,2.354446121865083,0.121567882,4.238505,11.0,1.0,-0.23732295199444373,0.29509263587564216,2.354446121865083
5.984013149,-0.23792953589267543,0.2954567510270087,2.3542527691322928,0.120930144,4.321244,12.0,1.0,-0.23792953589267543,0.2954567510270087,2.3542527691322928
5.992015392,-0.23856084063508887,0.2957605241379404,2.354063006222796,0.120742321,4.025497,11.0,1.0,-0.23856084063508887,0.2957605241379404,2.354063006222796
6.000014612,-0.23919051515723017,0.2960391361857052,2.3538790486335737,0.120631137,4.352489,12.0,1.0,-0.23919051515723017,0.2960391361857052,2.3538790486335737
6.008014529,-0.23979255098754046,0.2963454600338318,2.3536965657459445,0.120331642,4.092384,9.0,1.0,-0.23979255098754046,0.2963454600338318,2.3536965657459445
6.01598182,-0.24022571592113498,0.29659669491643614,2.3535600015266214,0.120294592,4.092312,10.0,1.0,-0.24022571592113498,0.29659669491643614,2.3535600015266214
6.024092952,-0.24078391757276532,0.2969521043860532,2.35337836727145,0.11970364,4.344694,12.0,1.0,-0.24078391757276532,0.2969521043860532,2.35337836727145
6.03202133,-0.24136608661445083,0.2972487520316896,2.3531998579584,0.119539993,4.352435,12.0,1.0,-0.24136608661445083,0.2972487520316896,2.3531998579584
6.040037145,-0.24195296509458997,0.29750983579035034,2.353027364432865,0.119540001,4.000319,11.0,1.0,-0.24195296509458997,0.29750983579035034,2.353027364432865
6.048015302,-0.24251075858707236,0.29779745069763586,2.3528572460760158,0.11933979,4.196265,7.0,1.0,-0.24251075858707236,0.29779745069763586,2.3528572460760158
6.056015499,-0.24303540790782202,0.29812404482822424,2.3526879820262234,0.118880637,4.271781,8.0,1.0,-0.24303540790782202,0.29812404482822424,2.3526879820262234
6.064016358,-0.24353820804569762,0.2984659770591235,2.3525207079450356,0.118324296,4.39286,8.0,1.0,-0.24353820804569762,0.2984659770591235,2.3525207079450356
6.072020938,-0.24407955809979118,0.29872848931865936,2.3523562933631315,0.118384211,4.218238,6.0,1.0,-0.24407955809979118,0.29872848931865936,2.3523562933631315
6.080016773,-0.24460968382006626,0.2989909440985605,2.3521959102656256,0.118345886,4.196738,9.0,1.0,-0.24460968382006626,0.2989909440985605,2.3521959102656256
6.0880734,-0.2449880776411221,0.2992076209354982,2.352076993714824,0.118522156,4.084376,11.0,1.0,-0.2449880776411221,0.2992076209354982,2.352076993714824
6.096098074,-0.24546934940440907,0.29951671734529595,2.3519202579184717,0.118154559,4.351033,12.0,1.0,-0.24546934940440907,0.29951671734529595,2.3519202579184717
6.104074143,-0.24592114506983034,0.29985042952984997,2.351766089221155,0.117604572,4.143738,11.0,1.0,-0.24592114506983034,0.29985042952984997,2.351766089221155
6.112071968,-0.2463424143388641,0.30020645345769637,2.351615080695055,0.116898505,4.001124,11.0,1.0,-0.2463424143388641,0.30020645345769637,2.351615080695055
6.120063323,-0.24679042303417945,0.30049882118368926,2.35146641283565,0.116731467,4.350541,12.0,1.0,-0.24679042303417945,0.30049882118368926,2.35146641283565
6.128015129,-0.2472493303795913,0.30076103800012377,2.3513215693636025,0.116666306,4.343211,12.0,1.0,-0.2472493303795913,0.30076103800012377,2.3513215693636025
6.136015796,-0.2476833890662513,0.3010462123837583,2.3511793611349603,0.116421772,4.351637,12.0,1.0,-0.2476833890662513,0.3010462123837583,2.3511793611349603
6.144016069,-0.24808815746990515,0.3013552414362956,2.3510401898365227,0.115996911,4.041243,11.0,1.0,-0.24808815746990515,0.3013552414362956,2.3510401898365227
6.152070184,-0.24836927520866112,0.3016035133878309,2.350938448121872,0.115910053,4.001571,11.0,1.0,-0.24836927520866112,0.3016035133878309,2.350938448121872
6.160022061,-0.24877344210717475,0.3018747385553454,2.3508035409143218,0.115839228,4.33747,12.0,1.0,-0.24877344210717475,0.3018747385553454,2.3508035409143218
6.168070663,-0.24919512402699828,0.3021126834648429,2.350671054264499,0.115936429,4.338735,12.0,1.0,-0.24919512402699828,0.3021126834648429,2.350671054264499
6.176110975,-0.249593333958911,0.3023729720936889,2.3505413379989486,0.115837143,4.003422,11.0,1.0,-0.249593333958911,0.3023729720936889,2.3505413379989486
6.184110881,-0.24996161140108672,0.3026566178839538,2.350415199199913,0.115543286,4.347449,12.0,1.0,-0.24996161140108672,0.3026566178839538,2.350415199199913
6.192021733,-0.25028887623691803,0.30297047211577566,2.3502941848822196,0.1149866,4.054217,11.0,1.0,-0.25028887623691803,0.30297047211577566,2.3502941848822196
6.200016004,-0.25058362885978314,0.30329346084454867,2.3501791274886963,0.114365068,4.002509,11.0,1.0,-0.25058362885978314,0.30329346084454867,2.3501791274886963
6.20801571,-0.25092572030444027,0.30353491859204784,2.350063157908678,0.114478569,4.019498,11.0,1.0,-0.25092572030444027,0.30353491859204784,2.350063157908678
6.216015872,-0.25126731168824623,0.3037717188387295,2.3499500282540926,0.114503586,4.000274,11.0,1.0,-0.25126731168824623,0.3037717188387295,2.3499500282540926
6.22402402,-0.25150612779553577,0.30396505747734576,2.3498675166574436,0.114741453,4.348071,12.0,1.0,-0.25150612779553577,0.30396505747734576,2.3498675166574436
6.232015248,-0.25179896243900984,0.3042382824843492,2.3497613561311548,0.114441507,4.346554,12.0,1.0,-0.25179896243900984,0.3042382824843492,2.3497613561311548
6.240014874,-0.25205439310177635,0.30452985454455894,2.349661454131381,0.113975697,4.045793,11.0,1.0,-0.25205439310177635,0.30452985454455894,2.349661454131381
6.248015369,-0.25226657705662076,0.30483721816757076,2.3495694840098413,0.113356143,4.329351,12.0,1.0,-0.25226657705662076,0.30483721816757076,2.3495694840098413
6.256018991,-0.2525283374426158,0.3050650013056156,2.3494749341451078,0.113498884,4.345802,12.0,1.0,-0.2525283374426158,0.3050650013056156,2.3494749341451078
6.264015311,-0.2527940077053711,0.3052872329939363,2.3493824416960716,0.113554253,4.352467,12.0,1.0,-0.2527940077053711,0.3052872329939363,2.3493824416960716
6.272015158,-0.2530365387574884,0.3055285572683677,2.349293573243805,0.11342366,4.036866,11.0,1.0,-0.2530365387574884,0.3055285572683677,2.349293573243805
6.280015592,-0.25324599866692754,0.3057879612045901,2.3492104050194795,0.113117843,4.348539,12.0,1.0,-0.25324599866692754,0.3057879612045901,2.3492104050194795
6.28801529,-0.2533747845354919,0.30599454257114744,2.349153337148348,0.113133431,4.049543,11.0,1.0,-0.2533747845354919,0.30599454257114744,2.349153337148348
6.296019417,-0.2535069619839558,0.30627912250153705,2.3490853494621122,0.112555201,4.331225,12.0,1.0,-0.2535069619839558,0.30627912250153705,2.3490853494621122
6.304032133,-0.2536616212611905,0.3065081988580074,2.3490173862278914,0.112556494,4.036294,11.0,1.0,-0.2536616212611905,0.3065081988580074,2.3490173862278914
6.312016019,-0.25385047163211166,0.30670320531884826,2.3489474069091107,0.112739975,4.340614,12.0,1.0,-0.25385047163211166,0.30670320531884826,2.3489474069091107
6.320015674,-0.25402276267113777,0.3069149313665236,2.3488804091359383,0.112739517,4.334236,12.0,1.0,-0.25402276267113777,0.3069149313665236,2.3488804091359383
6.328019448,-0.2541650536094966,0.30714371099794247,2.348818920239938,0.112560597,4.002058,11.0,1.0,-0.2541650536094966,0.30714371099794247,2.348818920239938
6.336015543,-0.25425810923199693,0.30739382872977805,2.3487669914512392,0.112141759,4.040956,11.0,1.0,-0.25425810923199693,0.30739382872977805,2.3487669914512392
6.344015784,-0.25429881335493054,0.30765468590276096,2.3487263520237485,0.111576787,4.002196,11.0,1.0,-0.25429881335493054,0.30765468590276096,2.3487263520237485
6.35201593,-0.2543679033433705,0.3077978871505884,2.3486910952237943,0.112127444,4.008698,11.0,1.0,-0.2543679033433705,0.3077978871505884,2.3486910952237943
6.360016244,-0.25448238588411737,0.30797522617110057,2.34864251854768,0.112343923,4.354771,12.0,1.0,-0.25448238588411737,0.30797522617110057,2.34864251854768
6.368016288,-0.25458363369766984,0.3081676969292573,2.348596625002851,0.112377623,4.353721,12.0,1.0,-0.25458363369766984,0.3081676969292573,2.348596625002851
6.376016091,-0.254655752458751,0.30837504034041163,2.348556639397415,0.112236367,4.329615,12.0,1.0,-0.254655752458751,0.30837504034041163,2.348556639397415
6.384031809,-0.25468592640807153,0.3085941529631301,2.348525817316329,0.11193709,4.345056,12.0,1.0,-0.25468592640807153,0.3085941529631301,2.348525817316329
6.392016484,-0.2546630817499548,0.30882199159049806,2.348507040759671,0.111483689,4.058002,11.0,1.0,-0.2546630817499548,0.30882199159049806,2.348507040759671
6.400016713,-0.2545678760072185,0.30906191555261414,2.348504638960999,0.110825422,4.051069,11.0,1.0,-0.2545678760072185,0.30906191555261414,2.348504638960999
6.408017787,-0.2545341877124388,0.3092257629846661,2.3484929302719544,0.111062292,4.307062,8.0,1.0,-0.2545341877124388,0.3092257629846661,2.3484929302719544
6.41602094,-0.2545231150334609,0.30934418754456644,2.34848308550701,0.111568418,4.040061,7.0,1.0,-0.2545231150334609,0.30934418754456644,2.34848308550701
6.424021863,-0.25450027693184285,0.30951195892986927,2.3484718548487105,0.111598555,4.16245,9.0,1.0,-0.25450027693184285,0.30951195892986927,2.3484718548487105
6.432022446,-0.2544495106126404,0.3096916495965977,2.3484669309090687,0.111462977,4.377228,7.0,1.0,-0.2544495106126404,0.3096916495965977,2.3484669309090687
6.440018974,-0.2543559498144058,0.3098800484610995,2.348472017996316,0.111173407,4.138323,8.0,1.0,-0.2543559498144058,0.3098800484610995,2.348472017996316
6.448017448,-0.254206783182765,0.31007409848204304,2.348490368797607,0.110741985,4.287254,11.0,1.0,-0.254206783182765,0.31007409848204304,2.348490368797607
6.456020884,-0.25399105587503473,0.31027098740348763,2.3485247867713843,0.110179127,4.331587,12.0,1.0,-0.25399105587503473,0.31027098740348763,2.3485247867713843
6.464016802,-0.25383458362035344,0.3104043278608683,2.348548150289396,0.110439083,4.346625,12.0,1.0,-0.25383458362035344,0.3104043278608683,2.348548150289396
6.472016839,-0.2537059667642959,0.3105327140999868,2.3485677403960175,0.110627858,4.024223,11.0,1.0,-0.2537059667642959,0.3105327140999868,2.3485677403960175
6.480017671,-0.25360270336195245,0.3106376230496687,2.3485843328856095,0.111038367,4.083655,10.0,1.0,-0.25360270336195245,0.3106376230496687,2.3485843328856095
6.488019829,-0.25344421388961585,0.31078423299399166,2.348611528112717,0.110946487,4.522853,7.0,1.0,-0.25344421388961585,0.31078423299399166,2.348611528112717
6.496018778,-0.2532436776368397,0.31093710273176944,2.34864907471835,0.110705946,4.314868,9.0,1.0,-0.2532436776368397,0.31093710273176944,2.34864907471835
6.504018424,-0.25298613545900184,0.31109296890560095,2.348700717804809,0.110326994,4.000269,10.0,1.0,-0.25298613545900184,0.31109296890560095,2.348700717804809
6.512017783,-0.252658904926565,0.31124884007195763,2.348769640499196,0.109818186,4.001128,11.0,1.0,-0.252658904926565,0.31124884007195763,2.348769640499196
6.520021995,-0.2523933000877396,0.31134900229872,2.348824951465316,0.110119421,4.341118,12.0,1.0,-0.2523933000877396,0.31134900229872,2.348824951465316
6.528017232,-0.2521625480995692,0.3114459062959929,2.3488744446516616,0.110350163,4.362701,12.0,1.0,-0.2521625480995692,0.3114459062959929,2.3488744446516616
6.536017751,-0.2519270078366395,0.3115524613085766,2.3489258554031602,0.110424528,4.340067,12.0,1.0,-0.2519270078366395,0.3115524613085766,2.3489258554031602
6.544018011,-0.2517318648843023,0.31163783584867677,2.3489693441687556,0.110765237,4.343891,12.0,1.0,-0.2517318648843023,0.31163783584867677,2.3489693441687556
6.552036094,-0.25143610235426117,0.31175355258194226,2.3490364131898787,0.110587153,4.344205,12.0,1.0,-0.25143610235426117,0.31175355258194226,2.3490364131898787
6.560018724,-0.2510816765105031,0.3118696369429574,2.3491184031539913,0.110266511,4.071758,11.0,1.0,-0.2510816765105031,0.3118696369429574,2.3491184031539913
6.56803529,-0.25065433208648547,0.31198281428866537,2.3492188359494657,0.109826543,4.009151,11.0,1.0,-0.25065433208648547,0.31198281428866537,2.3492188359494657
6.576019093,-0.2502465629964166,0.3120578945273378,2.3493139209418463,0.109969027,4.577452,8.0,1.0,-0.2502465629964166,0.3120578945273378,2.3493139209418463
6.584022058,-0.2499005151315071,0.3121193077616542,2.349396137184649,0.110250536,4.090141,6.0,1.0,-0.2499005151315071,0.3121193077616542,2.349396137184649
6.592019065,-0.24957034049998034,0.3121862170219131,2.349475495406151,0.110446731,4.281278,11.0,1.0,-0.24957034049998034,0.3121862170219131,2.349475495406151
6.60001799,-0.2492128508394895,0.3122616357219702,2.3495627904652077,0.11043184,4.196574,11.0,1.0,-0.2492128508394895,0.3122616357219702,2.3495627904652077
6.608017571,-0.24881105337295936,0.31233810711425675,2.349661821495457,0.110279353,4.328505,12.0,1.0,-0.24881105337295936,0.31233810711425675,2.349661821495457
6.616018112,-0.2484677087027582,0.3123943856267161,2.34974706703898,0.11047112,4.019926,11.0,1.0,-0.2484677087027582,0.3123943856267161,2.34974706703898
6.624046842,-0.24794621979940376,0.31246371556503166,2.349876857566081,0.110105112,4.349902,12.0,1.0,-0.24794621979940376,0.31246371556503166,2.349876857566081
6.632034443,-0.24744399159085295,0.3125014305611548,2.349999878749356,0.110292669,4.329952,12.0,1.0,-0.24744399159085295,0.3125014305611548,2.349999878749356
6.640018275,-0.247019397379727,0.31252851986584224,2.3501047694666597,0.110670582,4.333285,12.0,1.0,-0.247019397379727,0.31252851986584224,2.3501047694666597
6.648018845,-0.24660948625061657,0.31256341511812996,2.3502077431292365,0.110908352,4.342897,12.0,1.0,-0.24660948625061657,0.31256341511812996,2.3502077431292365
6.656022372,-0.24618495729040815,0.3126022808914539,2.350315699810181,0.111005584,4.005532,11.0,1.0,-0.24618495729040815,0.3126022808914539,2.350315699810181
6.664018315,-0.24570876975651454,0.3126419069249048,2.3504380335593407,0.110906112,4.345584,12.0,1.0,-0.24570876975651454,0.3126419069249048,2.3504380335593407
6.672018373,-0.2451658860545919,0.31267603694366675,2.3505777296062265,0.110682146,4.060567,11.0,1.0,-0.2451658860545919,0.31267603694366675,2.3505777296062265
6.680023954,-0.24470318945911795,0.312696579663519,2.3506967824362546,0.110831468,4.349768,12.0,1.0,-0.24470318945911795,0.312696579663519,2.3506967824362546
6.688018716,-0.24411449295019488,0.312699026661318,2.3508448990353865,0.111042007,4.339354,12.0,1.0,-0.24411449295019488,0.312699026661318,2.3508448990353865
6.696018814,-0.24360557680735515,0.31269627549417145,2.350973348130818,0.111434278,4.336352,12.0,1.0,-0.24360557680735515,0.31269627549417145,2.350973348130818
6.704037007,-0.24311376581400085,0.3126997629774558,2.351099619068469,0.11169639,4.023475,11.0,1.0,-0.24311376581400085,0.3126997629774558,2.351099619068469
6.71201964,-0.24260789045926823,0.31270491853897275,2.351231101276132,0.111817841,4.348447,12.0,1.0,-0.24260789045926823,0.31270491853897275,2.351231101276132
6.720019279,-0.242048656582026,0.31270739287129773,2.351377774123291,0.11175588,4.328409,12.0,1.0,-0.242048656582026,0.31270739287129773,2.351377774123291
6.728019237,-0.2414327382003472,0.31270144427629715,2.3515388988904062,0.111629772,4.347744,12.0,1.0,-0.2414327382003472,0.31270144427629715,2.3515388988904062
6.73601879,-0.240723308822672,0.3126857112466621,2.3517243268179384,0.111325653,4.030303,11.0,1.0,-0.240723308822672,0.3126857112466621,2.3517243268179384
6.743969716,-0.2401220701035875,0.3126650209053699,2.3518808004676597,0.111409992,4.004233,11.0,1.0,-0.2401220701035875,0.3126650209053699,2.3518808004676597
6.752019238,-0.23934380150298898,0.31261689944750753,2.352078040682951,0.111565724,4.345767,12.0,1.0,-0.23934380150298898,0.31261689944750753,2.352078040682951
6.760019972,-0.23865498508972213,0.31256868491458883,2.352252049059048,0.111908761,4.003756,11.0,1.0,-0.23865498508972213,0.31256868491458883,2.352252049059048
6.768019384,-0.23799070208810577,0.31252558372549283,2.3524222999678384,0.112132541,4.344752,12.0,1.0,-0.23799070208810577,0.31252558372549283,2.3524222999678384
6.776037696,-0.23731748160175994,0.3124821222121124,2.352596740360041,0.112240623,4.012827,11.0,1.0,-0.23731748160175994,0.3124821222121124,2.352596740360041
6.784019506,-0.2366070366709964,0.31243361055525076,2.3527818449376663,0.112223177,4.346305,12.0,1.0,-0.2366070366709964,0.31243361055525076,2.3527818449376663
6.792021455,-0.23582141198522943,0.3123753809677462,2.3529870790800067,0.112037873,4.063067,11.0,1.0,-0.23582141198522943,0.3123753809677462,2.3529870790800067
6.800019306,-0.23494610025871493,0.3123033550717408,2.3532147105936128,0.11173649,4.335202,12.0,1.0,-0.23494610025871493,0.3123033550717408,2.3532147105936128
