t,primary_x,primary_y,primary_z,tracking_error,solve_time_ms,iterations,converged,index_tip_x,index_tip_y,index_tip_z,middle_tip_x,middle_tip_y,middle_tip_z,ring_tip_x,ring_tip_y,ring_tip_z,thumb_tip_x,thumb_tip_y,thumb_tip_z
0.379952378,-0.010035703261786214,0.09603898000513084,0.08546749637072004,0.174327283,8.447897,8.0,1.0,0.04006155347572239,0.10255432282183852,0.08628515076342813,0.04012343199358518,0.0586422986566355,0.08910156769015284,0.03986555591548531,0.010011323215420958,0.08248884216575736,-0.16019335443193775,0.2129479753266284,0.08399442486354178
0.399935115,-0.010067996145399747,0.09615411736967672,0.08658106468062432,0.159686597,8.161999,10.0,1.0,0.040107690289951856,0.10276021368799484,0.08772934207949289,0.040135461313915884,0.05889870921579816,0.09066272279494356,0.03993756720538909,0.0099714247098761,0.08342702286137722,-0.16045270339085582,0.21298612186503774,0.08450517098668366
0.419933143,-0.010117408643052113,0.09624835717989635,0.08719229263265371,0.152538256,8.311767,10.0,1.0,0.04012338030723296,0.10294832223095966,0.08864559400785041,0.04012774709819336,0.05912597619085492,0.0916761355972086,0.039968266698179315,0.009932901184595389,0.08385961591808944,-0.16068902867581408,0.21298622911317544,0.08458782500746642
0.439941453,-0.010179547774198518,0.09627496325051252,0.08631854152664445,0.167467932,8.894817,10.0,1.0,0.040093696529430206,0.1030462860172195,0.08787908953906896,0.040116421379635045,0.059240583656030035,0.09094366101551413,0.039889293686101224,0.009914758799751587,0.0828032242320806,-0.16081760269196055,0.21289822452904894,0.08364819131991413
0.459932314,-0.010284355161947763,0.0962930026796599,0.08461973113389787,0.194279911,8.631912,10.0,1.0,0.04002041869756935,0.10316387624960154,0.08621486222431804,0.040083684608314296,0.059373864753844124,0.08927540521171773,0.039717535481588365,0.009890797486760944,0.08085016523925705,-0.16095905943526306,0.21274347222843304,0.08213849186029867
0.479930365,-0.010364419980280325,0.09637182683758336,0.08431461831214104,0.20029209,8.477038,9.0,1.0,0.040001265478252994,0.10336413465718451,0.08606972864769631,0.04006737085035231,0.05959375189529681,0.08913786305567939,0.03966085373848023,0.009834670779357846,0.08029154530612577,-0.16118716998820684,0.21269475001849425,0.08175933623906276
0.499939945,-0.010396469691934192,0.09647055721726155,0.08511152435681779,0.190113377,8.126574,6.0,1.0,0.04003369423090919,0.10357060939535599,0.08716934103044852,0.04007315828519162,0.05981427839378563,0.09026219528281844,0.039716804272438164,0.009770842445231435,0.08088007678081502,-0.16140953555627574,0.2127264986346732,0.08213448433318916
0.519951292,-0.010428569212063768,0.09657581402008684,0.08618854744648233,0.175782971,9.493577,4.0,1.0,0.040063401897843,0.103793664804508,0.08864588510055443,0.04006744781205235,0.06004611052039841,0.09176548979347615,0.039794125583331154,0.009697578145620719,0.08173833637596595,-0.16163925214148156,0.21276590260982026,0.08260447851593275
0.539945089,-0.010474389973769736,0.09665828824649715,0.08675426493605054,0.169085394,9.239511,3.0,1.0,0.04006674692942567,0.10399001800644932,0.08954403297184392,0.04004997446592075,0.060244207323314855,0.092671037627895,0.0398239704748017,0.00963125210742995,0.08209532928146794,-0.16183825176522706,0.21276767554879447,0.08270665986299533
0.559952712,-0.01053004460655995,0.09668167450396975,0.08605425536218271,0.181189434,8.963882,4.0,1.0,0.04004564800426849,0.1040985209422924,0.08897822693209265,0.040044332807559826,0.06034922236776799,0.09208818807637902,0.03974327026243086,0.00959538571782686,0.08120230177827245,-0.16195342950049899,0.2126835689879917,0.08194830466198673
0.57993548,-0.010607973824521857,0.09675349432905757,0.08561558898085267,0.188953424,8.546788,9.0,1.0,0.040021992005994426,0.10431884771865121,0.08872159791492339,0.040029836263700394,0.06055895479484361,0.09177325444146628,0.03967132403372785,0.009513356379251645,0.08048935986250619,-0.1621550476015101,0.2126228184234838,0.08147814370451478
0.599931162,-0.010669023432316106,0.09685636060832742,0.08616533335925493,0.182119956,8.689701,10.0,1.0,0.040017839258154914,0.10458082764036686,0.08961952140209827,0.04000902736100753,0.06080230638137995,0.09261429464586467,0.03969415409953159,0.009410062963451947,0.080755505107467,-0.16239711444795846,0.21263224544811093,0.08167201228158977
0.619900648,-0.010713513900507864,0.09692657380016034,0.08668516139383803,0.176113109,8.069951,4.0,1.0,0.04001037456948905,0.10476858476359706,0.0904921849742016,0.03998579585891816,0.06097271848987606,0.09345686215595166,0.039720244060572785,0.009333129285563244,0.08104080932032358,-0.16257047009101144,0.21263186266160505,0.08175078912487524
0.639943523,-0.010799997557776778,0.0969032690617257,0.08466883785407889,0.207671382,10.274167,3.0,1.0,0.03996674527037241,0.10485441065985,0.088531168380881,0.0399896515936751,0.061046163993202014,0.09144080837623662,0.03948446122070316,0.009298400980816433,0.07879030355940417,-0.1626408483158578,0.21241410061303428,0.07991307109979373
0.659952362,-0.010897903293509544,0.09691252397487053,0.08338371726715932,0.22808302,8.307901,5.0,1.0,0.03991786634655428,0.10498160856580417,0.08729336302754785,0.039970799632728635,0.06114968549717656,0.09014200634991615,0.03929752501790041,0.009250200887651668,0.07726051509209814,-0.1627778041712215,0.21226860094884975,0.07883898459907514
0.679943602,-0.010948712640931599,0.0969993368748105,0.0837459087060742,0.22390304,8.526634,4.0,1.0,0.03991613459372942,0.1052309262328939,0.08796704108927372,0.039961226339352396,0.06135390659894033,0.09071060185679704,0.0393016173392646,0.009137011867191309,0.07733137648704412,-0.1629738288360728,0.21227550280021645,0.07897461539118195
0.699947538,-0.010972074936833935,0.09711140352881764,0.08500576113241277,0.206458623,8.993242,4.0,1.0,0.03992577438965551,0.1055162382694968,0.08974487228478505,0.0399452529377703,0.061582106513208716,0.09237267418988418,0.03941445666733745,0.009001127729189349,0.07829336080989135,-0.163173783742099,0.21234614160337567,0.07961213724509054
0.719951047,-0.011001019903917164,0.09719015833216704,0.08594190542292904,0.193879875,8.849945,3.0,1.0,0.03991484866872928,0.10572987715501883,0.09112785420941479,0.039917347581155484,0.06174917741425904,0.09365905918458806,0.03949094312481016,0.00889687439836438,0.07898542381779754,-0.1633272189903636,0.2123847043610259,0.0799952844799158
0.739942651,-0.011053126929649604,0.09727518601189708,0.0865455473231346,0.186056496,8.965889,3.0,1.0,0.03988369007019078,0.1059911942799497,0.09215796929500024,0.039882799761636695,0.06194742105946206,0.0945463856650422,0.03952143743710752,0.008766780242884631,0.07930736733526828,-0.16350043498753342,0.21239534846529196,0.08017046699722766
0.759934634,-0.011113192024924664,0.09734274899029277,0.08674486000503698,0.184434804,9.575075,5.0,1.0,0.03985044518320402,0.10623002741432379,0.09272695677047471,0.039855373894061005,0.062124407739861845,0.09497603798980621,0.03950742038357796,0.008645349785804161,0.07921578032273628,-0.16366600756054164,0.21237121102118128,0.08006066493713074
0.779963936,-0.011177752790478074,0.09731322731274203,0.08499711292847492,0.211829507,11.3443,3.0,1.0,0.039846145953685186,0.10630594847165495,0.09104198036929682,0.039883968660786646,0.0621765966134384,0.09320923061699458,0.03927131601196539,0.008606289589408182,0.07725301276393534,-0.1637124417883495,0.21216407457646655,0.07848422796367291
0.799947201,-0.011268920407309112,0.09732401040918669,0.0838156780945401,0.230281374,9.025067,5.0,1.0,0.039819338536288676,0.1064794598706692,0.08997941554853801,0.039883699918222354,0.06228357415932112,0.09202152069485954,0.0390675652223399,0.008518389321120767,0.07577980808801799,-0.16384628530608739,0.21201461828563567,0.07748196804674488
0.819945797,-0.011310288558157373,0.09739541517431285,0.08421465744547468,0.225333714,8.279356,8.0,1.0,0.03979681446219856,0.10671821986695938,0.0907013038148364,0.039867477855417235,0.06244217256160858,0.09257742589881922,0.03907732531476761,0.008388135976682476,0.07590389470051478,-0.1639827718650129,0.21203313229200102,0.07767600536772837
0.839985162,-0.011349104681157636,0.09751027224978291,0.08549219058491797,0.207199234,8.573873,9.0,1.0,0.039747502856661995,0.10706542626753365,0.09260779339305845,0.039823795189058236,0.06266925373502269,0.0942265084953676,0.03918915519697218,0.008193321939100311,0.0768000281859526,-0.16415687196732295,0.212113087057475,0.07833443226529324
0.859935211,-0.011398648913338139,0.09760192652459045,0.08658324644168132,0.191852042,8.90324,5.0,1.0,0.03967653449564159,0.10736317291571372,0.09433112933841976,0.03976650738056699,0.06285856712065235,0.09569502373728546,0.039273400938901006,0.008022559426256806,0.07751844201839968,-0.16431103846846212,0.2121634066357389,0.0787883906726204
0.87991427,-0.011450923704185316,0.09765545516861257,0.0869049424743096,0.188251388,8.311317,3.0,1.0,0.03962232694265328,0.10758488072630484,0.09509557024915989,0.03973264620303507,0.06299554570143073,0.09625287044364322,0.039270411543116224,0.007894050343694902,0.07753780515245283,-0.16442907950554583,0.2121473439030198,0.07873352405198249
0.899956697,-0.011510391316268135,0.09761730431725858,0.08508292708317992,0.21666591,8.585503,6.0,1.0,0.03965207553851778,0.10766065468015223,0.09332734771668082,0.03978317874917117,0.06303857596432691,0.0943731986698874,0.03899375954327891,0.007851590008092355,0.07550284962264905,-0.1644705790960404,0.21191839661646283,0.07712831232350242
0.919938269,-0.011609870997106423,0.09761598039082667,0.08364378569626704,0.238849365,8.087974,7.0,1.0,0.039640664943451004,0.10785880762176533,0.0920222277079952,0.03979693093759924,0.06314138666385043,0.09289013920843861,0.03871987448796696,0.007739646106677304,0.07374607564335144,-0.1645969543574429,0.21172408117101363,0.07591670022528292
0.939937725,-0.011664413409100398,0.09769144114915895,0.08406077347817358,0.233226454,8.543321,8.0,1.0,0.03958898174667999,0.10816592874331693,0.09289941180668523,0.039774476873538266,0.06330944202273688,0.09348143737378262,0.03871324888227893,0.007551513493935094,0.07378357515066096,-0.16473436113889878,0.2117388803366469,0.07607866958156549
0.959936841,-0.011692566756584505,0.09777840209429561,0.08519786564960091,0.217048731,8.348012,8.0,1.0,0.039508682665941576,0.10845490539492493,0.09462494732245348,0.039730240542830794,0.06346453580645005,0.09490783680833068,0.03882399627074354,0.0073695587387167085,0.07457152637765876,-0.16483318650585393,0.2118246084370908,0.0766871520899607
0.979937692,-0.011735616847853896,0.09786073459632288,0.08626161794822491,0.20186655,8.500623,5.0,1.0,0.03940122594348722,0.10875351022918782,0.09632088262835008,0.039671035362696005,0.06362011963742985,0.09627661027976726,0.03891557580914295,0.007179040969237666,0.0752693087160897,-0.16493030450674176,0.21189026754943618,0.07717967016869261
0.999904436,-0.011781819953428682,0.09791536277239878,0.0867455304628077,0.195453434,8.128662,5.0,1.0,0.03931942232040245,0.10899103350988504,0.09725453384086978,0.03963206737490661,0.06373921437042611,0.0969456446548128,0.03893365324955696,0.007026804501597428,0.07546043377593616,-0.16501242275858075,0.21190439870768651,0.07732150957961205
1.019941877,-0.011836867547245309,0.09792566337220587,0.08605975336544402,0.206491855,9.332963,4.0,1.0,0.03930580943329988,0.10918053946830518,0.09686158368545154,0.03964896004524054,0.06382452283225273,0.09631103359516677,0.03877692520953903,0.006906758513224925,0.07447104147089577,-0.16507916487706067,0.21179083267504065,0.07659535471026199
1.039944375,-0.011905444625217108,0.09796570057037894,0.0857168536528484,0.211932496,8.622476,5.0,1.0,0.03926316417054576,0.10945888167574028,0.0968424839597668,0.03964787068913749,0.06395322922411198,0.09601990073223807,0.038651778224073986,0.006724178185747932,0.07377217902155844,-0.16518459158462567,0.21172651319591557,0.07623285089783025
1.059911562,-0.011957394726338048,0.09802855042101635,0.08620519782547392,0.205068742,8.448312,7.0,1.0,0.03916656043796729,0.1097428948198683,0.0977987265530772,0.039611930710871435,0.06408219331293145,0.0966470094682354,0.03865823643673502,0.006533734769109566,0.07391046077585366,-0.16526630649092594,0.21175537878215606,0.07646459450472941
1.079939057,-0.01200915129508838,0.09809149470039259,0.08695929903022717,0.194478144,9.43888,5.0,1.0,0.03903382042063145,0.11001778145287533,0.09914892342207583,0.039555556814122664,0.06420370210114193,0.09761899566460631,0.03870426583448658,0.0063462867473557324,0.07428677564663723,-0.16533024824959422,0.21179820850019737,0.0767825013875893
1.099942511,-0.012063070285253736,0.09803754542186076,0.08499363987617621,0.224860333,8.138793,6.0,1.0,0.039128600440313605,0.1101010319558,0.09725893122006375,0.03963354880595082,0.06423806643655092,0.09556493289417098,0.03834259368604394,0.006290390668156629,0.07211320419052798,-0.1653570240733233,0.2115206926269355,0.07503749119994212
1.119940742,-0.012157825634267184,0.09802853143298088,0.08360424762902524,0.245804451,8.152753,7.0,1.0,0.03914594516080594,0.11034061494991582,0.09603728654875272,0.039665230899028125,0.06431569039363122,0.09407014153929671,0.03801160830822106,0.006134905368497794,0.07038772941929955,-0.16545408690512386,0.21132291501987865,0.07392183300875199
1.139939588,-0.012208162207654239,0.09806543348082968,0.08369576753903724,0.245066332,8.556969,8.0,1.0,0.03907892752210633,0.11058049858290636,0.09655538922115234,0.03965301541377559,0.06440355863613205,0.0942363146398426,0.037947468162875794,0.005968681996033657,0.0701204358400272,-0.16551205992937468,0.21130899470824663,0.0738709304551268
1.159946399,-0.012301106728691627,0.09801692126790715,0.08203600466900451,0.270530079,8.596839,9.0,1.0,0.03911045101175659,0.11071345668729521,0.09509447778472101,0.0396714437013969,0.06444644435852502,0.0925133959791036,0.03755197537178242,0.005878886099579485,0.06819577042243752,-0.16553829699970243,0.2110288979262289,0.07234037448975597
1.179938085,-0.012391487711527403,0.09802316893545673,0.08125768445332188,0.282157859,8.221579,9.0,1.0,0.03907864071809041,0.11099298857762382,0.09460980429645434,0.03966707457128628,0.06452843642952957,0.09169563798711342,0.03729086549607434,0.005681043643623287,0.06708141785890062,-0.16560253163156063,0.21089020709105025,0.07164387767081912
1.199956125,-0.0124160749291801,0.09808871374037648,0.08195805231992581,0.271785852,8.59986,9.0,1.0,0.038979106243371864,0.11129777044490662,0.09584577678576583,0.03965619319095763,0.06462771121039539,0.09250443769617663,0.03733795112575701,0.0054585095512803185,0.06740232688667007,-0.1656375502768069,0.21097086375492355,0.0720796679110907
1.219939206,-0.012426527110614455,0.09817250352424588,0.08328749487344869,0.252013639,8.074772,10.0,1.0,0.03881219557374374,0.11162147628843556,0.09792652295743909,0.03962731195623209,0.06473107605173871,0.09405257451750171,0.037502736504827244,0.005217667183305234,0.0682892694948006,-0.1656483524772609,0.211119794573504,0.07288161252405337
1.239937448,-0.012455266118446058,0.09824058057699621,0.08431331877645715,0.236721896,8.527795,10.0,1.0,0.038636562363711935,0.11193258674032773,0.09964359372069824,0.03958966803262743,0.06482565035385535,0.09526893477592735,0.03760621736272576,0.004984879261403104,0.0689078892784266,-0.16565351223284935,0.21121920595239865,0.0734328573307764
1.259939465,-0.012493214919288863,0.0982908549608068,0.08491813351230454,0.2277584,8.666512,10.0,1.0,0.03849263332752449,0.11220592788752921,0.10078129599702296,0.03955982041019281,0.06490513467387984,0.09598761172851847,0.03763603773376478,0.004779637535296002,0.06916548443235836,-0.16566135114863753,0.21127271974652218,0.07373814189131842
1.279954954,-0.012542819022029555,0.0983389724878418,0.0853813603931889,0.220853111,8.615968,10.0,1.0,0.038339485323363016,0.11251127264187798,0.10180497309445155,0.03953224154919492,0.06498606589927614,0.09653815839257392,0.03762513324986044,0.004549667245800892,0.0692346281068292,-0.1656681362105366,0.2113088841644122,0.07394768197890096
1.299937438,-0.01259899317900988,0.09833717124867174,0.08481329522275902,0.229547853,8.109876,10.0,1.0,0.038309887202205684,0.11272119642401232,0.10162324423349031,0.039550089015217824,0.06503080074867379,0.0959535169584878,0.037419856945421784,0.0043942987911184395,0.06832710135522428,-0.1656758058788848,0.2112023890308824,0.07334931834383371
1.319908352,-0.012654155478741977,0.09836226732126363,0.08468616502242299,0.231224798,8.493875,10.0,1.0,0.03822606351078431,0.11300854061201507,0.10189930237751917,0.039550193263094495,0.06509572491371364,0.09581267328066052,0.03729137568702734,0.0041739665689397645,0.06785451663888678,-0.16568425437587406,0.21117083719038604,0.07317816779262547
1.339956718,-0.012704818942541912,0.09841617143295925,0.08536944397785477,0.220679411,8.050673,9.0,1.0,0.038026312295462876,0.11333135388919083,0.10321805022050926,0.03951725099433184,0.06516763728344305,0.09657443414204096,0.03731235799051607,0.00392087313967499,0.06809907560546598,-0.16567519705047845,0.2112448214195281,0.07358621594340294
1.359939589,-0.012754931773892912,0.09847405431916456,0.08633446910428882,0.205938573,8.236889,9.0,1.0,0.037770913607009834,0.11363900658130272,0.10487776923124639,0.039465015586229085,0.06523165806277331,0.09765942082362623,0.037393546510260375,0.0036763892762460507,0.0686317725340978,-0.16564920279907094,0.2113491633563362,0.07416891382818483
1.379941911,-0.01280599829602409,0.09851584171404887,0.08698350362662449,0.196146069,8.356789,9.0,1.0,0.03754859394315975,0.11391627157831563,0.10613805472126292,0.03942301196291233,0.06528191811621256,0.09839996305289353,0.03742222125007967,0.0034567355517045803,0.06889731655909401,-0.1656178203402481,0.2114084416099627,0.07449868017324751
1.399958144,-0.012850737412069217,0.09850928953609744,0.08639719511862141,0.204946687,8.506154,9.0,1.0,0.03753015023689936,0.11411972855744729,0.10590390789734735,0.03945473835110529,0.06530789548900526,0.09776459470336452,0.03721496622057223,0.0033010451407319424,0.06801015058376027,-0.16560280445685374,0.21130848895720528,0.07391012729001352
1.419941272,-0.012909476791771762,0.09852246113780413,0.0860641804279878,0.209401548,8.720921,10.0,1.0,0.03745245434820513,0.1144214366689161,0.10598992951798002,0.03947203646823188,0.06534991978711324,0.09736746756927016,0.03702277616075902,0.0030604703288299832,0.06728523304744899,-0.1655851741442831,0.21125801776635725,0.0736140915772521
1.439939615,-0.012964170901599865,0.09856306583980116,0.08659927766463435,0.200853391,8.021686,9.0,1.0,0.037229759957625966,0.11472693402732581,0.10711844483740174,0.03944413209325764,0.06539123158987825,0.09791578916471924,0.037011547658512736,0.002810167857367731,0.06739552882352653,-0.1655421233157958,0.21132392988463286,0.07396734783288987
1.459957107,-0.013011905508035874,0.09859978086270296,0.08725170472810652,0.190835576,8.214661,9.0,1.0,0.03698234228937615,0.11498872351362258,0.1083725425684394,0.03940614002898848,0.06542024870944144,0.09861052981267981,0.03704413715063378,0.0025950892923356558,0.06767584316313316,-0.1654802415011419,0.21139506193541216,0.07434790336817369
1.479958579,-0.013058327513305247,0.09859056747213475,0.08669042951074103,0.199058865,8.130171,9.0,1.0,0.03694558896718722,0.11520671867715426,0.10824784497855827,0.03943978814436351,0.06543558557099066,0.09798159962031729,0.03681975777915712,0.002423804859605704,0.06677583346658675,-0.16543844494392884,0.2112961607807884,0.07375643997750186
1.499939184,-0.013111798478144473,0.0985964323566208,0.0863846120773616,0.202981462,8.959915,7.0,1.0,0.03686279581593792,0.11549582752444663,0.10834921231070908,0.03946025700955631,0.06545139936240277,0.09759290673022233,0.03662797782236872,0.0021854681694676997,0.06610338109525302,-0.16539822456044084,0.2112530343701661,0.07349294817326196
1.519957034,-0.013148564227910813,0.09862073584170258,0.08680398343293402,0.194774717,8.011498,3.0,0.0,0.0366677710163775,0.11573389218657423,0.10925024694759786,0.03944306257849725,0.06545754679384498,0.09798818827600297,0.036614569166517605,0.00197751606247059,0.06617828916539847,-0.1653196596730356,0.2113139883239205,0.07379920934273679
1.539955792,-0.013131531656284109,0.0986213133200829,0.08738139655002997,0.184550589,8.593541,4.0,1.0,0.03648313485501226,0.11583854188209146,0.11024397975018739,0.039429576384090156,0.06539250447692387,0.09845596916531815,0.03667895928038635,0.0018375608496082226,0.06653244595345083,-0.1651177971446252,0.21141664607170807,0.0742931913311635
1.559946135,-0.01311061069366699,0.09857645467627214,0.08664961549911665,0.194417056,9.722642,4.0,1.0,0.03658241848856328,0.11588019425463855,0.10960346635256267,0.03948993909083702,0.06530994659219991,0.0974852327481611,0.03648941479561202,0.0017801584192299845,0.06573799202864462,-0.16500421514968028,0.21133551943902013,0.07377177086709827
1.579961939,-0.01308715235403982,0.09853309417560668,0.08620801900487653,0.199445019,9.010612,4.0,1.0,0.0366399797056878,0.11594756109020785,0.10921334115378176,0.03953617026810201,0.06519811458942071,0.09679577650211216,0.03635705071302417,0.0016754148919659144,0.0652446528337139,-0.16488181010297326,0.21131128613083228,0.07357830552989832
1.59994557,-0.01304475404761115,0.09851302915216306,0.08654873324865922,0.192658874,9.163464,3.0,0.0,0.03654416026261649,0.11603083047844451,0.10975294262796031,0.03954974866052166,0.06506599962727747,0.09692702073238026,0.03639405308949351,0.0015454873139721555,0.06547159609050686,-0.16466697820307627,0.21140979918895808,0.07404337354378947
1.61995595,-0.01300695525384081,0.09850292165418739,0.08711711873250193,0.182673001,8.136624,4.0,1.0,0.03639554365920235,0.11609865861610796,0.11057941514749076,0.03954755014060825,0.06495189495976787,0.0973506505334292,0.0364873466509128,0.001437346606606377,0.06592136633255195,-0.16445826146608664,0.2115237864342673,0.0746170429165358
1.639960425,-0.012988719241263491,0.09846006572953092,0.0865029586211656,0.190739041,8.293849,5.0,1.0,0.036465394958343854,0.11614644310953547,0.11011685107293351,0.0395929928949659,0.06486678517479987,0.09651627790595152,0.03631337755649081,0.00137051077310321,0.06521370327595856,-0.16432664237485453,0.21145652386068514,0.07416500222981882
1.659943995,-0.012962749107233572,0.0984067092499323,0.08602694686894406,0.196095506,8.324616,7.0,1.0,0.03651803594879966,0.11622132071121104,0.10976935912919515,0.039637875408897266,0.06472530699637688,0.09575945124320588,0.03615592712478032,0.001250560536762214,0.06463769045857357,-0.16416283491141154,0.21142964875537915,0.07394128664480167
