case_name,summary_file,robot,backend,num_cycles,tracking_rmse,tracking_mean,tracking_p95,torque_ratio_mean,torque_ratio_p95,torque_ratio_max,command_torque_ratio_mean,command_torque_ratio_p95,command_torque_ratio_max,solve_time_mean_ms,solve_time_p95_ms,reference_build_mean_ms,reference_build_p95_ms,problem_build_mean_ms,problem_build_p95_ms,warm_start_mean_ms,warm_start_p95_ms,initial_calc_mean_ms,initial_calc_p95_ms,solver_setup_mean_ms,solver_setup_p95_ms,mpc_pipeline_mean_ms,mpc_pipeline_p95_ms,publish_command_mean_ms,publish_command_p95_ms,solver_dam_calc_mean_ms,solver_dam_calc_p95_ms,solver_dam_calcdiff_mean_ms,solver_dam_calcdiff_p95_ms,solver_dynamics_calc_mean_ms,solver_dynamics_calc_p95_ms,solver_dynamics_calcdiff_mean_ms,solver_dynamics_calcdiff_p95_ms,solver_cost_sum_calc_mean_ms,solver_cost_sum_calc_p95_ms,solver_cost_sum_calcdiff_mean_ms,solver_cost_sum_calcdiff_p95_ms,solver_cost_item_total_mean_ms,solver_cost_item_total_p95_ms,solver_collision_cost_total_mean_ms,solver_collision_cost_total_p95_ms,solver_collision_residual_total_mean_ms,solver_collision_residual_total_p95_ms,solver_model_total_mean_ms,solver_model_total_p95_ms,solver_overhead_mean_ms,solver_overhead_p95_ms,initial_model_total_mean_ms,initial_model_total_p95_ms,enable_collision_cost,collision_obstacle_count,collision_weight,collision_safety_distance,acceleration_weight,realtime_ratio_mean,deadline_miss_rate,failure_rate,dt,horizon,solve_budget_ms,control_rate_hz,experiment_duration_s,plant_mass_scale,plant_payload_mass,controller_payload_mass,model_payload,plant_payload_com,controller_payload_com,payload_com_attachment,external_force_body_name,external_force_start_s,external_force_duration_s,external_force,external_torque,cycles_file,dt_estimate_s,velocity_rmse,accel_rms_norm,accel_energy_mean,cmd_accel_rms_norm,cmd_accel_energy_mean,plant_accel_rms_norm,plant_accel_energy_mean,jerk_rms_norm_from_dq,jerk_rms_norm_from_q,torque_rate_rms_norm,effort_rate_rms_norm,robot_display,backend_display
reference_leap_casadi,reference_leap_casadi_summary.csv,leap_left,casadi,1000,0.426212033,0.424763854,0.455544902,0.082737986,0.13228151,0.150470086,0.023478608,0.024864808,0.034461034,8.79988824,9.766644,0.021855046,0.069725,1.060240321,1.508782,0.003635758,0.005703,0.131716779,0.206335,0.076275158,0.110877,10.317095831,11.989067,0.025158416,0.034959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.79988824,9.766644,0,0,0,4,50,0.08,0.0001,0.439994412,0,0,0.02,20,8,50,20,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,/home/chenwh/ros2_ws/src/TetraPGA-preview/reviewer_revision_experiments/04_closed_loop_mpc_metrics/reference_batch_20260628_230833/reference_leap_casadi_cycles.csv,0.020000153,1.01765165,68.7747034,4729.95982,68.7747034,4729.95982,70.981927,5038.43397,5074.74478,5185.53516,0.632805461,7.30324961,Leap Hand,CasADi
reference_leap_pinocchio,reference_leap_pinocchio_summary.csv,leap_left,pinocchio,1000,0.424983976,0.423629328,0.450053973,0.083262674,0.132314455,0.157982685,0.023424881,0.024629728,0.028144249,8.582580789,9.467958,0.023163619,0.047313,1.339574844,2.365159,0.005142873,0.008973,0.197401832,0.366341,0.099596085,0.17794,10.4579494,12.242755,0.029098356,0.053383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.582580789,9.467958,0,0,0,4,50,0.08,0.0001,0.429129039,0,0,0.02,20,8,50,20,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,/home/chenwh/ros2_ws/src/TetraPGA-preview/reviewer_revision_experiments/04_closed_loop_mpc_metrics/reference_batch_20260628_230833/reference_leap_pinocchio_cycles.csv,0.019999768,1.02273458,68.8811078,4744.60702,68.8811078,4744.60702,71.5089273,5113.52668,5126.41426,5223.63199,0.604032926,7.40337072,Leap Hand,Pinocchio
reference_leap_tetrapga,reference_leap_tetrapga_summary.csv,leap_left,tetrapga,1000,0.177213401,0.175559777,0.212794705,0.08396405,0.111839131,0.143313857,0.000379061,0.001659184,0.020750633,8.498402325,9.091496,0.021858166,0.054353,1.26420751,2.348908,0.004231907,0.007219,0.136112582,0.266415,0.086022862,0.157199,10.281750214,12.202634,0.026811807,0.043218,0,0,0,0,0,0,0,0,0,0,0,0,1.04832747,1.142603,0,0,0,0,0,0,8.498402325,9.091496,0,0,0,4,50,0.08,0.0001,0.424920116,0,0,0.02,20,8,50,20,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,/home/chenwh/ros2_ws/src/TetraPGA-preview/reviewer_revision_experiments/04_closed_loop_mpc_metrics/reference_batch_20260628_230833/reference_leap_tetrapga_cycles.csv,0.020000123,0.617513011,35.8332888,1284.02459,35.8332888,1284.02459,33.8523055,1145.97859,2182.50516,2190.0711,0.154861723,3.2215074,Leap Hand,GA
reference_tidybot_casadi,reference_tidybot_casadi_summary.csv,stanford_tidybot,casadi,1000,0.110935636,0.108218195,0.137584594,0.467122134,1.073900296,3.275476012,0.343577416,0.407156948,0.465009827,10.631390027,11.221564,0.011144081,0.029946,0.70563153,1.313434,0.0026145,0.005307,0.084622714,0.170956,0.042485758,0.079768,11.655118564,12.74932,0.02463451,0.038917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.631390027,11.221564,0,0,0,4,50,0.08,0.0001,0.531569501,0,0,0.02,20,10,50,20,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,/home/chenwh/ros2_ws/src/TetraPGA-preview/reviewer_revision_experiments/04_closed_loop_mpc_metrics/reference_batch_20260628_230833/reference_tidybot_casadi_cycles.csv,0.020000101,0.092128497,10.5989166,112.337033,10.5989166,112.337033,4.92439793,24.249695,425.687391,263.403304,238.749712,48958.3785,Stanford TidyBot,CasADi
reference_tidybot_pinocchio,reference_tidybot_pinocchio_summary.csv,stanford_tidybot,pinocchio,1000,0.110909097,0.108295609,0.136775466,0.428761154,0.77093554,3.067832425,0.34390433,0.408144901,0.459088916,10.260887263,10.690555,0.0118332,0.029785,0.709706327,1.543828,0.003218507,0.007184,0.106845302,0.23129,0.047628424,0.103426,11.290768428,12.566068,0.025690607,0.046085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.260887263,10.690555,0,0,0,4,50,0.08,0.0001,0.513044363,0,0,0.02,20,10,50,20,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,/home/chenwh/ros2_ws/src/TetraPGA-preview/reviewer_revision_experiments/04_closed_loop_mpc_metrics/reference_batch_20260628_230833/reference_tidybot_pinocchio_cycles.csv,0.019999945,0.0908172763,10.5842024,112.025341,10.5842024,112.025341,4.8206278,23.2384524,417.125384,258.90763,233.778805,39788.0097,Stanford TidyBot,Pinocchio
reference_tidybot_tetrapga,reference_tidybot_tetrapga_summary.csv,stanford_tidybot,tetrapga,1000,0.117022253,0.114910052,0.14344209,0.496092991,1.035382982,2.581181953,0.037072147,0.10339702,0.135637117,10.235338855,10.466399,0.011252605,0.029311,0.583808018,1.169695,0.002619826,0.005249,0.077784112,0.164336,0.043028835,0.085882,11.132491312,12.017669,0.024350718,0.037733,0,0,0,0,0,0,0,0,0,0,0,0,1.1556978,1.209878,0,0,0,0,0,0,10.235338855,10.466399,0,0,0,4,50,0.08,0.0001,0.511766943,0,0,0.02,20,10,50,20,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,/home/chenwh/ros2_ws/src/TetraPGA-preview/reviewer_revision_experiments/04_closed_loop_mpc_metrics/reference_batch_20260628_230833/reference_tidybot_tetrapga_cycles.csv,0.019999894,0.10620414,11.8867515,141.294861,11.8867515,141.294861,6.25022363,39.0652954,526.161238,326.65867,276.832284,49250.204,Stanford TidyBot,GA
reference_ur_casadi,reference_ur_casadi_summary.csv,ur,casadi,2500,0.169548248,0.16534618,0.220240886,0.157671805,1,1,0.138589951,0.252267229,0.383190092,4.200190071,4.329423,0.009513308,0.029835,0.6460286,0.767826,0.002567769,0.003147,0.070523939,0.077664,0.0303157,0.034855,5.168152035,5.461885,0.014792948,0.022136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.200190071,4.329423,0,0,0,4,50,0.08,0.0001,0.525023759,0,0,0.008,40,4,125,20,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,/home/chenwh/ros2_ws/src/TetraPGA-preview/reviewer_revision_experiments/04_closed_loop_mpc_metrics/reference_batch_20260628_230833/reference_ur_casadi_cycles.csv,0.008000051,0.210433895,54.1353423,2930.63529,54.1353423,2930.63529,14.6715731,215.255057,2708.0431,1677.44729,1596.75066,3326.39648,UR10,CasADi
reference_ur_pinocchio,reference_ur_pinocchio_summary.csv,ur,pinocchio,2500,0.169490633,0.165221297,0.219365319,0.16005603,1,1,0.138723401,0.256155289,0.380667332,4.147210142,4.390387,0.009646927,0.028121,0.62065192,0.913277,0.002806987,0.004177,0.08159143,0.115887,0.03255343,0.046822,5.086052514,5.606106,0.015922622,0.02627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.147210142,4.390387,0,0,0,4,50,0.08,0.0001,0.518401268,0,0,0.008,40,4,125,20,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,/home/chenwh/ros2_ws/src/TetraPGA-preview/reviewer_revision_experiments/04_closed_loop_mpc_metrics/reference_batch_20260628_230833/reference_ur_pinocchio_cycles.csv,0.008000014,0.214344874,54.2679942,2945.01519,54.2679942,2945.01519,15.4039973,237.283132,2883.60574,1723.58552,1617.58344,3388.75045,UR10,Pinocchio
reference_ur_tetrapga,reference_ur_tetrapga_summary.csv,ur,tetrapga,2500,0.169226033,0.165036377,0.21979399,0.159205864,1,1,0.138536939,0.254325367,0.377046454,4.187412465,4.386672,0.01363717,0.039435,0.586819954,0.785963,0.002599416,0.003521,0.072963167,0.092363,0.032123943,0.041295,5.099241367,5.414006,0.015256998,0.023636,0,0,0,0,0,0,0,0,0,0,0,0,0.500495731,0.528717,0,0,0,0,0,0,4.187412465,4.386672,0,0,0,4,50,0.08,0.0001,0.523426558,0,0,0.008,40,4,125,20,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,/home/chenwh/ros2_ws/src/TetraPGA-preview/reviewer_revision_experiments/04_closed_loop_mpc_metrics/reference_batch_20260628_230833/reference_ur_tetrapga_cycles.csv,0.007999975,0.207256672,53.8528207,2900.1263,53.8528207,2900.1263,14.9921079,224.763299,2813.87514,1778.18488,1611.57416,3436.79827,UR10,GA
