robot,backend,t,tracking_error,velocity_error,torque_ratio,solve_time_ms,reference_build_ms,problem_build_ms,warm_start_ms,initial_calc_ms,solver_setup_ms,mpc_pipeline_time_ms,publish_command_ms,solver_dam_calc_ms,solver_dam_calcdiff_ms,solver_dynamics_calc_ms,solver_dynamics_calcdiff_ms,solver_cost_sum_calc_ms,solver_cost_sum_calcdiff_ms,solver_cost_item_total_ms,solver_state_cost_total_ms,solver_control_cost_total_ms,solver_velocity_cost_total_ms,solver_collision_cost_total_ms,solver_collision_residual_total_ms,solver_model_total_ms,solver_overhead_ms,solver_dam_calc_calls,solver_dam_calcdiff_calls,initial_dam_calc_ms,initial_cost_sum_calc_ms,initial_model_total_ms,cycle_time_ms,realtime_ratio,iterations,converged,failed,best_cost,final_stop,plant_mass_scale,plant_payload_mass,controller_payload_mass,model_payload,plant_payload_com,controller_payload_com,payload_com_attachment,external_force_body_name,external_force_start_s,external_force_duration_s,external_force,external_torque,failure_message,q,dq,q_ref,dq_ref,q_cmd,dq_cmd,u_cmd,effort
ur,tetrapga,0.000063412,0.000019566,0.30856867,0,15.431245,0.061916,2.022295,0.009009,4.03851,0.081664,21.805285,0.055691,6.021092,9.14449,5.984927,9.036472,0.026312,0.03749,0.02902,0.011267,0.008977,0.008776,0,0,15.165582,0.265663,42,21,4.019724,0.020458,4.019724,21.93839,0.77156225,1,0,0,0.00761717,0.031157728,1,5,5,1,0 0 0.070000000000000007,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,1.7509664463729194e-19 -1.5707963267948966 -2.7251419795459412e-20 -1.5707963267948966 -3.6381864707542679e-20 1.5052380303919081e-21,1.5914704814180347e-17 2.6400567543880068e-17 -2.6814358143472293e-18 7.9485733178907829e-18 -2.6121733058176978e-18 1.3062445054368891e-19,9.550258600408189e-07 -1.5707916694575936 8.5714749434913141e-06 -1.5707863193326972 9.9202996374361872e-06 9.3920052709288884e-06,0.015070492773766054 0.073453750473391921 0.13517853154320952 0.15782112556293262 0.15644377220525421 0.14811027714399363,0.00036444866794156715 -1.5692718092824987 0.0027582202319658168 -1.5676013112055456 0.0031496380482152458 0.0029677155677282239,0.021278184884699777 0.078525265168557082 0.13977193264587359 0.16066152357576494 0.15750888882921171 0.14770896183465376,0 0 0 0 0 0,-7.2829127534014019e-15 0 9.4511148560144611e-16 0 5.4444781955282157e-16 -2.6639803432748245e-17
ur,tetrapga,0.022048994,0.006868979,0.314536617,0,15.141203,0.037947,0.833953,0.009916,2.926417,0.025727,19.101809,0.031833,5.817866,9.094054,5.792161,9.001087,0.016277,0.025695,0.017489,0.005808,0.005705,0.005976,0,0,14.91192,0.229283,42,21,2.922855,0.008545,2.922855,19.184715,0.75706015,1,0,0,0.018490551,0.02714774,1,5,5,1,0 0 0.070000000000000007,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,1.7509664463729194e-19 -1.5707963267948966 -2.7251419795459412e-20 -1.5707963267948966 -3.6381864707542679e-20 1.5052380303919081e-21,1.5914704814180347e-17 2.6400567543880068e-17 -2.6814358143472293e-18 7.9485733178907829e-18 -2.6121733058176978e-18 1.3062445054368891e-19,0.0004073098592583767 -1.5691153932926682 0.0030361970425639827 -1.5672820303565702 0.0034624838138757482 0.0032609601357422024,0.02189422743426719 0.079026444478190364 0.14022322011273275 0.16093755421528369 0.15760836971170789 0.1476648277018644,0.00085204677801931712 -1.5676509461483681 0.0055988653562129469 -1.5643605893846912 0.0063095098171051392 0.0059172266496212572,0.027480530548376448 0.083553685771202979 0.14427782126122998 0.16339227395762232 0.15845910192158205 0.14722907309255243,0 0 0 0 0 0,-7.2829127534014019e-15 0 9.4511148560144611e-16 0 5.4444781955282157e-16 -2.6639803432748245e-17
ur,tetrapga,0.041323173,0.012980601,0.319771512,0,18.062515,0.039138,0.806492,0.01017,2.927525,0.021732,22.012086,0.031158,8.711961,9.110164,8.67361,9.016239,0.024446,0.027169,0.021372,0.007202,0.007158,0.007012,0,0,17.822125,0.24039,63,21,2.923665,0.010559,2.923665,22.094555,0.90312575,1,0,0,0.035442196,0.007808159,1,5,5,1,0 0 0.070000000000000007,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,2.0694695416399544e-19 -1.5707963267948966 -3.2612454391740065e-20 -1.5707963267948966 -4.1562954712207801e-20 1.7665017920645116e-21,1.592515476335175e-17 3.0153286442478881e-17 -2.680517298140327e-18 9.0938639504206341e-18 -2.590545002332561e-18 1.3063188083630186e-19,0.00088691161134119912 -1.5675454898924808 0.0057807978613931147 -1.5641546481128359 0.006509165732435907 0.0061026794340756588,0.027870968729542693 0.083868923774292836 0.14455866096482314 0.16356057761609588 0.15851509762319485 0.14719622162057189,0.0012996182638058376 -1.5684571248932426 0.0053622590982346681 -1.5641765373267527 0.0065523273814494035 0.006048100788889242,0.045228004095166807 0.039569441594466577 0.12924162419136137 0.17074633914359522 0.17008253707841203 0.15433157095992073,-2.1552928520262804 16.326657416129287 8.9893446527988665 1.0637819472122094 -0.80503637667201722 0.0037218439781892196,-7.3048495097087782e-15 0 9.5727258572196097e-16 0 5.3288335438681031e-16 -2.6647387910912531e-17
ur,tetrapga,0.063513899,0.020139546,0.32578735,0,15.163744,0.037294,0.804431,0.009766,2.924819,0.024025,19.116394,0.039052,5.815469,9.107423,5.790174,9.005668,0.016043,0.03007,0.018771,0.006226,0.006669,0.005876,0,0,14.922892,0.240852,42,21,2.921192,0.008832,2.921192,19.20506,0.7581872,1,0,0,0.064945575,0.007374949,1,5,5,1,0 0 0.070000000000000007,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,5.5579423490497341e-19 -1.5707963267948966 -8.6656472070139949e-20 -1.5707963267948966 -9.9275131785759596e-20 4.6407156592351996e-21,1.5787275135918957e-17 7.0962264849839856e-17 -2.2363494511404168e-18 2.1556128569840997e-17 -2.6702853486062317e-18 1.306620953062462e-19,0.0015816555067792338 -1.5656229927817487 0.0090431024700289072 -1.5604927761949061 0.010037104601467922 0.0093622634107645743,0.03474281778087468 0.089391841501147817 0.14944684565282851 0.16645274046009076 0.15942635651923007 0.14656669116830057,0.0013408210883882631 -1.5709753935355943 0.0023535805571049014 -1.5670642354282398 0.0038146615770998857 0.0033841149906506424,0.067041054419413132 -0.0089533370348920931 0.11767902785524506 0.18660456833283795 0.1907330788549943 0.16920574953253212,-4.5244452979196987 35.084008196631295 19.328302103596712 2.2776880173864873 -1.7185438040884109 0.00789711214764088,-7.2528338244613319e-15 0 8.1444095731000414e-16 0 5.4272014147904433e-16 -2.6654361506192104e-17
ur,tetrapga,0.082790264,0.025695184,0.284168829,0.022378205,15.14878,0.037582,0.888122,0.009915,2.936145,0.024073,19.190549,0.033968,5.810785,9.104099,5.785409,9.010117,0.016522,0.02698,0.018728,0.006456,0.006256,0.006016,0,0,14.914884,0.233896,42,21,2.932335,0.01077,2.932335,19.273966,0.757439,1,0,0,0.069422067,0.004465855,1,5,5,1,0 0 0.070000000000000007,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,9.1807680124158459e-05 -1.5708268662755338 0.00023108000168256722 -1.5703488186419046 0.00048392511234957014 0.00042767798122448031,0.0057926213278382127 -0.00011299574260366927 0.016065863280072871 0.026808818862662984 0.029258156849126291 0.025789413268514551,0.0023088204965356347 -1.5638539891744219 0.011964074235249257 -1.5572608714955556 0.013116953319625826 0.012181631167533187,0.04070162416402795 0.094141808897340765 0.15360127770044696 0.1688528093833811 0.16010233273944749 0.14594195306625285,0.0015979716108188223 -1.5709140794967591 0.0027583983604630782 -1.5664397999710775 0.0044402086546622161 0.0039142676888139199,0.075308196534733182 -0.0043606610612692866 0.12636591793902555 0.19545093354135043 0.19781417711563226 0.17432948537947199,-4.7231335139743447 36.12509147699874 19.628928955924025 2.3055432724308744 -1.7734787110528678 0.0071949874896002144,-1.4248743591197723 7.3139011397761351 3.3567307745157464 0.24590339465066791 -0.53879174488310078 -0.07931083780361714
ur,tetrapga,0.102155922,0.030402576,0.24938856,0.036846126,15.141614,0.036772,0.810509,0.009826,2.927133,0.023884,19.083631,0.02903,5.816575,9.091435,5.791267,8.9975,0.016167,0.026677,0.018246,0.006311,0.005868,0.006067,0,0,14.90801,0.233604,42,21,2.923359,0.008773,2.923359,19.160919,0.7570807,1,0,0,0.071960673,0.007410532,1,5,5,1,0 0 0.070000000000000007,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.00030931148166029839 -1.5707976741022016 0.00082378676828334272 -1.5693570356183721 0.0015444642810209393 0.0013655453882093383,0.010550169616251841 0.0055599676706515949 0.032677898462049701 0.048948699633910346 0.051978229971069066 0.046214241039229387,0.0031549030322142661 -1.5619850390988541 0.014978370324502107 -1.5539684345600968 0.016223141098897827 0.015001230093200207,0.046675837802802336 0.098867195593338689 0.15768715201477218 0.17115776538449592 0.16067293718503137 0.14524172441348732,0.0019595593248285235 -1.5707060751350006 0.0035493271567638173 -1.5652915755425705 0.0056096515521173364 0.004928403756597431,0.08251239215841126 0.0045799483600553522 0.13627701942402373 0.20327300379008498 0.20325936355481988 0.17814291841940461,-4.6900984176947871 35.904488879952908 19.346898903342527 2.2641315501936408 -1.7510488296968196 0.0066108229868410452,-2.3983371394409545 12.159221710664497 5.5167370403309697 0.37875715521840903 -0.90099548588358047 -0.14229636988982008
ur,tetrapga,0.121380283,0.035382043,0.261580565,0.015717278,15.146969,0.036712,0.812978,0.009682,2.95181,0.018956,19.114283,0.034095,5.819897,9.090147,5.79438,8.997238,0.016258,0.026517,0.018039,0.006313,0.005743,0.005983,0,0,14.910044,0.236925,42,21,2.947651,0.009882,2.947651,19.197805,0.75734845,1,0,0,0.080939951,0.003935261,1,5,5,1,0 0 0.070000000000000007,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.00050377676902730716 -1.5706376668688797 0.0014289863623768186 -1.5685230588042698 0.0023980893213750441 0.0021354558047100469,0.010240529314501808 0.011000989574369778 0.033495595884611276 0.043459935257473326 0.043627701379707527 0.039726535772821751,0.0041091097216595226 -1.5600396743339959 0.018048082336339231 -1.550656893506976 0.019316556586518683 0.017786153242755461,0.052592185254863588 0.10351004435290045 0.16165442932741136 0.17333956502152711 0.16113160183955252 0.1444749599992739,0.0023178017499985641 -1.5704517627117445 0.0043067849704784122 -1.5643003034863543 0.0065838469864480491 0.0057797079792930584,0.090701249048562846 0.0092952078567672715 0.14388993040507969 0.21113776589577601 0.20928788325365025 0.1822126087291506,-4.6526369475108176 36.729759596727874 19.89390404579218 2.3189877913618515 -1.7590712220036984 0.0071204890755555382,-1.0858176617273543 5.1867018797165656 2.2002949478686809 0.015638797977771901 -0.44101200691965659 -0.12243231267666133
ur,tetrapga,0.140639874,0.041245518,0.319616772,0.027601024,15.133959,0.037022,0.852686,0.010169,2.920448,0.023299,19.10999,0.029293,5.820538,9.085725,5.794594,8.992803,0.016293,0.025395,0.017584,0.006227,0.005497,0.00586,0,0,14.906263,0.227696,42,21,2.916744,0.009077,2.916744,19.188971,0.75669795,1,0,0,0.096806925,0.001922517,1,5,5,1,0 0 0.070000000000000007,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.00061095686813083454 -1.5703981031514482 0.0018364484680371571 -1.568157850160421 0.0027140642614775562 0.0024454205414796812,0.0040044390284583861 0.012525460813163448 0.016787316633591811 0.012514147680128212 0.0085133598918238681 0.0095323865421280303,0.0051789611338178797 -1.5580017202879726 0.021199030574280003 -1.5472982551036232 0.022423445146913051 0.020560712766128812,0.05850293111761791 0.10811152560129 0.16553856791543342 0.17541814188292179 0.16148326754438241 0.14363555976672043,0.0041995561953075047 -1.5697737737670265 0.0075131981660700939 -1.5600151562075706 0.010746072399640035 0.0093987935831293511,0.09408772226544701 0.033899447235897495 0.16032065977958407 0.21425736393918438 0.20811127065959931 0.18095428019181467,-5.9169688640213405 32.801816318145939 15.399540576850832 1.8308648209141465 -1.6653939828262025 0.00072920027277039454,1.4943939980850853 -8.3548266423686073 -4.1401535971786032 -0.56166737001603906 0.50315135040084691 -0.029991231578173405
ur,tetrapga,0.159940814,0.046830477,0.309546033,0.014300675,15.143851,0.038357,0.852581,0.009624,2.931103,0.018511,19.121276,0.026223,5.818671,9.091357,5.793789,8.999388,0.015618,0.02518,0.017349,0.006135,0.005275,0.005939,0,0,14.910028,0.233823,42,21,2.926929,0.009212,2.926929,19.197501,0.75719255,1,0,0,0.118702278,0.010519512,1,5,5,1,0 0 0.070000000000000007,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.00083948068634498451 -1.5701406708197616 0.0023938692744629882 -1.5675528509888643 0.003229050339854407 0.0029373279940373464,0.0096323258902135164 0.0036569868461505564 0.017712134340668362 0.023731783934669941 0.022718500316196384 0.020213206619090276,0.0063651380858083277 -1.5558709804851079 0.024430902705330215 -1.5438932902420173 0.025542753518272777 0.023324323682734467,0.064407672883424305 0.11267095518315143 0.16933858582003261 0.17739257722906523 0.16172728725003482 0.14272320437286634,0.0030829746546112489 -1.5701138016643768 0.0054283161040203495 -1.5630009883731164 0.0077119456636231525 0.0067741951751602407,0.11217469841331322 0.0013434577692458239 0.15172234147786806 0.2275931307873913 0.22414476618843723 0.19184335905614469,-5.3414617492977108 43.276887704834536 23.5331026149662 2.7320738553331392 -2.0468446477291531 0.0086222045214369887,0.75689102440761502 -4.2618334569069702 -2.1451011922494772 -0.39605081456193147 0.23012274439238745 -0.058895624383856315
ur,tetrapga,0.179993165,0.051164028,0.259093998,0.009318876,14.282345,0.039061,0.817697,0.015175,2.753145,0.026501,18.068298,0.03704,5.469066,8.592466,5.441635,8.496566,0.017839,0.026463,0.019631,0.008366,0.00527,0.005995,0,0,14.061532,0.220813,42,21,2.749569,0.009226,2.749569,18.159475,0.71411725,1,0,0,0.126502847,0.004772995,1,5,5,1,0 0 0.070000000000000007,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.0015421131066806881 -1.5701391090789629 0.0034215175431049813 -1.5659332348322659 0.0048349763576735752 0.0043249402890421862,0.028268005404276049 -0.0028330161630193882 0.03807086040480763 0.059798279754189644 0.060753979374333092 0.051516647736563351,0.0077179876653621932 -1.5535646426203711 0.027865293214573466 -1.540316550944095 0.028787350473292821 0.026176131155645526,0.070520131484795745 0.11735085914012255 0.17318674450705557 0.17932776655788191 0.16186579868743009 0.14170031290296387,0.0053832298763626298 -1.5695079406220465 0.0088438468416219638 -1.5583836709378962 0.012165247367424248 0.010577652616814098,0.11501276108756907 0.030293052116515239 0.17077653688008071 0.2308658717610132 0.22266508519005479 0.19017287208269285,-6.9957115538392269 38.579674261481941 18.089089266459965 2.1509039589913139 -1.9586000727620878 0.00084329213586658094,-0.76696990637206497 3.0752289944821314 1.1054794368159726 -0.21201822112925583 -0.34089597673598604 -0.15834671135802836
