scenario,method,sample_id,seed,dof,horizon,max_iterations,perturbation,level,solver_failed,solver_converged,solve_ms,solver_final_iter,solver_final_cost,solver_final_stop,planning_terminal_rmse,mpc_steps,mpc_failed_steps,mpc_converged_steps,mean_mpc_solve_ms,max_mpc_solve_ms,rollout_finite,rollout_terminal_error_norm,rollout_terminal_rmse,rollout_trajectory_rmse,max_abs_q,max_abs_dq,rms_tau,max_tau_ratio,success,failure_message
"ur10","TetraPGA",1,20260624,6,50,25,"com_offset",0.01,0,1,1.91162074,4,1.626791781,0.000000163,0.000535673,50,0,50,1.91162074,2.271201,1,0.426214481,0.174001333,0.292158799,0.595807617,0.577087456,50.969835151,0.51576116,0,""
"ur10","TetraPGA",1,20260624,6,50,25,"com_offset",0.02,0,1,1.90631474,4,1.626791781,0.000000163,0.000535673,50,0,50,1.90631474,2.267715,1,0.724416118,0.295741642,0.348148761,0.903548219,1.047051588,50.973230859,0.51576116,0,""
"ur10","TetraPGA",1,20260624,6,50,25,"com_offset",0.05,0,1,2.17163574,4,1.626791781,0.000000163,0.000535673,50,0,50,2.17163574,2.611988,1,1.548068444,0.631996296,0.561955574,1.408339481,2.626401015,50.969430776,0.51576116,0,""
"ur10","TetraPGA",1,20260624,6,50,25,"external_force",5,0,1,2.14041128,4,1.626791781,0.000000163,0.000535673,50,0,50,2.14041128,2.601401,1,2.935460639,1.198396788,0.989443821,3.583455185,41.122333952,51.214708385,0.51576116,0,""
"ur10","TetraPGA",1,20260624,6,50,25,"external_force",10,0,1,2.33970436,4,1.626791781,0.000000163,0.000535673,50,0,50,2.33970436,5.26188,1,5.869801307,2.396336349,1.930622901,6.887567043,82.277462375,52.068654918,0.51576116,0,""
"ur10","TetraPGA",2,20260624,6,50,25,"nominal",0,0,1,2.51871106,4,1.763290597,0.000027842,0.000575,50,0,50,2.51871106,2.688651,1,0.323592809,0.132106211,0.316112516,0.536929065,0.833717184,39.812345959,0.294145347,1,""
"ur10","TetraPGA",2,20260624,6,50,25,"mass_inertia_scale",-0.3,0,1,2.18761144,4,1.763290597,0.000027842,0.000575,50,0,50,2.18761144,2.268895,1,0.542347798,0.221412561,0.310543764,0.814366924,1.423568929,30.114974573,0.232407993,0,""
"ur10","TetraPGA",2,20260624,6,50,25,"mass_inertia_scale",-0.2,0,1,2.35355414,4,1.763290597,0.000027842,0.000575,50,0,50,2.35355414,3.507895,1,0.419641555,0.171317948,0.302061367,0.699117315,1.168005288,33.595594202,0.2440867,0,""
"ur10","TetraPGA",2,20260624,6,50,25,"mass_inertia_scale",-0.1,0,1,2.38107802,4,1.763290597,0.000027842,0.000575,50,0,50,2.38107802,2.967449,1,0.311872738,0.127321512,0.302060542,0.569626485,0.919626085,36.83417546,0.268997994,1,""
"ur10","TetraPGA",2,20260624,6,50,25,"mass_inertia_scale",0.1,0,1,2.4486268,4,1.763290597,0.000027842,0.000575,50,0,50,2.4486268,2.688032,1,0.559571281,0.228444019,0.351043485,0.65327522,0.835191952,42.524929815,0.317940743,0,""
"ur10","TetraPGA",2,20260624,6,50,25,"mass_inertia_scale",0.2,0,1,2.3077714,4,1.763290597,0.000027842,0.000575,50,0,50,2.3077714,2.677317,1,0.942495473,0.384772166,0.41037571,0.75884047,0.839461275,44.976845191,0.340072851,0,""
"ur10","TetraPGA",2,20260624,6,50,25,"mass_inertia_scale",0.3,0,1,2.2055788,4,1.763290597,0.000027842,0.000575,50,0,50,2.2055788,2.256453,1,1.397554732,0.57054933,0.49089285,0.85276511,1.077663538,47.181919632,0.360634742,0,""
"ur10","TetraPGA",2,20260624,6,50,25,"com_offset",0.01,0,1,2.4433029,4,1.763290597,0.000027842,0.000575,50,0,50,2.4433029,3.213692,1,1.910240099,0.779852255,0.692137185,2.129024527,5.032490784,39.805463367,0.294098253,0,""
"ur10","TetraPGA",2,20260624,6,50,25,"com_offset",0.02,0,1,2.32350544,4,1.763290597,0.000027842,0.000575,50,0,50,2.32350544,3.227224,1,2.07214899,0.845951283,0.773509139,2.282069716,8.407287128,39.805378789,0.294183977,0,""
"ur10","TetraPGA",2,20260624,6,50,25,"com_offset",0.05,0,1,2.48068472,4,1.763290597,0.000027842,0.000575,50,0,50,2.48068472,3.221794,1,2.066666207,0.843712946,0.81623748,2.675559534,13.173678561,39.808242032,0.29369242,0,""
"ur10","TetraPGA",2,20260624,6,50,25,"external_force",5,0,1,2.85783128,4,1.763290597,0.000027842,0.000575,50,0,50,2.85783128,4.722118,1,1.56433948,0.638638918,0.581812161,1.920032415,23.186391811,39.86241366,0.294145347,0,""
"ur10","TetraPGA",2,20260624,6,50,25,"external_force",10,0,1,2.99673468,4,1.763290597,0.000027842,0.000575,50,0,50,2.99673468,13.406307,1,3.207113274,1.309298511,1.078092248,3.732356106,45.80841914,40.433172575,0.326245991,0,""
"ur10","TetraPGA",3,20260624,6,50,25,"nominal",0,0,1,2.14384708,4,1.2375398,0.000000001,0.000359565,50,0,50,2.14384708,2.268342,1,0.205158437,0.083755581,0.197148534,0.461435978,0.499567716,49.726836065,0.361705852,1,""
"ur10","TetraPGA",3,20260624,6,50,25,"mass_inertia_scale",-0.3,0,1,1.86926122,4,1.2375398,0.000000001,0.000359565,50,0,50,1.86926122,2.25846,1,0.710528594,0.290072084,0.268560868,0.46322193,0.916637112,35.158637714,0.297460255,0,""
"ur10","TetraPGA",3,20260624,6,50,25,"mass_inertia_scale",-0.2,0,1,2.21138606,4,1.2375398,0.000000001,0.000359565,50,0,50,2.21138606,2.264103,1,0.491600981,0.20069526,0.233515627,0.462477783,0.745691161,40.141507724,0.297460255,0,""
"ur10","TetraPGA",3,20260624,6,50,25,"mass_inertia_scale",-0.1,0,1,2.1088683,4,1.2375398,0.000000001,0.000359565,50,0,50,2.1088683,2.264135,1,0.319999164,0.130639112,0.210280594,0.461899002,0.589056747,45.017347153,0.32324742,1,""
"ur10","TetraPGA",3,20260624,6,50,25,"mass_inertia_scale",0.1,0,1,1.90730264,4,1.2375398,0.000000001,0.000359565,50,0,50,1.90730264,2.26858,1,0.154824791,0.063206956,0.190733292,0.461057139,0.631323709,54.219864502,0.399676248,1,""
"ur10","TetraPGA",3,20260624,6,50,25,"mass_inertia_scale",0.2,0,1,1.85821546,4,1.2375398,0.000000001,0.000359565,50,0,50,1.85821546,2.26869,1,0.227840583,0.093015528,0.189598607,0.460741441,0.770890716,58.461418379,0.436182327,1,""
"ur10","TetraPGA",3,20260624,6,50,25,"mass_inertia_scale",0.3,0,1,1.83802964,4,1.2375398,0.000000001,0.000359565,50,0,50,1.83802964,2.26777,1,0.428248271,0.174831625,0.196559534,0.460474311,0.936076348,62.434675999,0.470918697,0,""
"ur10","TetraPGA",3,20260624,6,50,25,"com_offset",0.01,0,1,1.76649484,4,1.2375398,0.000000001,0.000359565,50,0,50,1.76649484,2.250629,1,0.79805507,0.325804618,0.32561224,0.924226029,5.765327461,49.731279833,0.361716771,0,""
"ur10","TetraPGA",3,20260624,6,50,25,"com_offset",0.02,0,1,1.77045834,4,1.2375398,0.000000001,0.000359565,50,0,50,1.77045834,2.259902,1,0.834141782,0.340536956,0.355638264,1.144549045,8.886902257,49.733322124,0.361730217,0,""
"ur10","TetraPGA",3,20260624,6,50,25,"com_offset",0.05,0,1,1.76934752,4,1.2375398,0.000000001,0.000359565,50,0,50,1.76934752,2.263204,1,0.804854775,0.328580586,0.390735756,1.480315014,11.393361521,49.73725451,0.361885357,0,""
"ur10","TetraPGA",3,20260624,6,50,25,"external_force",5,0,1,2.07118406,4,1.2375398,0.000000001,0.000359565,50,0,50,2.07118406,3.10991,1,16.471418424,6.724428413,5.368436685,21.635924992,270.77794524,49.776263366,0.362863583,0,""
"ur10","TetraPGA",3,20260624,6,50,25,"external_force",10,0,0,2.41593876,4,1.2375398,0.000000001,0.000359565,50,0,49,2.41593876,15.912126,1,33.249353332,13.573991657,10.837953227,43.599827017,541.220797099,49.954017933,0.377813433,0,""
"ur10","TetraPGA",4,20260624,6,50,25,"nominal",0,0,1,2.13008538,4,1.565350027,0.000002919,0.000491988,50,0,50,2.13008538,2.266938,1,0.25335762,0.103432815,0.253844225,0.478009974,0.651908143,50.332460171,0.380654772,1,""
"ur10","TetraPGA",4,20260624,6,50,25,"mass_inertia_scale",-0.3,0,1,1.79958196,4,1.565350027,0.000002919,0.000491988,50,0,50,1.79958196,2.254622,1,0.378131101,0.154371375,0.216044631,0.48875322,1.450364726,36.625541305,0.380654772,0,""
"ur10","TetraPGA",4,20260624,6,50,25,"mass_inertia_scale",-0.2,0,1,1.8087988,4,1.565350027,0.000002919,0.000491988,50,0,50,1.8087988,2.252356,1,0.246256703,0.100533878,0.216755782,0.47617517,1.151884857,41.390387453,0.380654772,1,""
"ur10","TetraPGA",4,20260624,6,50,25,"mass_inertia_scale",-0.1,0,1,1.84111936,4,1.565350027,0.000002919,0.000491988,50,0,50,1.84111936,2.251836,1,0.166142583,0.067827426,0.228670475,0.477194506,0.874046946,45.97248605,0.380654772,1,""
"ur10","TetraPGA",4,20260624,6,50,25,"mass_inertia_scale",0.1,0,1,2.23442288,4,1.565350027,0.000002919,0.000491988,50,0,50,2.23442288,2.273213,1,0.476694474,0.194609704,0.293613328,0.478677176,0.647980415,54.450647761,0.380826046,0,""
"ur10","TetraPGA",4,20260624,6,50,25,"mass_inertia_scale",0.2,0,1,2.22629,4,1.565350027,0.000002919,0.000491988,50,0,50,2.22629,2.363962,1,0.771297068,0.314880709,0.34747651,0.480766753,0.645719503,58.317772434,0.41001021,0,""
"ur10","TetraPGA",4,20260624,6,50,25,"mass_inertia_scale",0.3,0,1,2.19548546,4,1.565350027,0.000002919,0.000491988,50,0,50,2.19548546,2.262927,1,1.116663643,0.455876023,0.413443788,0.703212207,0.645148345,61.929467493,0.439370976,0,""
"ur10","TetraPGA",4,20260624,6,50,25,"com_offset",0.01,0,1,1.86267534,4,1.565350027,0.000002919,0.000491988,50,0,50,1.86267534,2.283096,1,1.374299468,0.561055408,0.534523923,1.235656058,5.98525737,50.331574555,0.380654772,0,""
"ur10","TetraPGA",4,20260624,6,50,25,"com_offset",0.02,0,1,1.86790996,4,1.565350027,0.000002919,0.000491988,50,0,50,1.86790996,2.269576,1,1.4913261,0.608831331,0.589508041,1.432413577,9.653822222,50.334728658,0.380654772,0,""
"ur10","TetraPGA",4,20260624,6,50,25,"com_offset",0.05,0,1,1.95387596,4,1.565350027,0.000002919,0.000491988,50,0,50,1.95387596,2.253969,1,1.678277798,0.685154042,0.651947376,1.778130861,13.930367293,50.344418267,0.380654772,0,""
"ur10","TetraPGA",4,20260624,6,50,25,"external_force",5,0,1,2.09969546,4,1.565350027,0.000002919,0.000491988,50,0,50,2.09969546,2.845163,1,1.216582763,0.496667833,0.463261783,1.956900173,19.274376903,50.468503439,0.380654772,0,""
"ur10","TetraPGA",4,20260624,6,50,25,"external_force",10,0,1,2.51690546,4,1.565350027,0.000002919,0.000491988,50,0,50,2.51690546,8.335533,1,2.403990246,0.981424908,0.819691488,3.493425895,38.416190477,51.032642987,0.394734214,0,""
