robot,backend,t,tracking_error,velocity_error,torque_ratio,command_torque_ratio,solve_time_ms,reference_build_ms,problem_build_ms,warm_start_ms,initial_calc_ms,solver_setup_ms,mpc_pipeline_time_ms,publish_command_ms,solver_dam_calc_ms,solver_dam_calcdiff_ms,solver_dynamics_calc_ms,solver_dynamics_calcdiff_ms,solver_cost_sum_calc_ms,solver_cost_sum_calcdiff_ms,solver_cost_item_total_ms,solver_state_cost_total_ms,solver_control_cost_total_ms,solver_velocity_cost_total_ms,solver_collision_cost_total_ms,solver_collision_residual_total_ms,solver_model_total_ms,solver_overhead_ms,solver_dam_calc_calls,solver_dam_calcdiff_calls,initial_dam_calc_ms,initial_cost_sum_calc_ms,initial_model_total_ms,cycle_time_ms,realtime_ratio,iterations,converged,failed,best_cost,final_stop,plant_mass_scale,plant_payload_mass,controller_payload_mass,model_payload,plant_payload_com,controller_payload_com,payload_com_attachment,external_force_body_name,external_force_start_s,external_force_duration_s,external_force,external_torque,failure_message,q,dq,q_ref,dq_ref,q_cmd,dq_cmd,ddq_cmd,u_cmd,effort
ur,tetrapga,0.000224049,0.000075643,0.309166904,0.003210575,0,4.705286,0.055255,4.877072,0.012704,0.291113,0.437326,11.180159,0.244083,0,0,0,0,0,0,0.261263,0.100019,0.069014,0.09223,0,0,0,4.705286,0,0,0,0,0,11.491276,0.2352643,3,1,0,0.007646734,0,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-8.562262797655677e-06 -1.5708178107579873 5.8840056181906872e-06 -1.5707942189641033 -1.4229912056773699e-06 -9.9468877864832424e-08,-0.00064694115250293351 -0.0025840172246462379 0.0001849328354195386 0.00016537986312590157 -0.00011500757136736464 -7.9207663373157694e-06,3.3799104197891512e-06 -1.5707798667824502 3.0289139576527376e-05 -1.5707609655532995 3.5051681755029445e-05 3.318376223278409e-05,0.015120366831959399 0.073494650057803826 0.13521576814200292 0.15784437247473515 0.15645278361637024 0.14810736753045417,0.00036787073487732329 -1.5692591919615544 0.0027806757109868027 -1.5675755012234387 0.0031749404534890833 0.0029914428078312862,0.021328025778228992 0.078565827257323181 0.13980847467502136 0.16068389512777317 0.15751697911659579 0.14770542009736812,1.0987483465365961 4.0574922240984712 6.9811770919800908 8.0259257632323635 7.8815993343981576 7.385667043185272,0 0 0 0 0 0,0.31526577684496543 1.0594896119691839 -0.11844864036325323 -0.062429024769699026 0.024782751842310321 0.0017083073749154876
ur,tetrapga,0.019992662,0.006067938,0.266952347,0.04488493,0,4.733032,0.034419,1.475568,0.010745,0.231235,0.178607,7.288061,0.127554,0,0,0,0,0,0,0.278235,0.09161,0.07836,0.108265,0,0,0,4.733032,0,0,0,0,0,7.457478,0.2366516,3,1,0,0.014250418,0,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-2.9113299417298752e-07 -1.5709034622772353 4.2211330811274363e-05 -1.5706788110385932 0.00010941067565798171 0.00010347402296449227,0.0048274305142075122 -0.0072077092298860499 0.01277714748967642 0.030097125943873013 0.030339743896308665 0.028096934536223479,0.00036294401290319487 -1.5692773643130098 0.0027483319371257517 -1.5676126776597106 0.0031384944204548202 0.0029572651035479863,0.021256233150017134 0.078507399362718569 0.13975583650208387 0.16065166813925977 0.15750532323998903 0.14771052012834165,0.00085646516691065592 -1.5676375211055245 0.0056220445905354006 -1.564334340814197 0.0063349647874968093 0.0059408767512353798,0.027530318566019521 0.083593892986955604 0.14431365199947047 0.16341375950242254 0.15846626760208879 0.14722490135304919,1.1351444025906006 4.5400801108420827 6.5768252254897019 6.6658316779274767 6.4063261852890063 5.9563983408412859,0 0 0 0 0 0,0.20759329506455071 10.381228462851141 6.7327395077799199 1.7690972136470009 1.0942028320762525 1.1405341986601991
ur,tetrapga,0.039974763,0.011161693,0.225011883,0.049945883,0.079426716,2.740752,0.017114,0.836865,0.006223,0.15484,0.075681,4.206615,0.081788,0,0,0,0,0,0,0.12319,0.043711,0.028166,0.051313,0,0,0,2.740752,0,0,0,0,0,4.309805,0.1370376,3,1,0,0.021784987,0,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.00013729771484380523 -1.5709834212051921 0.00045014473746655368 -1.5699376435976033 0.00085496965238958487 0.00079526362380667932,0.011046325743495093 -0.0016391540452897375 0.034182405068247143 0.055991571414141447 0.05630141281094881 0.052243310152000781,0.00084961187433395019 -1.5676583521155052 0.0055860761481840819 -1.5643750734207102 0.0062954627515822105 0.005904174837560755,0.02745305435919862 0.08353149580079311 0.14425804526551325 0.16338041389792338 0.15845514428972371 0.14723137314234647,0.001049613801905236 -1.5709231747102221 0.0028091331453169248 -1.5664259220410053 0.0043194517202687901 0.0039877401246402235,0.04561580435307154 0.003012324748492127 0.11794942039251856 0.17558607782990612 0.17322410339396024 0.15962382504167721,1.7284739304788221 0.23257393968909323 4.1883507662135706 5.9797253207882335 5.8461345291505715 5.369025744483821,-2.232395316277286 23.363345203777794 11.914007393974629 1.0123063636431078 -0.17340555388739493 0.0053616880993135555,-1.6795761741893211 16.482141424127803 6.7580270778274141 0.079677638959765318 -0.27655353445376285 -0.12125599337323578
ur,tetrapga,0.059989029,0.016193922,0.274087346,0.011727343,0.086892941,2.934345,0.036014,1.396555,0.009021,0.219459,0.149699,5.167478,0.111318,0,0,0,0,0,0,0.155843,0.051621,0.042451,0.061771,0,0,0,2.934345,0,0,0,0,0,5.320154,0.14671725,3,1,0,0.027827531,0,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.00029690943899410852 -1.5709013513296586 0.0010357441427730593 -1.5691463851891518 0.0016330928082611282 0.0015194503354059694,0.0059571597935586139 0.0042161571491817641 0.02242089749808376 0.028162416539368799 0.026947885181551726 0.025040294758358859,0.0014611138931360404 -1.5659365484700991 0.008517676187076403 -1.561078708040019 0.0094753847208467468 0.0088454466114416697,0.033652055346120972 0.088518410124967098 0.14867787700749668 0.16600253896911882 0.15929111392818066 0.14667310942699488,0.0013673860642827679 -1.5708074106982652 0.0035204719135343136 -1.5654678977292547 0.0052304600676792634 0.0048072283263399292,0.053523831264432963 0.0046970315696657043 0.12423638853806269 0.18392437299485645 0.17986836297090675 0.16438889954669797,2.3783335735437174 0.024043721024197013 5.0907745519989467 7.7880978227743825 7.6460238894677515 6.9674302394169549,-2.1307907111703592 24.827118227249098 13.033941184507222 1.1269273539048388 -0.18658611710397338 0.0067559148061055001,0.72125173740155812 -2.1980426192221785 -1.7591014406882035 -0.3472608881047563 -0.016565557673706266 -0.073931348048916767
ur,tetrapga,0.079961943,0.021787381,0.275704516,0.005071931,0.095034094,2.682676,0.01716,1.013541,0.006213,0.139832,0.075814,4.311975,0.066789,0,0,0,0,0,0,0.122027,0.042508,0.028324,0.051195,0,0,0,2.682676,0,0,0,0,0,4.400523,0.1341338,3,1,0,0.034443302,0,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.00042808305502334585 -1.5708790685185641 0.0014273101713676195 -1.568601244488417 0.0021569738700218111 0.0020022111132326965,0.0086399020321825011 -0.00082060193827506248 0.022237705156401236 0.032138269199975068 0.031029734536793554 0.028465353105601846,0.0021949385870812096 -1.5641192711123391 0.011530494428274652 -1.5577379532843385 0.012664262712325481 0.011768724089764336,0.039828024933914616 0.09344772135313538 0.15299713541940457 0.16850723841136289 0.16000988975934741 0.14603813818015912,0.0016829418127297308 -1.5708337369790186 0.0040207136754493462 -1.5647462862533368 0.0058980719140011963 0.0053945816819821069,0.062742937885319247 0.0022665769772720334 0.12967017520408636 0.19274791175401521 0.18705490219896925 0.16961852843747049,2.7051517926568374 0.15435894577735479 5.3716235023842556 8.0304821277020064 7.8012583831087845 7.0576587665934332,-2.3531825274127462 27.392385299068291 14.255114087200399 1.2209294248792315 -0.20362797362435067 0.0070087976775087381,0.37963656876986818 0.57928914273634291 -0.45971540899615526 -0.28402813416141726 -0.058385209931845594 -0.082484998561074718
ur,tetrapga,0.100020113,0.027387908,0.281680719,0.00566492,0.102642951,2.764266,0.037772,1.343763,0.007504,0.171125,0.103302,4.820169,0.085456,0,0,0,0,0,0,0.126702,0.04308,0.030329,0.053293,0,0,0,2.764266,0,0,0,0,0,4.948363,0.1382133,3,1,0,0.042003953,0,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.00061408381838459693 -1.5709236400913018 0.0018531702128245728 -1.5679592821606334 0.0027751382973899702 0.0025662723674085264,0.010350168057355351 -0.0033856972310131088 0.021527050506852004 0.032854749718144553 0.031597250607634603 0.02870693260570022,0.0030559152415409047 -1.5621956466147322 0.014642057046796504 -1.5543337292297428 0.015880035656603952 0.014690935081165793,0.046017619034059473 0.098348389598625782 0.15724089966453661 0.17090881172851094 0.16061534880316342 0.14532251159632037,0.0020525698996776581 -1.570894373734903 0.004566465101301237 -1.5639308278201312 0.0066542713643385158 0.006057631862151731,0.071924304064653055 0.0014633178199401596 0.13566474442383319 0.2014227170251163 0.19395665334742723 0.17456797473716026,3.0787068003648854 0.24245075254766341 5.7068846958490598 8.4283983653485866 8.1179701369896318 7.2930521065730014,-2.5158350023025862 29.686986493258075 15.396442674316202 1.311391589724711 -0.21910517344237052 0.0073680611343956278,0.18147691159148227 1.8694235197253875 0.063797870430864378 -0.25557226771252317 -0.074065680044395066 -0.084906835314345841
ur,tetrapga,0.119978214,0.033026018,0.285942945,0.008018249,0.109631063,2.788852,0.018864,1.080789,0.006918,0.150453,0.082493,4.530802,0.098029,0,0,0,0,0,0,0.126689,0.044469,0.030356,0.051864,0,0,0,2.788852,0,0,0,0,0,4.652208,0.1394426,3,1,0,0.050286336,0,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.00084044879347947401 -1.571008236953537 0.0022850938712924511 -1.5672806926782665 0.0034249781488975631 0.0031535131937621987,0.012050599934363119 -0.0047829383106571663 0.021861845774484783 0.034197266949759997 0.03271358128171075 0.029480488134087802,0.0040356739583395978 -1.560184566373888 0.017821632331808782 -1.5508998185794611 0.019090659798774171 0.017583548446420131,0.052161222998629742 0.10317309181516335 0.16136811597473971 0.17318404551765559 0.16110178454818791 0.14453328735417631,0.0024627343525450715 -1.5709723780054197 0.0051269616550519634 -1.5630809932704257 0.0074378557828830398 0.0067398410118152674,0.081114277953279884 0.0017929474058669499 0.14209338918797562 0.20998497039204148 0.20064388169927386 0.17931639090265339,3.453183900945838 0.32879428582620579 6.011577170674542 8.7893851721140734 8.3965150208781552 7.4917951384282793,-2.6547215392889028 31.793887586164377 16.444659478614405 1.3938882930741125 -0.23312818048967954 0.0076913194329788015,0.043637178874023519 2.6460222010218786 0.34182969851782552 -0.24770112322767091 -0.086062082213205215 -0.089314512929197676
ur,tetrapga,0.139972175,0.038863458,0.288594183,0.009326116,0.116321136,2.780775,0.018516,1.095691,0.006613,0.155117,0.080316,4.52941,0.088338,0,0,0,0,0,0,0.128498,0.04696,0.030042,0.051496,0,0,0,2.780775,0,0,0,0,0,4.640626,0.13903875,3,1,0,0.059567362,0,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.0010726939304275865 -1.5711010502445562 0.0026827691344773969 -1.5666452639410715 0.0040299204767192077 0.003696108565478291,0.013956302514277649 -0.0055699272003756801 0.022981667345452646 0.036346192272337721 0.034546799281397603 0.030897358972466777,0.0051399670951851276 -1.5580738532769411 0.021088545075311514 -1.54741535817427 0.022315626390169735 0.020464797329575193,0.058298314321382778 0.10795285523176751 0.16540544370318661 0.17534788714512756 0.16147288340711993 0.14366584943088759,0.0028831297232934424 -1.5710456935735262 0.0056612005305121255 -1.5622717182883574 0.0081770332739610468 0.007377453233346599,0.090521789643292799 0.0027678335514993227 0.14892156980173643 0.2186772826357028 0.20735563986209193 0.18406723339341541,3.8282743564507573 0.41688803759375015 6.2969951228141889 9.1165545181682539 8.6404420290347179 7.6584937210474306,-2.7830937185620273 33.814238991399932 17.448170345650144 1.4723760868279792 -0.24649037441130842 0.0079862267977014543,0.0013473693433727618 3.0776184019541688 0.552315421188176 -0.24638348019925616 -0.094591292655692882 -0.092064760035164284
ur,tetrapga,0.159972046,0.044645187,0.293143835,0.01009067,0.102511956,3.693968,0.017359,1.026375,0.006357,0.14525,0.082138,5.353368,0.085134,0,0,0,0,0,0,0.172863,0.060986,0.040224,0.071653,0,0,0,3.693968,0,0,0,0,0,5.459698,0.1846984,4,1,0,0.066621201,0,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.0013674602353678693 -1.5712139777292295 0.0031464689892556214 -1.565904276441227 0.0047304804026470316 0.004319847364349534,0.015322869105275239 -0.0056833179081242566 0.023517007686542177 0.037033253240093766 0.034946082304699325 0.031040355402083004,0.0063671498152006846 -1.5558674614312955 0.024436191582881232 -1.5438877498685357 0.025547804589701132 0.023328781189901344,0.064417211351567957 0.11267828994410535 0.16934465895255074 0.17739568358383651 0.16172759412881221 0.14272167052417578,0.0040637085678287763 -1.5706807506801883 0.007669238729049151 -1.5596000670377186 0.01065986366706741 0.0095609962121521973,0.09692067942490605 0.022454248559478363 0.1632701984582639 0.22439651635367608 0.21030534143816851 0.18561729566520654,4.0798905159815408 1.406878323380131 6.9876595385860858 9.368163155679115 8.7679629566734576 7.7288470131561775,-3.3753030855110322 32.287244333639073 15.376793465010202 1.2322798946088211 -0.22118447847939599 0.0046846145516117226,-0.067453508515294303 3.3299211669627766 0.59413007667498263 -0.2502346972378291 -0.098579256305349361 -0.094450719261237381
ur,tetrapga,0.179970924,0.050368447,0.270555676,0.01891285,0.126877109,2.726426,0.018014,0.90512,0.006693,0.14713,0.102252,4.291446,0.0787,0,0,0,0,0,0,0.12083,0.042308,0.027923,0.050599,0,0,0,2.726426,0,0,0,0,0,4.392612,0.1363213,3,1,0,0.079311852,0,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.0017243144378677462 -1.5713313816503476 0.0036630105600938831 -1.5650564131672637 0.0055281360827849051 0.005024462513493512,0.02442542495879348 -0.0070284925870658195 0.035091753532868697 0.055367071856874658 0.05220613195152779 0.046059915017401518,0.0077164193023614965 -1.5535672525634725 0.027861441415019013 -1.5403205393498149 0.028783750417050231 0.026172979585900386,0.070513365267942343 0.11734570137551387 0.17318253333196279 0.17932568604942076 0.16186570999654287 0.14170148962085999,0.003916573566572895 -1.5711839602422242 0.0069351559350483011 -1.5603496026914889 0.0099232771176677916 0.0088768577471130851,0.10961295643525742 0.0073710704061709801 0.16360726874772086 0.2353405237887411 0.21975705174414434 0.19261976168097861,4.2593765738231975 0.71997814966183993 6.4257757607426083 8.9986725965933214 8.3775459896308266 7.3279923331788535,-3.1370434031203924 37.459602469077424 19.031566276827068 1.5828438294350429 -0.26809613149424849 0.0079806091201665135,-0.40656959600748621 6.2412406518351418 1.9431200089159795 -0.26990151790869277 -0.17940403875824273 -0.13596299945498913
