robot,backend,t,tracking_error,velocity_error,torque_ratio,solve_time_ms,cycle_time_ms,realtime_ratio,iterations,converged,failed,best_cost,final_stop,plant_mass_scale,plant_payload_mass,controller_payload_mass,model_payload,plant_payload_com,controller_payload_com,payload_com_attachment,external_force_body_name,external_force_start_s,external_force_duration_s,external_force,external_torque,failure_message,q,dq,q_ref,dq_ref,q_cmd,dq_cmd,u_cmd,effort
ur,tetrapga,0.00006662,2.218357808,1.456590498,1,39.663571,51.267304,4.957946375,1,0,0,0.225368552,107.96607688,1,5,5,1,0 0.050000000000000003 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,3.8593047004284757e-05 -0.00059096499069113343 0.0010758628317081448 -0.003756598970945756 -0.00038449462112396886 -1.4092144959946863e-05,0.012777843211899932 -0.17905321110604411 0.31653474716708813 -1.2313266925730644 -0.1112041513939428 -0.0056173801500566251,1.0033735984612594e-06 -1.570791433816652 9.005128865556695e-06 -1.5707858130417816 1.0422171547446878e-05 9.8671429468844918e-06,0.015071488785099859 0.073454567284073305 0.13517927523035125 0.15782158988358197 0.15644395223982216 0.14811021908733998,0.00013150988926175541 -1.5701956583231225 0.0010978393781747469 -1.5695186318427985 0.0012637452051428339 0.0011941529556912876,0.017555049909878932 0.075488203172997995 0.13702699806797727 0.15897081451632314 0.15688375167003141 0.1479591333533391,0 0 0 0 0 0,-2.9920742532212823 -330 -79.038610721253377 -56 16.532804470280492 0.29145323530302858
ur,tetrapga,0.051389194,2.209641783,1.46467397,1,39.62673,46.91421,4.95334125,1,0,0,0.283468755,106.815536263,1,5,5,1,0 0.050000000000000003 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,3.8593047004284757e-05 -0.00059096499069113343 0.0010758628317081448 -0.003756598970945756 -0.00038449462112396886 -1.4092144959946863e-05,0.012777843211899932 -0.17905321110604411 0.31653474716708813 -1.2313266925730644 -0.1112041513939428 -0.0056173801500566251,0.0011831590383849704 -1.5666886089926166 0.0072471772064052744 -1.5625015315351816 0.008106975713555448 0.0075829990450117695,0.030989549379737878 0.086381295506502767 0.14678986179487297 0.16488954518249799 0.15894608263370649 0.14692257536691261,0.00028188251914948215 -1.5695836403982386 0.0022014002937509216 -1.5682423264510099 0.002520513286247846 0.0023771796855970302,0.020037991157555272 0.077515151942242691 0.13886091936000036 0.16010262363172323 0.15730520913929041 0.14779545101677496,0 0 0 0 0 0,-2.9920742532212823 -330 -79.038610721253377 -56 16.532804470280492 0.29145323530302858
ur,tetrapga,0.098377778,1.907790518,11.798526725,1,39.505228,46.771034,4.9381535,1,0,0,12.506044797,88.407101633,1,5,5,1,0 0.050000000000000003 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.0031966430400299796 -0.022291018228732491 0.018324081560214586 -0.42891727696510451 -0.0049603533156941078 -0.00068901746093471877,0.055578838985631325 -0.42577507862852104 0.22783075066996153 -11.614155099687954 0.034227641486897296 -0.017870874949284458,0.0029807546025664897 -1.5623568397417946 0.01438409711531354 -1.5546142609301032 0.015616288444149617 0.014452216242906196,0.045511362682901374 0.097949052169387138 0.15689701176148055 0.17071648966297559 0.16057016477417482 0.14538403354454152,0.00045211567586195999 -1.5689554340947531 0.0033195769259521607 -1.566957036535779 0.0037805795615686887 0.003558846624128302,0.02252015543578844 0.07953527471012585 0.14068090493907282 0.16121693113054866 0.15770829547915496 0.14761918826707673,0 0 0 0 0 0,-41.281849388656468 -330 -144.62838425900432 55.029574133118331 14.28991172294775 6.185911094545224
ur,tetrapga,0.145259977,1.666831759,7.548091276,1,39.486927,46.767842,4.935865875,1,0,0,4.410878812,74.525595428,1,5,5,1,0 0.050000000000000003 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.0029979595235662035 -0.04485832929621434 0.025792744534270669 -0.84718214979593576 -0.0031727495153611087 -0.0011986075556747965,-0.037863215990150904 -0.59830332333645908 0.13547005994398828 -7.3357841392819241 0.025774762854404092 0.0065141020868517314,0.0054525203397466551 -1.5574997004710278 0.021965958727443297 -1.5464866880891377 0.023169674632251096 0.021223835865639612,0.05991814622088612 0.10920772690105336 0.16645667411168774 0.17590069822121451 0.16155156136162449 0.14342363745212128,0.00064220251535271973 -1.5683110945748497 0.0044522572554548737 -1.5656629024502917 0.0050437969500610174 0.0047390531951015816,0.025001385676590465 0.081548433001915901 0.14248682155348241 0.16231365215707208 0.15809298292074192 0.14743036200272758,0 0 0 0 0 0,3.6322825238259724 -330 -128.98804104556029 45.851626776074227 6.3376917359966107 6.393677946382919
ur,tetrapga,0.192098619,1.532725321,4.886266608,1,33.994461,41.537414,4.249307625,1,0,0,1.962239093,63.118200257,1,5,5,1,0 0.050000000000000003 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.00080702215817735296 -0.079934828958476714 0.030919203020480859 -1.1139946677582078 -0.0027406775372889407 -0.0006691078811236293,-0.049172548348296853 -0.92311661635035713 0.098039061405053959 -4.5870654617546069 0.0098736393648437854 0.023634409748469924,0.0085939378741846269 -1.5521271099559952 0.029975594224429209 -1.5381389409117454 0.030747015204077483 0.02788754521089112,0.074198232293378422 0.12014710367110197 0.1754598679444157 0.18043834853099872 0.16189267148222047 0.1410459887018139,0.00085213493715616761 -1.5676506781068562 0.0055993282006113997 -1.5643600652215881 0.0063100181541337567 0.0059176989603541858,0.027481524844536556 0.083554488757672893 0.14427853687527264 0.16339270310457898 0.15845924509654835 0.14722898983028826,0 0 0 0 0 0,20.243273921648054 -330 -129.88055295666206 21.583660425481867 11.356177747286766 4.2436724609529417
ur,tetrapga,0.233748336,1.449776448,3.51944883,1,34.023384,41.396594,4.252923,1,0,0,1.670316204,54.041976978,1,5,5,1,0 0.050000000000000003 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.00090833869509741112 -0.12301335798785379 0.03423036591518358 -1.2632972771319302 -0.0025966220314911029 0.00023738961059618973,-0.036235578472036491 -1.2144616747771284 0.068552417994585169 -3.05825105468716 -0.00039518304354200151 0.020932514873848621,0.01194663760374318 -1.5469253318776917 0.03744179731980523 -1.5305493263410312 0.037486684908068599 0.033711940604460519,0.086776000769229505 0.12959424817005855 0.18298725069318023 0.18392460272195466 0.16165890392126506 0.13858472983711256,0.0010819035846809293 -1.5669742420618942 0.0067606756248723508 -1.5630486665405472 0.0075790956708671163 0.007094683625404866,0.029960415944974585 0.085553304340067776 0.14605591950830896 0.16445400162079665 0.15880705704217712 0.14701509006338498,0 0 0 0 0 0,22.433500606294071 -330 -132.17670240610843 8.0639256406293498 12.775697507734639 2.5003186759057661
ur,tetrapga,0.27521147,1.37451817,2.770333172,1,34.086119,41.337217,4.260764875,1,0,0,1.967149634,45.307497493,1,5,5,1,0 0.050000000000000003 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.0020505978193998162 -0.17769672453903859 0.036812456078947897 -1.3624773985493861 -0.0022893523937442817 0.0013568619147228736,-0.022066261067304856 -1.499664330588566 0.053769991332249641 -2.0314024189466404 0.0055088670100583003 0.024992155635676239,0.015801935517709604 -1.5413617906194048 0.045176396505024037 -1.5228602752109297 0.044176077593463453 0.039401768208051982,0.099162460511016737 0.13871851576578612 0.19001768580934519 0.18687436326622209 0.1609248656772248 0.13581490710139935,0.001331497845568865 -1.5662818449104681 0.0079361843442732841 -1.561728848751831 0.0088508818032440213 0.008269907045106167,0.03243790203223286 0.087544742542179421 0.14781883899629142 0.16549746661324385 0.15913639519796757 0.14678868172166193,0 0 0 0 0 0,22.116320223537159 -330 -132.09740339173453 0.14657698487917514 13.540243626742722 1.7904383847815186
ur,tetrapga,0.316621856,1.296840995,2.474526065,1,34.045601,41.372379,4.255700125,1,0,0,2.44257541,36.805402604,1,5,5,1,0 0.050000000000000003 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.0027181763272021604 -0.24354793046496526 0.038896637882826796 -1.4282316206138104 -0.0017433800454486458 0.0025783485707099071,-0.012761428963614218 -1.7737580849356303 0.043154387898467955 -1.3468159765292282 0.011246396017851495 0.026461256799976494,0.020161779523843348 -1.5354338119244826 0.053182299460027484 -1.5150697904153778 0.050816272569668142 0.044963226662793961,0.1113775176129236 0.14753465209592995 0.19656353809982116 0.18929521373726027 0.15969441995533801 0.13273550250093127,0.0016009058521197351 -1.5655735462189897 0.0091257381349852309 -1.5604007548437848 0.010125228671394201 0.0094432692292882557,0.03491382621782578 0.089528666595268175 0.1495671658307122 0.16652301825450208 0.15944723741053207 0.14654978452969866,0 0 0 0 0 0,21.827442698717292 -330 -131.67471656983594 -4.8713324687469139 13.847393940099613 1.3984260700474973
ur,tetrapga,0.358076959,1.212274142,2.463946145,1,34.080209,41.713893,4.260026125,1,0,0,3.040759525,28.615306314,1,5,5,1,0 0.050000000000000003 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.0031372013539409395 -0.32019701897897129 0.040627131982281371 -1.4716944849287497 -0.00099033995054560297 0.0038277145636311394,-0.0092789362398923454 -2.0406480413614903 0.035674927586772376 -0.89016731259901316 0.015850596882568839 0.026620899135625202,0.02502938980234851 -1.5291401992110496 0.061458253582517129 -1.5071814700070991 0.057402335624660739 0.050396567174361251,0.12342894468323723 0.15604683825091975 0.2026268551782891 0.19118756149329202 0.15796772808375781 0.12934499061553439,0.0018901144817815051 -1.5648494066462424 0.010329219740928697 -1.5590645284382947 0.01140198822385022 0.010614670348393971,0.037388031678657049 0.091504940176526384 0.15130077145875825 0.16753057798740709 0.15973956293419786 0.14629841891589235,0 0 0 0 0 0,23.0871444107824 -330 -131.05593120561736 -8.0603726954514059 13.964394061709324 1.2133945894400657
ur,tetrapga,0.399915388,1.114203449,2.614088983,1,34.037185,41.377867,4.254648125,1,0,0,3.756287704,20.60865549,1,5,5,1,0 0.050000000000000003 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.003539866011633815 -0.41209829809667714 0.042171137221387309 -1.501432662010908 -4.0969777270953784e-05 0.0051195281385265686,-0.010590038245336221 -2.3184977458875151 0.029799824725967795 -0.57378663665644269 0.018859150752381541 0.025621794704471713,0.030444444761585306 -1.5224375265732024 0.070055002477199896 -1.4991519862048623 0.063966319145370973 0.055731234349159491,0.13539128195716327 0.16430328632744243 0.20823668799896183 0.19255409586234226 0.15572698965500043 0.12561710115715111,0.0021991093577062625 -1.5641094879397823 0.011546510881450632 -1.557720313780607 0.012681012248814644 0.011784010739104759,0.039860361665220022 0.093473427416804922 0.1530195282911585 0.16852006853016124 0.16001335243235412 0.14603460601130433,0 0 0 0 0 0,26.507573450288891 -330 -130.2930034142048 -10.13963228341072 14.009664114838131 1.1737347281762673
