robot,backend,t,tracking_error,velocity_error,torque_ratio,solve_time_ms,cycle_time_ms,realtime_ratio,iterations,converged,failed,best_cost,final_stop,plant_mass_scale,plant_payload_mass,controller_payload_mass,model_payload,plant_payload_com,controller_payload_com,payload_com_attachment,external_force_body_name,external_force_start_s,external_force_duration_s,external_force,external_torque,failure_message,q,dq,q_ref,dq_ref,q_cmd,dq_cmd,u_cmd,effort
ur,tetrapga,0.000081798,2.214032474,2.527891467,1,41.996413,53.38679,5.249551625,1,0,0,0.361349602,84.681173276,1.1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,3.5592150239191097e-05 -0.00097815881384338008 0.0016338956980189649 -0.0094932667973232528 -7.5018476626553647e-05 3.7170653891499783e-06,0.0087639635740080074 -0.21132840263154973 0.32412650968563328 -2.3367205018132098 -0.013560945015242644 0.00066845133996047516,1.2321644178307574e-06 -1.5707903188939016 1.1056906607529096e-05 -1.5707834176090187 1.2796684318610486e-05 1.2115157767469648e-05,0.015076201209285454 0.073458431843526475 0.13518279380511836 0.1578237866845861 0.15644480399686739 0.14810994437658601,0.00013177637556408125 -1.5701945125339418 0.0010999192004562 -1.5695162189673542 0.0012661263929258741 0.0011963986771511201,0.017559761306753158 0.075492055177062936 0.13703049058536862 0.1589729783580395 0.15688456865629039 0.14795883472879992,0 0 0 0 0 0,-2.780036236350091 -330 -104.8343765599483 -56 2.7394833979443893 -0.13567706970123258
ur,tetrapga,0.053526958,2.20494439,2.53601297,1,41.865519,49.504017,5.233189875,1,0,0,0.424910378,83.778418821,1.1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,3.5592150239191097e-05 -0.00097815881384338008 0.0016338956980189649 -0.0094932667973232528 -7.5018476626553647e-05 3.7170653891499783e-06,0.0087639635740080074 -0.21132840263154973 0.32412650968563328 -2.3367205018132098 -0.013560945015242644 0.00066845133996047516,0.0012501150187114271 -1.5665033773677244 0.0075614828094705943 -1.5621487385810822 0.0084468589719250611 0.007897020153127092,0.031651566625318026 0.086913352629640728 0.14726076135545713 0.16516814750941139 0.15903384705721627 0.14686191078853492,0.00028218669152400773 -1.5695824638441269 0.0022035079510900582 -1.5682398963972184 0.0025229008706480491 0.0023794229225051048,0.020042701229056811 0.077518991127045772 0.13886438556460504 0.16010475434962612 0.15730599129809927 0.14779512850849405,0 0 0 0 0 0,-2.780036236350091 -330 -104.8343765599483 -56 2.7394833979443893 -0.13567706970123258
ur,tetrapga,0.103123314,1.807384899,9.218235813,1,36.049873,43.621268,4.506234125,1,0,0,6.860517723,58.793786269,1.1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.00091069317190962799 -0.035636844921831612 0.017486564240521314 -0.58598064058031596 -0.00023807490712925456 7.4293359028885969e-05,-0.009547009575802852 -0.87796464314750944 0.15090778933771415 -8.992887891456224 0.026490935956169401 0.010424904752160865,0.0032002010451816008 -1.5618892821864019 0.015131013225387563 -1.5538028035515976 0.016378587240665789 0.015141717950531113,0.046973913386578886 0.099101988908228036 0.15788891811437566 0.17127009605021015 0.16069858510471716 0.14520484277037501,0.00045245752251358125 -1.5689542268793173 0.0033217122068308039 -1.5669545895692807 0.0037829732637486438 0.0035610871855393461,0.022524863883894398 0.079539100812558119 0.14068434457720955 0.16121902856246648 0.15770904275650352 0.14761884190644367,0 0 0 0 0 0,-1.4639391056433346 -330 -121.95986755571353 56 0.53582729002492568 0.082716317309371235
ur,tetrapga,0.146861567,1.591653882,6.770796448,1,36.089546,43.61922,4.51119325,1,0,0,3.307382956,45.098977506,1.1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.00020142394162307785 -0.087103452709494586 0.023740432708763803 -0.93726998634516834 0.00018578431615050981 0.0004906415682521065,-0.020699170694196752 -1.4504155397058272 0.11575048359479585 -6.409053187959211 0.016537209051124102 0.016631111388384183,0.0055488773216554538 -1.5573244906733392 0.02223280803016944 -1.5462048343978709 0.023428431893149974 0.021453482202538753,0.060408484374155282 0.10958703260327039 0.16677369974765277 0.17606652324474015 0.16157378425866584 0.1433492214413972,0.00064258202210235537 -1.5683098568037985 0.004454419946332366 -1.5656604388380155 0.005046196490761855 0.0047412908903268188,0.025006092203331942 0.081552245759647923 0.14249023437321479 0.16231571614319756 0.15809369526527697 0.14742999182247635,0 0 0 0 0 0,9.4389222944388145 -330 -113.98479781788411 39.41233100476984 3.4028619255193799 2.3632996477147472
ur,tetrapga,0.190551226,1.444343655,4.873797323,1,36.167286,43.82489,4.52091075,1,0,0,1.815423481,35.029617227,1.1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.00067021332229846181 -0.1605618439162457 0.027758663464013546 -1.1543810385593665 0.00079509666094907218 0.0011378336045321409,-0.020593234700412324 -2.0177965290837743 0.075838918774056574 -4.1930995142013998 0.011189624218940429 0.012551698155447133,0.0084794873803679099 -1.5523127492026954 0.029704311944328182 -1.5384180420863864 0.030496504342671777 0.027669225673988499,0.073728601502513147 0.11979090774312671 0.17517141947142323 0.18029881734091591 0.16189161783380024 0.14113116832218553,0.00085255208744125283 -1.5676494098879941 0.0056015180859386223 -1.5643575852317317 0.0063124232536964234 0.0059199335989720808,0.027486229152014256 0.08355828790916961 0.14428192262642453 0.1633947334874799 0.15845992245957718 0.14722859586449522,0 0 0 0 0 0,13.368855629049262 -330 -116.07134209350311 19.642248370954803 1.2068317874059549 -0.027609122892301663
ur,tetrapga,0.234494731,1.311203319,3.989412692,1,36.245841,44.21173,4.530730125,1,0,0,1.820928411,26.353137083,1.1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.0015274866112083125 -0.25772490429849132 0.030614581768242253 -1.296056428587363 0.0015893810132542087 0.0019669932507575161,-0.021048807706230202 -2.5760828996941685 0.053544108586056217 -2.7364514363666328 0.015197913682153869 0.016158086117133087,0.012011490461004939 -1.5468285411327176 0.03757842687028709 -1.53041202438788 0.037607343032769684 0.033815361998704128,0.087000229089653797 0.1297610243801009 0.18311793801153345 0.18398231699967169 0.16165010703906219 0.13853767268886424,0.001082358359556036 -1.5669729435051143 0.0067628924871058708 -1.5630461704425582 0.0075815060492536706 0.0070969150172718598,0.029965117735374375 0.085557089624603413 0.14605927794247978 0.16445599824542584 0.15880769937767061 0.14701467234746698,0 0 0 0 0 0,18.131142510729877 -330 -114.35034173033345 9.9719622027878358 1.3421114721450094 -0.044212554402735194
ur,tetrapga,0.278785872,1.165390155,3.820660689,1,36.116385,43.975121,4.514548125,1,0,0,2.375019679,18.424811448,1.1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.0025199578392886678 -0.38436855716966223 0.032804629897929601 -1.3918411868367386 0.002584893428201077 0.0029727332874553646,-0.024726512670610983 -3.1513384770168975 0.043751069057856876 -1.736789710157481 0.027950949368613805 0.027474733176408861,0.016158278218974927 -1.5408645728837937 0.045856640807173887 -1.5221918993573766 0.044751134009208611 0.039886772847341531,0.10022325715018543 0.13949142046882848 0.19060164338551397 0.18710410254336624 0.16083822239160506 0.1355613652372068,0.001331990223706443 -1.5662805161277464 0.0079384279638896119 -1.5617263368163878 0.0088532971800589482 0.0082721350003673848,0.032442601007841305 0.087548513699852129 0.14782216986687122 0.16549942932694928 0.15913700246256327 0.14678824029237436,0 0 0 0 0 0,26.003062664492891 -330 -108.54395324552641 8.1154833852988304 3.936139586722744 2.3032441820386982
ur,tetrapga,0.322830702,1.010342546,4.074299361,1,36.224076,43.861589,4.5280095,1,0,0,3.169614972,12.135196264,1.1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.0036657335889916532 -0.52867151867158646 0.034389533426715781 -1.4506359538619151 0.0036132331672730231 0.0039867965602465054,-0.030172652553778052 -3.6933089364356864 0.028818329574842743 -1.1357921554666179 0.019840898122045397 0.019630912703732472,0.020858947410787674 -1.5345137672896028 0.054405654898558788 -1.513893494140748 0.051807091152528538 0.045785848503557526,0.11319426763505319 0.14882991549199398 0.19750316635531112 0.18961259031088185 0.15946725279375931 0.13224715973860951,0.0016014358098109826 -1.565572187324378 0.0091280082904952146 -1.560398227342777 0.010127648765905767 0.0094454935583882238,0.034918522081045754 0.089532423367014835 0.14957046889289682 0.16652494690703676 0.15944780956353691 0.1465493194251333,0 0 0 0 0 0,33.492971647429492 -330 -110.92254602050218 -0.35460015063472383 1.4280314145051669 -0.061020288188535332
ur,tetrapga,0.366764392,0.835995407,4.512695924,1,36.083103,43.788045,4.510387875,1,0,0,4.165551434,7.691056078,1.1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.0050302284864308308 -0.69603468025854598 0.0356697758819998 -1.4886896912743339 0.0047177794634173723 0.0050540856306592503,-0.034831691930879594 -4.2487185832569407 0.023290600382181639 -0.73504590600506459 0.021441243517472765 0.020753099963187228,0.026112541169397801 -1.5277769730085506 0.063223821264789204 -1.5055190956880584 0.058772842413580974 0.051516999281137489,0.12593010340224792 0.15778940368369615 0.20383421624340739 0.19151634358685854 0.15754346662575541 0.12859599840118188,0.0018906819929373605 -1.5648480177558612 0.010331516208892024 -1.5590619856448049 0.011404412755011839 0.01061689086208728,0.037392724132023297 0.091508682304137293 0.15130404646956416 0.16753247243093905 0.159740099937591 0.14629793017547507,0 0 0 0 0 0,42.761595545175595 -330 -109.39817405287505 -2.8894867899971359 1.4374774620238959 -0.066166643295112237
ur,tetrapga,0.410678226,0.63101673,5.07720919,1,30.336207,38.238756,3.792025875,1,0,0,5.389639044,5.940581435,1.1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.0065803915085007316 -0.89695730556440656 0.036823523381620378 -1.5140610402369505 0.005943038030183063 0.0062194825597092886,-0.035119484659800422 -4.8609499887803382 0.025395585061516818 -0.4522376727895836 0.032327855747679213 0.030343318443137687,0.03191802360246259 -1.5206580089787252 0.072303563941945898 -1.4970781106710527 0.065638878624567479 0.057077824726570553,0.13843342368021444 0.16637094230704372 0.20959553659589375 0.19281691913036555 0.15507024034305986 0.12460920172774678,0.0021997143938585215 -1.564108069171815 0.011548833436490448 -1.5577177559688906 0.012683440935286243 0.01178622724846674,0.039865050411414672 0.093477154642938404 0.1530227750094377 0.16852192861928295 0.16001385425078909 0.1460340936757932,0 0 0 0 0 0,52.442077218994271 -330 -103.75475510362821 0.056436708167893812 3.9902530677788519 2.278289258999866
ur,tetrapga,0.448991279,0.449915406,5.219962366,0.091691738,36.149923,44.183423,4.518740375,1,0,0,5.946056957,6.375163754,1.1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.0072312132660112775 -1.0785769690575155 0.034324837584837786 -1.5277478402858233 0.0070655837789611138 0.0071986460061920924,0.031437200671786347 -4.9885335752051274 -0.3162670933240278 -0.33747418991208517 0.0327747435379942 0.02280991950476555,0.037427525921862437 -1.5141455581773233 0.080422449437939608 -1.4896769730039792 0.071531554531791317 0.061780984709319607,0.14913784579118136 0.17353818920639619 0.21414834043145775 0.1934567486030466 0.15246782021711924 0.12086162993609545,-0.0018116973722531998 -1.3381398031049301 0.019720190095822949 -1.5412120491226884 0.011921511544968212 0.011174759854509249,0.088623993490243802 -2.0991706940980799 -0.4016553652438809 0.19033569567507916 0.25593792512527158 0.21022082065696299,-12.916423642050233 304.62033941178493 113.89645551067602 8.7471131553425163 -1.67264407696911 0.018145312464024243,30.258273506670331 22.969282032710908 9.2197736241259705 2.8742395866474908 -0.22789245550860215 -0.070838497384979604
ur,tetrapga,0.493253163,0.272687513,4.074695786,1,30.443185,38.188051,3.805398125,1,0,0,5.128585197,3.955123532,1.1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.0019839426264441494 -1.2729149910563222 0.012169520193814738 -1.5399216256298049 0.0089321798583402428 0.008402406434348357,0.15294109946379575 -3.7827237362712989 -0.61941473368882838 -0.21681400369097439 0.047458140331340201 0.031881100003398541,0.044297667670068118 -1.506288193274711 0.090007281788532248 -1.4811083295631571 0.078204261751966112 0.067029180063456539,0.16124559057558624 0.18143105780561009 0.21884691265310646 0.19361944661002503 0.14895214002432539 0.11622749619404178,-0.00061197757314166703 -1.3535984321216783 0.017303565710800328 -1.5407042051808051 0.015768691064608615 0.01376781903522771,0.15058190662502985 -1.9318408422568043 -0.30165651705340979 0.063718004728649275 0.48095582331701436 0.3240597150822751,-30.110205917146928 272.86808216264228 120.63339252285988 8.6951449862575263 -1.6359471639227159 0.010739300390217248,-49.028722674777256 330 150 17.722554118447988 0.076192625159698935 2.2801254226586956
ur,tetrapga,0.531509752,0.201228692,3.097958511,1,30.289578,37.906711,3.78619725,1,0,0,4.808016525,1.284320481,1.1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.0026797954735624015 -1.3896453684439127 -0.009620199585249541 -1.5463394888141464 0.01042815527359022 0.0094271381928728304,0.10765110999710333 -2.7900707148493709 -0.54415445888958947 -0.1492262185222622 0.034810848812998584 0.023890897992890955,0.050662678307937248 -1.4992223644932547 0.098449333197004552 -1.4737064885299604 0.083837517327406463 0.071394873530301273,0.17146941003635338 0.18790571685242638 0.22241460018490183 0.19326111931765841 0.14548001747438888 0.11196568022682805,0.0010413585141369004 -1.3677270433137916 0.01528697015044575 -1.5398464716064906 0.019031195821406444 0.01607486141487641,0.20728334975406862 -1.7655906676210116 -0.25165672562803976 0.10744963238231804 0.40786683096292525 0.28830452101891474,-30.4598360491965 253.09694772575796 110.71903956063517 8.4115398318435641 -1.7060546262452312 0.0094589289652109755,-50.705956887815347 330 150 12.431574507288133 -2.4555059088892897 -0.061494876871854842
ur,tetrapga,0.569481396,0.192437453,2.17003913,1,30.246706,38.146855,3.78083825,1,0,0,3.983864121,0.964819295,1.1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.0049141086455343069 -1.4777465676685964 -0.02473668887739415 -1.546119137568742 0.01130920898462546 0.010008130041391746,0.039865961795718545 -1.9088825132490621 -0.23459589692385291 0.017064873349341519 0.017900760428679257 0.011784487117609977,0.05736258575677948 -1.4919704692887761 0.10695474465907892 -1.4663820448240388 0.089290003760158498 0.07556245319925349,0.18138002708923595 0.19400237943960713 0.22549607281696285 0.19244783970043919 0.14164291490964243 0.10750698684319865,0.0078025154898305341 -1.4913128795116362 -0.026084298493260556 -1.5393413742911122 0.014842691310965554 0.0088382024193997179,0.36105085553702843 -1.6957889803799779 -0.16845120198330088 0.84722040970372803 0.44168529079251156 -0.14624095274900359,-29.092943004566962 330 150 12.668281206486979 -2.1834375286372576 0.040444333605617756,-48.298450105289874 330 150 11.209771567658208 -2.3587121482555702 -0.024371009897453888
ur,tetrapga,0.607702515,0.211344093,1.338614581,1,30.387316,38.047817,3.7984145,1,0,0,2.374978246,1.31561958,1.1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.0063890633209480081 -1.5315216142110677 -0.02662198792288217 -1.5454428615655258 0.012877888088173986 0.011064084269238123,0.035973945603461177 -1.0984244938966126 0.03519879890277381 0.017694638563964225 0.040204933466375152 0.027404435463349835,0.064481765509562042 -1.4844436341235061 0.11562528281352599 -1.4590494365081024 0.094623784792942173 0.079582154909028507,0.19110234202690496 0.1997969671854713 0.228129122766981 0.19116943998872721 0.13739437083705405 0.10279550029610202,0.010400856280560819 -1.5386152558609372 -0.025983994043007181 -1.542287413732383 0.015884399176799881 0.013431336066425947,0.50147411995160152 -0.88670520623368088 0.07974923498437346 0.39443097914286307 0.37581388607823685 0.29590647464847797,-17.312451366419353 268.29466951609959 122.40479123844683 9.3388552533139997 -1.5070604837600037 0.038321594085480137,-47.782770162935336 330 141.6759427242331 10.41178524211773 -2.2664072291587907 -0.075055678571164464
