robot,backend,t,tracking_error,velocity_error,torque_ratio,solve_time_ms,cycle_time_ms,realtime_ratio,iterations,converged,failed,best_cost,final_stop,plant_mass_scale,plant_payload_mass,controller_payload_mass,model_payload,plant_payload_com,controller_payload_com,payload_com_attachment,external_force_body_name,external_force_start_s,external_force_duration_s,external_force,external_torque,failure_message,q,dq,q_ref,dq_ref,q_cmd,dq_cmd,u_cmd,effort
ur,tetrapga,0.000042567,2.126046233,8.245448695,1,42.181256,51.923598,5.272657,1,0,0,5.066550388,78.686335894,1,2,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.00076936931166927567 -0.0082426852461519196 0.0092033724645012947 -0.12911660314399467 -0.0014867755990919688 1.1990869959391077e-05,0.041866622399931663 -0.40801824906951217 0.30940510025576218 -8.0679586399171104 -0.041776809904657618 0.0003101238670524725,6.409488915662684e-07 -1.5707932005457048 5.7537288189717016e-06 -1.5707896090826134 6.6592413989217219e-06 6.3046426124282723e-06,0.015064020871625739 0.073448442960632646 0.13517369914601474 0.1578181084240047 0.15644260230167881 0.14811065433615761,0.000131087727439558 -1.5701974739674587 0.0010945435343541379 -1.5695224555265588 0.0012599716958359296 0.0011905940889662238,0.017547583623255574 0.075482098745404472 0.13702146327649536 0.15896738528760482 0.15688245683389779 0.14795960649911324,0 0 0 0 0 0,-21.471196898545131 -330 -140.29275463785737 -56 11.534858511916559 -0.088490113377609605
ur,tetrapga,0.052026723,2.117316514,8.25312363,1,36.051473,43.784447,4.506434125,1,0,0,5.129518198,77.84198846,1,2,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.00076936931166927567 -0.0082426852461519196 0.0092033724645012947 -0.12911660314399467 -0.0014867755990919688 1.1990869959391077e-05,0.041866622399931663 -0.40801824906951217 0.30940510025576218 -8.0679586399171104 -0.041776809904657618 0.0003101238670524725,0.0012029787119999386 -1.5666334878126329 0.0073408048047015062 -1.5623963831350338 0.0082083168440611493 0.0076766607146110163,0.031186988838369178 0.086540022499810382 0.1469304031545928 0.16497276419720741 0.15897239407633651 0.14690457722346609,0.00028140063511620546 -1.5695855047970177 0.0021980603381199968 -1.5682461773588061 0.0025167296389606683 0.0023736247554680132,0.020030526970128883 0.077509067828667191 0.13885542626613628 0.16009924689460137 0.15730396949497338 0.14779596201190029,0 0 0 0 0 0,-21.471196898545131 -330 -140.29275463785737 -56 11.534858511916559 -0.088490113377609605
ur,tetrapga,0.095908783,1.743155753,9.009291715,1,36.156347,43.798399,4.519543375,1,0,0,6.455905568,56.531211276,1,2,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.0016676667178471868 -0.040418099941639564 0.021412699560753836 -0.70590493730562831 -0.0016071396037807891 7.4000453130931726e-06,-0.020978856539692461 -0.79409868892065483 0.14842160426157772 -8.7918963224529065 0.0061230919120974286 -0.00020904483619408446,0.0028693270111880501 -1.5625979336972011 0.013997358585636362 -1.5550354007297817 0.015219926821697106 0.014093150582809806,0.044750095931477399 0.097348058214523289 0.15637881987320409 0.17042591117803779 0.16050076342367037 0.14547554093597159,0.00045157408830037021 -1.5689573470837945 0.0033161931937017879 -1.5669609142466479 0.0037767862181809836 0.0035552959331926065,0.022512693819844404 0.07952921132752748 0.1406754539448492 0.1612136071420304 0.15770711111225644 0.14761973706181442,0 0 0 0 0 0,0.90017119222456277 -330 -127.38788742352334 51.289590002035766 1.9121057622294251 0.026818938147210324
ur,tetrapga,0.139833156,1.571491371,6.078453919,1,36.241003,43.825873,4.530125375,1,0,0,2.542064757,45.494600668,1,2,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.00036502171128718788 -0.084166294803803832 0.026723701531787485 -1.0032661845360806 -0.0012931560854602244 0.00040730243967691273,-0.034183659130799494 -1.2693871320445698 0.10202177513252231 -5.7402039111061054 7.9049257371459954e-05 0.0078725582310954761,0.0051318654832864458 -1.558088858478085 0.021065552503459477 -1.5474397338443733 0.022293178742743926 0.020444824609194584,0.058255709049313674 0.10791981127586386 0.16537771250478356 0.17533324331856129 0.16147070503166355 0.14367214519990493,0.00064160124672354025 -1.5683130559866418 0.0044488300849810586 -1.5656668065412289 0.0050399943531205067 0.0047355070455500506,0.024993927104328618 0.081542390766018477 0.14248141305815676 0.16231038117041741 0.15809185391265301 0.14743094854520852,0 0 0 0 0 0,14.046677307988196 -330 -125.45588295915174 28.025623379039644 4.9877700125171245 -0.0079961595645849926
ur,tetrapga,0.183730993,1.446534958,4.357350917,1,36.108606,43.904251,4.51357575,1,0,0,1.503544796,36.622852448,1,2,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.00094285358317001359 -0.14827316913201108 0.030506460905053507 -1.197313097399985 -0.001013178573297519 0.0010783775695058936,-0.027842033854478372 -1.7543943625259051 0.072348945860187114 -3.7468805295590526 0.0028267015311058711 0.013105308526181343,0.0079837044410751099 -1.5531243866054871 0.028513955904106117 -1.5396456037356996 0.029392402284639321 0.026705411298359089,0.07165682406230274 0.11821662123519397 0.17389266506482226 0.17967533178179682 0.16187865536153964 0.14150122596890782,0.00085147401369729619 -1.5676526877705668 0.0055958579334930668 -1.5643639952675781 0.0063062067468224303 0.0059141576539541935,0.027474069788046545 0.083548468082941377 0.14427317127531289 0.1633894853692846 0.15845817152444416 0.14722961406651583,0 0 0 0 0 0,17.933311676964024 -330 -124.45747071533511 13.665359424498092 6.4497683985890726 -0.03110899722186744
ur,tetrapga,0.227749374,1.327334797,3.507904973,1,36.187264,43.760379,4.523408,1,0,0,1.604399099,28.372864259,1,2,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.002014087859173337 -0.23694364212094793 0.033386240089121617 -1.3286173930229204 -0.00051701531975947954 0.0019772974328023962,-0.022235430260373123 -2.2490346467322158 0.057033068791396746 -2.3842781880060424 0.017836022182734272 0.025540126638423349,0.011431480603198341 -1.5476987353372598 0.036347225780481905 -1.5316512787881829 0.036516699640470669 0.03287944956641236,0.084972247366481971 0.12825053989963237 0.18193145123657592 0.18345462486571848 0.16172371840220781 0.13895918429898441,0.0010811830364064578 -1.5669762998033803 0.0067571626058489298 -1.5630526221145937 0.0075752758969674849 0.0070911474634833193,0.029952964876211158 0.085547305639684879 0.14605059719736946 0.1644508373825794 0.15880603897901158 0.14701575193723823,0 0 0 0 0 0,21.831706106143365 -330 -119.20694846812353 8.9431421999570375 9.6196763016703741 2.3151773714444666
ur,tetrapga,0.271578658,1.207332409,3.344849082,1,36.073171,43.682957,4.509146375,1,0,0,2.089521427,21.112037017,1,2,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.0029259735740529936 -0.34144339588261202 0.035430524865198605 -1.409350296717917 0.00013985830533467313 0.0029258501899310811,-0.022382695244224624 -2.7021240200919814 0.038016475989797842 -1.5594077803160415 0.012204022630794398 0.018365517706426686,0.015443657062256262 -1.5418642986368893 0.044487181499109886 -1.5235387244649417 0.043591313594031317 0.038907913732978548,0.098083141599915991 0.13793071831709242 0.18942055635481245 0.18663686256086667 0.16100912980577256 0.13607020306203277,0.0013307177062679013 -1.5662839505522865 0.0079326289212220992 -1.5617328294249875 0.0088470541071053177 0.0082663763285325126,0.032430455422991195 0.08753876622802198 0.14781356036518875 0.16549435611402499 0.15913543271246877 0.14678938117489887,0 0 0 0 0 0,25.853306413828918 -330 -121.8104648147893 -1.1120408949464036 7.3504137340344711 -0.054807583724420184
ur,tetrapga,0.315332039,1.074337601,3.523245694,1,36.883696,45.081562,4.610462,1,0,0,2.770310036,14.616114629,1,2,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.0039377783597504927 -0.46493486747411883 0.037027533626158946 -1.4617627087616269 0.00097427122566688391 0.0039508161312595772,-0.02648106466348344 -3.1526299320346305 0.029553219533303053 -1.0123642798889201 0.016011688934073464 0.019935465796438682,0.020018366606765037 -1.5356239305594936 0.052928895190353452 -1.5153139031707885 0.050610266404895396 0.044791957257170653,0.11099960829349256 0.14726469137597015 0.19636696090431371 0.18922778621840322 0.1597402180340822 0.13283608411513018,0.0016000661593550277 -1.5655756995804075 0.0091221406588987124 -1.5604047601851838 0.010121393497898578 0.0094397442584575383,0.034906384539716818 0.08952271307788405 0.14956193126740136 0.16651996173239139 0.15944633056719781 0.14655052150195949,0 0 0 0 0 0,33.094266270353046 -330 -120.42276227773147 -4.6479358117958327 7.4571235657806412 -0.061559179309515599
ur,tetrapga,0.36050189,0.917774915,3.887821594,1,36.229521,44.316911,4.528690125,1,0,0,3.651190963,9.037394798,1,2,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.0052254643914714932 -0.61468613996594834 0.038402006280715183 -1.4968926140682028 0.0020038553433606491 0.005088098225457474,-0.032212458099803304 -3.6328106181519098 0.029591418814026958 -0.63029925619290872 0.028763849215272037 0.029845955623739442,0.025329544166542383 -1.5287612046445549 0.061950021386277414 -1.506717738846991 0.057785255849576021 0.050709968188228337,0.12412797718612781 0.15653470579756801 0.20296609241038324 0.19128170419735729 0.15785147276404043 0.12913725507050153,0.0018892152768878725 -1.5648516075432477 0.010325580565891394 -1.5590685580151802 0.011398146018378871 0.010611151423209892,0.037380595403082861 0.091499009865111058 0.15129558134830917 0.16752757567668761 0.15973871179329133 0.14629919334470268,0 0 0 0 0 0,43.627662203674376 -330 -114.88701487595458 -2.3818609179716077 10.03890886717082 2.2856619769253612
ur,tetrapga,0.404950742,0.750147448,4.322746162,1,36.217109,43.979276,4.527138625,1,0,0,4.386468084,5.401894906,1,2,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.0066674273015748286 -0.77757996387890971 0.039534401886841007 -1.518159643555433 0.0030797350588596464 0.0062007616388402098,-0.036216654938579333 -4.1063392578728752 0.026382810092723641 -0.40036894531706996 0.030759142086509001 0.030471046439966461,0.031129777120466835 -1.5216077564112922 0.071105162574076272 -1.4981820838494158 0.064749699358748136 0.056362581775980601,0.13681639152425498 0.1652735482727791 0.20887674930777464 0.19268158571392252 0.15542380705828959 0.12514802934385422,-0.0023729004032423725 -1.1857998319698762 0.023920320000569706 -1.53713921267875 0.0092348697678860999 0.010056858573966388,0.0026437037130035007 -1.8225139818746201 -0.12577982413698546 0.18460764509915223 0.24955884225611469 0.20629629329915111,-5.2524088512422313 115.28594537279042 41.432351049108235 3.5963130434798614 -0.64523976129963856 0.016448361791369354,53.174197852470073 -330 -113.53672198890621 -3.7807167935434336 10.042648533332029 2.2789759078040035
