robot,backend,t,tracking_error,velocity_error,torque_ratio,solve_time_ms,cycle_time_ms,realtime_ratio,iterations,converged,failed,best_cost,final_stop,plant_mass_scale,plant_payload_mass,controller_payload_mass,model_payload,plant_payload_com,controller_payload_com,payload_com_attachment,external_force_body_name,external_force_start_s,external_force_duration_s,external_force,external_torque,failure_message,q,dq,q_ref,dq_ref,q_cmd,dq_cmd,u_cmd,effort
ur,tetrapga,0.0000443,2.221434225,0.308563489,0,42.345626,51.084727,5.29320325,1,0,0,0.160959406,85.669453557,0.8,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0 0 0 0 0 0,0 0 0 0 0 0,6.6705530596363572e-07 -1.5707930732591708 5.9879851877140037e-06 -1.5707893355836142 6.9303565129929703e-06 6.561318349223353e-06,0.0150645589291409 0.073448884215366564 0.13517410090269752 0.15781835926570423 0.15644269956920889 0.14811062298062908,0.00013111813786810238 -1.5701973431566005 0.0010947809928955402 -1.5695221800358659 0.0012602435732144649 0.0011908505029347514,0.017548121563604874 0.075482538566700105 0.13702186205810077 0.15896763236613787 0.15688255013138003 0.14795957241313373,0 0 0 0 0 0,0 0 0 0 0 0
ur,tetrapga,0.051183397,2.212749797,0.322446917,0,41.938636,49.60711,5.2423295,1,0,0,0.218168667,84.804349299,0.8,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0 0 0 0 0 0,0 0 0 0 0 0,0.0011767880404413606 -1.5667063807308492 0.0072169729633089581 -1.5625354625424133 0.0080742659629192432 0.0075527622235436829,0.030925813108032722 0.086330047692678838 0.14674447477544686 0.16486265751254112 0.15893756412927854 0.14692836829324987,0.00028143534848543909 -1.5695853704734235 0.0021983009749166572 -1.5682458999066005 0.0025170022468171999 0.0023738808858382813,0.020031064759280147 0.07750950618639553 0.13885582204350119 0.16009949019118161 0.15730405881593687 0.14779592519889942,0 0 0 0 0 0,0 0 0 0 0 0
ur,tetrapga,0.100869604,1.83546945,11.282204598,1,36.109992,43.769385,4.513749,1,0,0,11.121107925,57.34583351,0.8,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.00073122070170734423 -0.045422564378991968 0.016103146416599417 -0.52069298522223584 -0.00021988203972251664 7.4449471001151416e-05,-0.0049313262003737443 -1.3025971378269154 0.21578055749338484 -11.021712569548663 0.0057069412526474638 0.011544695644036153,0.0030951180031475812 -1.5621120128607002 0.014775707232186127 -1.5541885015937107 0.016016486760955091 0.014814371653614681,0.046279438065769889 0.098554808752130588 0.15741852152340038 0.17100798644492288 0.16063841258997347 0.14529048507504488,0.00045161310326459383 -1.5689572092592929 0.0033164369846037877 -1.5669606348632592 0.0037770595246784874 0.0035555517581626768,0.022513231423769819 0.079529648191646846 0.14067584668900793 0.16121384663814028 0.15770719645053316 0.14761969752537571,0 0 0 0 0 0,-0.20817545134735382 -330 -123.52500972031298 -56 1.2605287256448849 0.034770053494784126
ur,tetrapga,0.144755214,1.586281588,7.549770141,1,36.055797,43.832584,4.506974625,1,0,0,4.131905651,40.887864142,0.8,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-1.3373617113692892e-05 -0.11913503157509897 0.0225761627196257 -0.87855243590702958 0.00018048798587874161 0.00045577850446326451,-0.023493280628485699 -2.1704919501860447 0.12088232748325106 -7.0179679044352863 0.0064867008317595811 0.0073950730111070461,0.0054223148851197866 -1.5575547943029566 0.021881962804754601 -1.5465754630271971 0.023088131185095437 0.021151435024540054,0.059763581933841355 0.10908810865412964 0.16635662644726495 0.17584828070815162 0.16154440261771993 0.14344698916996224,0.00064164456166485571 -1.5683129146733015 0.0044490770056075475 -1.565666525257134 0.0050402683263738261 0.0047357625433472623,0.024994464489006545 0.081542826106576163 0.14248180274034283 0.16231061684780937 0.15809193526237839 0.14743090628906882,0 0 0 0 0 0,10.840991641960107 -330 -117.65904027274871 38.855328607230149 0.84119315061639965 -0.0089242784188510171
ur,tetrapga,0.1886626,1.389223117,5.729863069,1,36.230951,43.856688,4.528868875,1,0,0,2.342635786,28.627306832,0.8,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.0011075178008844722 -0.22983980662830919 0.026874768373269079 -1.1159603436497012 0.00079939348436783818 0.0011106377043175095,-0.028613427399749487 -3.0527163935701087 0.079475640787227658 -4.5854520550898226 0.011570283844094002 0.012791161048850454,0.0083407830651273628 -1.5525385785096257 0.02937381174948234 -1.5387583975579604 0.030190753567982877 0.027402583977267355,0.073155195192764491 0.11935566931644417 0.17481851942790516 0.18012755022436239 0.16188938596061681 0.14123452077138815,0.00085152162672566306 -1.5676525429806956 0.0055961079592338672 -1.5643637121133991 0.0063064813549007113 0.0059144128028364032,0.027474606919463278 0.083548901870075382 0.14427355786696083 0.16338971720998224 0.15845824888005738 0.14722956909456542,0 0 0 0 0 0,18.732722905655514 -330 -114.34048464036887 22.510729513840488 1.1122297231575615 -0.032277097452429793
ur,tetrapga,0.232635531,1.190451945,5.140945601,1,36.097378,43.662906,4.51217225,1,0,0,2.512310565,18.942585431,0.8,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.0025134543252983209 -0.38510854450708537 0.029891802061728031 -1.2767935643582815 0.0016607251350335122 0.0019984931498175191,-0.035889991105591677 -3.9587778848072213 0.057529980444503907 -2.9233308843063015 0.025386352308205434 0.025340531813310162,0.011850258879561443 -1.5470694065817892 0.037238276727065145 -1.5307539505427257 0.037306782908163631 0.033557683873666762,0.086441616338880367 0.12934543202698776 0.18279213001599873 0.18383824338349211 0.16167171822226228 0.13865469573643746,0.0010812349453597637 -1.5669761515495251 0.0067574157118661504 -1.5630523371210951 0.0075755511078965969 0.0070914022417401081,0.029953501720362711 0.085547737843625557 0.14605098067011646 0.16445106536887866 0.15880611233525591 0.14701570425352034,0 0 0 0 0 0,29.879934281836221 -330 -107.03750595038038 16.328176989503845 3.7433381265349555 2.313824429228573
ur,tetrapga,0.276373334,0.984086325,5.377618534,1,36.113169,44.087887,4.514146125,1,0,0,3.483616944,12.824707827,0.8,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.004199312759970911 -0.57001847969895836 0.031842559452824382 -1.3758166945134809 0.0026012329256478862 0.0029401693497923317,-0.044448044152172225 -4.8036701140891145 0.034104989246255352 -1.913005049444167 0.018127034781007439 0.018232458600844072,0.015917349209947907 -1.5412004724564889 0.045397281746038631 -1.5226431089440944 0.044363034314380587 0.039559518954614924,0.099507401638308568 0.13896999219724365 0.19020789096068566 0.18694946950692232 0.1608971083754398 0.1357327485903215,0.0013307739087120463 -1.5662837988472316 0.0079328850824517631 -1.5617325426230741 0.008847329888870303 0.0082666307144864254,0.032430991945885071 0.087539196819093806 0.1478139406908765 0.16549458022849517 0.15913550206439206 0.14678933078360953,0 0 0 0 0 0,41.189948230888028 -330 -107.95684031538784 5.317614711098031 1.2503599537994585 -0.056314588400583787
ur,tetrapga,0.320527085,0.751430502,5.985452333,1,36.285355,44.249114,4.535669375,1,0,0,4.833123105,10.810995868,0.8,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.0061729899134423758 -0.79054334119893899 0.033226706954726598 -1.4402221299938649 0.0036463777700901619 0.0039606303145485961,-0.048785290748721101 -5.655262113739453 0.023516394585395946 -1.2442005664475009 0.020294477494885915 0.019848336991047235,0.020598966907542503 -1.5348560620241767 0.053951083021793036 -1.5143301552164896 0.051439640813468621 0.045480991897637026,0.11252068138066293 0.1483501690862892 0.19715582895500031 0.18949622884977549 0.1595528323381826 0.13242915040961403,0.0016001266525840245 -1.5655755444371739 0.0091223998500523998 -1.5604044716058993 0.010121669818446069 0.0094399982304652942,0.034906920707373806 0.089523142026507241 0.14956230841807774 0.16652018195787655 0.1594463959101525 0.1465504684074474,0 0 0 0 0 0,53.089403414008856 -330 -105.07343691944735 1.1290186732021539 1.2596706530282198 -0.063241248163881991
ur,tetrapga,0.364847373,0.486639658,5.911923241,0.557868474,36.114183,43.97528,4.514272875,1,0,0,5.431111047,10.869042978,0.8,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.0068879711874698189 -1.0495507584156525 0.02693144222561706 -1.4840454611802898 0.0050159453836920199 0.0050943247371690497,0.066373416763393756 -5.629293995967771 -0.45074285335820957 -0.81381837874389806 0.043750634522794263 0.0297431417190962,0.025871658995289655 -1.5280790910377586 0.062833320571516901 -1.5058861687416296 0.058470736915123993 0.051270318696824517,0.1253789396935053 0.15740613221099542 0.20356969660572663 0.19144581823087356 0.15763893990517799 0.1287624123287068,0.0018892800579239583 -1.5648514489750933 0.010325842761457897 -1.5590682676897041 0.011398422845619554 0.010611404959663614,0.037381131181538775 0.091499437141803253 0.15129595529622991 0.16752779199630738 0.15973877312293519 0.14629913755146887,0 0 0 0 0 0,12.610260072157834 184.09659645742431 82.662449395580026 16.155844542723571 1.1522251823020824 2.2940886566570633
ur,tetrapga,0.408957356,0.293085886,4.249638036,1,30.32515,37.920953,3.79064375,1,0,0,4.627684434,4.691428563,0.8,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.0014535249283515923 -1.2495637545238665 0.0016932246238474185 -1.511944492226108 0.0067241421920569361 0.0061840470194991807,0.13694115687769529 -3.9106291102406354 -0.72687733539464172 -0.5407713521181029 0.03371996668810625 0.021083760152649837,0.03168021528031606 -1.5209440287268541 0.071943062075521494 -1.4974098896010726 0.065371930536849129 0.056863248609440309,0.13794801937907225 0.16604192072808732 0.20938060758915444 0.19277734024112617 0.15517744583497697 0.12477168650912387,0.002198219751382585 -1.5641115742055129 0.011543095538863023 -1.557724075118009 0.012677440759024949 0.011780751238291207,0.039853466618656588 0.093467946294556278 0.15301475373336273 0.16851733305842478 0.16001261436219608 0.14603535934477663,0 0 0 0 0 0,-48.894786673766546 330 150 15.092295100875162 -2.50245551348101 -0.052957311610683178
