robot,backend,t,tracking_error,velocity_error,torque_ratio,solve_time_ms,cycle_time_ms,realtime_ratio,iterations,converged,failed,best_cost,final_stop,plant_mass_scale,plant_payload_mass,controller_payload_mass,model_payload,plant_payload_com,controller_payload_com,payload_com_attachment,external_force_body_name,external_force_start_s,external_force_duration_s,external_force,external_torque,failure_message,q,dq,q_ref,dq_ref,q_cmd,dq_cmd,u_cmd,effort
ur,tetrapga,0.000055972,2.08543789,8.854632635,1,42.07092,53.850383,5.258865,1,0,0,6.07698632,100.493989769,1,5,5,1,0 0 0.060000000000000005,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.0015760725239793339 -0.0097386473248559074 0.012856086444340886 -0.18804300325659834 -0.0036049825875845527 1.2265182899644079e-05,0.061771080202428462 -0.30466460321726685 0.29452230569726645 -8.68309054231689 -0.068051803157180984 0.00020255759320041605,8.4290998682429384e-07 -1.5707922159464502 7.5657530849437879e-06 -1.5707874935178654 8.7563595254973254e-06 8.2900643081200527e-06,0.015068182822007271 0.073451856120377579 0.13517680677404834 0.15782004869883162 0.15644335465739181 0.14811041178129483,0.00013132298068742633 -1.5701964621071227 0.0010963803277440358 -1.5695203245559493 0.001262074710006683 0.0011925774857241003,0.017551744667150575 0.075485500817131485 0.13702454789172006 0.15896929645370017 0.15688317848069216 0.14795934282384482,0 0 0 0 0 0,-34.054654620671478 -330 -150 -56 21.072778909049145 -0.066410695594520661
ur,tetrapga,0.053963667,2.076440236,8.862377932,1,41.992646,49.624337,5.24908075,1,0,0,6.144814463,99.308277962,1,5,5,1,0 0 0.060000000000000005,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.0015760725239793339 -0.0097386473248559074 0.012856086444340886 -0.18804300325659834 -0.0036049825875845527 1.2265182899644079e-05,0.061771080202428462 -0.30466460321726685 0.29452230569726645 -8.68309054231689 -0.068051803157180984 0.00020255759320041605,0.001263967070032678 -1.5664653978049019 0.0076258138879944848 -1.5620765957695377 0.0085163143656179045 0.0079611533427009842,0.03178679235882792 0.087021977358716085 0.14735683042957673 0.16522490417608462 0.15905161345627269 0.14684940827695545,0.00028166917221179915 -1.5695844657652371 0.0021999217156280161 -1.5682440312157879 0.0025188383033024815 0.0023756059584301571,0.020034686844293634 0.077512458579324622 0.13885848764297207 0.16010112880665184 0.15730466038279717 0.14779567724275638,0 0 0 0 0 0,-34.054654620671478 -330 -150 -56 21.072778909049145 -0.066410695594520661
ur,tetrapga,0.103688633,1.707868204,8.025568158,1,41.894967,49.54959,5.236870875,1,0,0,4.896452652,79.390702021,1,5,5,1,0 0 0.060000000000000005,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.0027083505158042951 -0.030159627924006401 0.024950787657605545 -0.79866727300254325 -0.003069352814966432 6.8860724395267473e-05,-0.034328336166080671 -0.47021733965322876 0.13817130494964902 -7.8312519295659992 0.022628593784516104 0.011179898739908834,0.0032268055225717703 -1.5618332191801623 0.015220304132468171 -1.5537059627883116 0.01646943740938514 0.015223798894229621,0.047148084298704575 0.099239139848087105 0.15800672124013879 0.17133561494484845 0.16071344719636393 0.14518320642449187,0.0004518758988329805 -1.5689562809720676 0.0033180789685235842 -1.5669587531658276 0.0037789002864296959 0.0035572747737180992,0.022516852261069066 0.079532590524739016 0.14067849185924342 0.1612154596568017 0.15770777119340124 0.14761943122651425,0 0 0 0 0 0,2.6361311070398039 -330 -131.36526964455422 44.457006933032062 3.788757394302495 0.09145331490564157
ur,tetrapga,0.153373177,1.561905443,5.076085511,1,36.268667,44.038313,4.533583375,1,0,0,1.812516817,66.884086661,1,5,5,1,0 0 0.060000000000000005,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.00054659294167629406 -0.061923037457864961 0.030319887038585742 -1.0932093421428031 -0.0029355548738035815 0.00055888626608315321,-0.046047947221861549 -0.84576346774734512 0.097946876012735232 -4.8025300671482292 0.0013335119063421258 0.018272437710969862,0.0059487212026571989 -1.5566058906269009 0.023322954088649497 -1.5450561812520889 0.024480813174878015 0.022385919348016387,0.062400670031594579 0.11112544242905591 0.16805602484618781 0.17673298506624974 0.16165643891219805 0.14304162748402671,0.00064193631817696141 -1.5683119628883235 0.0044507400685260224 -1.5656646307583506 0.0050421135786396717 0.0047374833552244746,0.024998083849451017 0.081545758178096242 0.14248442728759789 0.16231220414676364 0.15809248314175706 0.14743062167265844,0 0 0 0 0 0,19.309880327480165 -330 -132.21772042331369 19.144710343263796 10.544496515900311 0.057616794091359225
ur,tetrapga,0.197482785,1.471182129,3.510083523,1,36.081566,43.668942,4.51019575,1,0,0,1.328856688,56.738293367,1,5,5,1,0 0 0.060000000000000005,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.0011624699426499093 -0.10697121570112891 0.033840712725537722 -1.2620144313165926 -0.0031390505690882167 0.0012250428973535218,-0.031380156923322217 -1.1856117221985252 0.070047892778682744 -3.0671096100482576 0.0017224036936710121 0.021193525071979986,0.0089978301040403112 -1.551476887161765 0.030922991525229052 -1.5371661349820984 0.031618671239029977 0.028646155333938206,0.075831080724069341 0.1213836369703797 0.17645866907518828 0.18091828483293443 0.16189089817052729 0.14074609457461076,0.00085184233145026134 -1.5676515677808625 0.0055977919353967006 -1.5643618050195069 0.0063083308826221074 0.0059161312645991306,0.027478224573965909 0.083551823478899001 0.14427616159884391 0.16339127866815706 0.15845876985849541 0.14722926618680804,0 0 0 0 0 0,21.447932914154585 -330 -129.28344622928739 10.399480671841047 15.514260137410957 2.3352069350077995
ur,tetrapga,0.241272581,1.393085764,2.737644041,1,36.158933,43.999983,4.519866625,1,0,0,1.581606342,47.44382486,1,5,5,1,0 0 0.060000000000000005,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.0021611616866577198 -0.16356280696664968 0.03638105824223431 -1.3658615765667255 -0.0031045816400052232 0.0020263553268473847,-0.017909167527231491 -1.4898179288564253 0.048813834054646045 -2.005354615698852 -0.0011862088983467152 0.015521017853781247,0.01260806060868391 -1.5459439178674712 0.038823578283322321 -1.5291632620313254 0.038702694901746722 0.034752890215313068,0.089034378476320078 0.13127131281117907 0.18429781000527121 0.18449869127049559 0.16156280578239243 0.13810563186314584,0.0010815845837331862 -1.5669751530193408 0.0067591204339853489 -1.563050417639299 0.0075774046957230437 0.0070931182071658234,0.029957117439901898 0.085550648789250658 0.14605356339560147 0.16445260086703609 0.15880660637735042 0.1470153830816488,0 0 0 0 0 0,19.873027164078742 -330 -132.83357004661656 -1.6894039658718611 13.973339078436538 -0.043178221326705568
ur,tetrapga,0.285343573,1.311820828,2.447828523,1,36.237845,44.035749,4.529730625,1,0,0,2.031773163,38.397763518,1,5,5,1,0 0 0.060000000000000005,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.0027271096503583381 -0.23267481430040185 0.038382191999316174 -1.4333795574724166 -0.0027588404342410167 0.0029554224049882756,-0.01077330038950117 -1.7809631027431907 0.03828606328193334 -1.3039195928331233 0.0059325745063940911 0.01808282332977016,0.016821885716748711 -1.5399451953131895 0.047110038426541476 -1.5209635707840485 0.045805317027451248 0.040774203008803113,0.1021663662868247 0.14090363590691968 0.19166374898184635 0.18751540713088113 0.16066963879175331 0.13509015885929726,0.0013311524643387527 -1.5662827770728014 0.0079346103817166218 -1.5617306109615248 0.0088491873211762728 0.0082683440375745723,0.032434605501516625 0.087542096901651961 0.14781650222031431 0.16549608964923909 0.15913596913679071 0.14678899137588583,0 0 0 0 0 0,19.981080070109858 -330 -132.19725955930659 -6.4522065193596063 14.401122700630427 -0.0534618568197196
ur,tetrapga,0.329454488,1.218390986,2.460423365,1,36.201302,43.909434,4.52516275,1,0,0,2.617754535,29.345424388,1,5,5,1,0 0 0.060000000000000005,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.0031530039167073564 -0.31794403896222395 0.040095438118772926 -1.4787632789607135 -0.0021015502303119646 0.0040281281722672488,-0.0098314664909426759 -2.0786408732827817 0.036465369997605461 -0.81730024627921005 0.021661082066800987 0.028681185037800226,0.021615128816064883 -1.5335233947414051 0.055717160182893841 -1.5126364556426715 0.052862531922405934 0.046660079131587616,0.11512797716860164 0.15020392250318385 0.19849342471896972 0.18993801491642692 0.15921266888481991 0.13171858641885154,0.0016005341072372714 -1.5655744995062 0.0091241455561405747 -1.5604025279736793 0.01012353087934743 0.0094417087654455351,0.034910531870242942 0.089526031046774937 0.14956484856320787 0.16652166518566028 0.15944683598155596 0.14655011079316124,0 0 0 0 0 0,23.373353374081365 -330 -127.33025466588334 -4.9954144312550852 17.127502753222171 2.2949526892870704
ur,tetrapga,0.373430864,1.118688869,2.632669677,1,36.097871,43.869007,4.512233875,1,0,0,3.32361969,21.230731369,1,5,5,1,0 0 0.060000000000000005,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.0036235656044943465 -0.41136454944311857 0.041474421729728102 -1.5063887761346031 -0.0012948384027886047 0.0050828229691638705,-0.013256074772911096 -2.3550756547109737 0.025845317995572409 -0.53364616115429886 0.015459915624656371 0.020413533953761751,0.026958431103967725 -1.5267206454337656 0.064585721725400239 -1.504241561936341 0.059821974690362004 0.052372339579902366,0.12784340914122175 0.15911668095172912 0.2047456711975863 0.19175265881961176 0.15720329506803862 0.12801229108214129,0.0018897163915465604 -1.5648503809768683 0.010327608702546542 -1.5590663122968131 0.011400287318989991 0.010613112561004027,0.037384739722892052 0.091502314901213216 0.15129847387019185 0.16752924891744134 0.1597391861640988 0.14629876176093615,0 0 0 0 0 0,26.898967203652816 -330 -130.59060464532763 -11.472515092739741 14.649911884428032 -0.063328610243241101
ur,tetrapga,0.417408049,1.008075456,2.872270912,1,36.271996,44.034346,4.5339995,1,0,0,4.139802594,14.001062365,1,5,5,1,0 0 0.060000000000000005,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.0042865929444659747 -0.51658431270436078 0.042698293996796151 -1.5240285804854423 -0.00033679579523124292 0.0061759671598812151,-0.018627669663414628 -2.6387217233282638 0.023077581914158842 -0.34068496242691171 0.018592586410501925 0.02125065007653635,0.032856034397580877 -1.5195340466417593 0.073716911924726625 -1.495779988199782 0.0666810433307925 0.05791427243437848,0.14032798320989834 0.16765185475997069 0.21042749294145932 0.19296276195966627 0.1546429708501163 0.12396891941727883,0.0021986849420877761 -1.5641104832309161 0.011544881541640056 -1.5577221081753492 0.01267930842851242 0.011782455760706497,0.039857072309853921 0.09347081259520873 0.15301725055070753 0.16851876356108383 0.16001300034593205 0.14603496540933739,0 0 0 0 0 0,33.348507425361163 -330 -129.79053274343431 -12.676016251180954 14.652779994140614 -0.066651080344701796
