robot,backend,t,tracking_error,velocity_error,torque_ratio,solve_time_ms,cycle_time_ms,realtime_ratio,iterations,converged,failed,best_cost,final_stop,plant_mass_scale,plant_payload_mass,controller_payload_mass,model_payload,plant_payload_com,controller_payload_com,payload_com_attachment,external_force_body_name,external_force_start_s,external_force_duration_s,external_force,external_torque,failure_message,q,dq,q_ref,dq_ref,q_cmd,dq_cmd,u_cmd,effort
ur,tetrapga,0.00004708,2.22143377,0.308564242,0,42.061375,50.842063,5.257671875,1,0,0,0.160959356,108.692185881,1,5,5,1,0.050000000000000003 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0 0 0 0 0 0,0 0 0 0 0 0,7.0893597953376995e-07 -1.5707928690702888 6.3637700840490121e-06 -1.5707888968480161 7.3652674346780912e-06 6.9730658111923645e-06,0.01506542205655787 0.073449592055555873 0.13517474538120683 0.1578187616528833 0.15644285559957433 0.14811057268027611,0.00013116692284553504 -1.5701971333141627 0.0010951619145612536 -1.569521738105297 0.0012606797069118607 0.0011912618304700542,0.017548984503054286 0.075483244107419106 0.13702250176411274 0.15896802871660734 0.15688269979317176 0.14795951773271659,0 0 0 0 0 0,0 0 0 0 0 0
ur,tetrapga,0.050946348,2.212791503,0.322382635,0,42.047026,49.653248,5.25587825,1,0,0,0.217628447,107.54845738,1,5,5,1,0.050000000000000003 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0 0 0 0 0 0,0 0 0 0 0 0,0.001169465808982033 -1.5667268381852035 0.0071821935298590003 -1.5625745393982899 0.0080365911367315333 0.0075179322108962533,0.030852396746798405 0.086271011374614362 0.14669218345355423 0.16483167207307789 0.15892773686039413 0.14693503067157346,0.0002814910360446186 -1.5695851549960189 0.0021986869949844313 -1.5682454548294753 0.0025174395522998719 0.0023742917584282483,0.020031927456169125 0.077510209379312689 0.13885645693023368 0.1600998804748055 0.15730420209877466 0.14779586614392007,0 0 0 0 0 0,0 0 0 0 0 0
ur,tetrapga,0.100678297,1.970299851,9.948602349,1,42.031577,49.628214,5.253947125,1,0,0,8.327062911,93.73925273,1,5,5,1,0.050000000000000003 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.0029846714394745613 -0.017086130986991986 0.020521855402507443 -0.3318150563591441 -0.0048560106718574291 0.0016067066459224204,0.05997104620356538 -0.33375279130071228 0.35710207848234593 -9.7636089384500426 -0.032085229012549586 0.025089564352790229,0.0030862700623742034 -1.5621308626398038 0.014745595791725281 -1.5542212144841083 0.015985756003063799 0.014786575875615516,0.046220478311144342 0.09850833089470945 0.15737853578630903 0.17098567014403257 0.16063323687166114 0.14529770967405764,0.00045167569124668762 -1.5689569881658967 0.0033168280643333129 -1.5669601866882314 0.0037774979508749039 0.0035559621408336379,0.0225140938235125 0.079530348988570643 0.14067647670999556 0.16121423082521369 0.15770733334452278 0.14761963410158244,0 0 0 0 0 0,-39.8407146440506 -330 -150 -56 19.051131545530112 -5.8697294353156835
ur,tetrapga,0.150429724,1.700963759,8.070886909,1,42.09202,49.790757,5.2615025,1,0,0,5.225911863,78.980030331,1,5,5,1,0.050000000000000003 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.0034520761731282705 -0.031623964091867664 0.029835047112259181 -0.79356454122637199 -0.0029142816741235858 0.0016426750054241864,-0.03878462086694151 -0.39256809557503647 0.09610920554531302 -7.8759196411306558 0.04981367420472891 0.008389193244787636,0.0057663725734197514 -1.5569319610910348 0.022829139695556229 -1.5455759460004996 0.024005037160616659 0.021964676529622116,0.061500418392293567 0.11043077840473055 0.16747768984740272 0.1764332623017201 0.16162060673638021 0.14318167103310334,0.000641714047474382 -1.5683126879832743 0.0044494731058880689 -1.5656660740330937 0.0050407078221352455 0.0047361724011725243,0.024995326537026963 0.081543524459457881 0.14248242784943985 0.16231099490906051 0.15809206575811224 0.14743083850245642,0 0 0 0 0 0,1.6143271825158543 -330 -129.82365913123635 46.96383542631429 0.44785250622825235 0.02935346832718988
ur,tetrapga,0.200297616,1.557166175,5.092068888,1,36.16297,43.976489,4.52037125,1,0,0,2.189560856,66.447041827,1,5,5,1,0.050000000000000003 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.00087114310075817752 -0.060190783774877493 0.033737726982179958 -1.0895425182532192 -0.0018898346605257009 0.002312763709079789,-0.055987389821223699 -0.78953537703932219 0.075887093592769239 -4.8223604362264441 0.014043052437130556 0.025417044469251887,0.0092124822557033536 -1.5511343051134727 0.031420424015843607 -1.5366565317439729 0.032074361260880237 0.029042108440425238,0.076683955177284699 0.12202832030982781 0.17697782823390401 0.18116574996182211 0.16188660758152651 0.14058714173004402,0.00085159800733058109 -1.5676523107137812 0.0055965090405867488 -1.5643632578894682 0.0063069218690050806 0.0059148221009382067,0.027475468561198188 0.083549597731011768 0.14427417801834383 0.16339008911657427 0.1584583729686152 0.14722949695137433,0 0 0 0 0 0,23.024041417977831 -330 -132.44318329873792 17.897219455436243 8.339099640441507 -2.43506596696007
ur,tetrapga,0.244402196,1.471788345,3.574469833,1,36.097699,43.628767,4.512212375,1,0,0,1.801625029,56.643797737,1,5,5,1,0.050000000000000003 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.0011271795964371847 -0.1008154276523726 0.03642951336388893 -1.2528024492269545 -0.0017208731438012697 0.0032753139850089721,-0.038648451981030799 -1.1244498725896979 0.053201492277536233 -3.1505056516083734 -0.0019599267791539214 0.020243760614513637,0.012888171942988995 -1.5455320015255871 0.03940120611163566 -1.5285854856354066 0.039208254890378602 0.035184791489820691,0.089972385745867717 0.13196612708355249 0.18483841708749887 0.18473242588800254 0.16151798581637913 0.13790327165460861,0.0010813182172915877 -1.5669759137258501 0.0067578217344474696 -1.5630518799466251 0.0075759925890524545 0.0070918109452916076,0.029954362901264464 0.085548431164861563 0.14605159581828728 0.16445143109241156 0.15880623000820529 0.14701562776023669,0 0 0 0 0 0,24.569467814994333 -330 -134.49325887868392 3.6233692089363103 11.301252310835952 -3.461167297324498
ur,tetrapga,0.288098916,1.391930617,2.720613284,1,36.042241,43.922325,4.505280125,1,0,0,2.118334315,46.935927773,1,5,5,1,0.050000000000000003 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.0023643824371037455 -0.15802611592643284 0.038719502944656536 -1.3630754520617971 -0.0014599022502316118 0.0044677987323431759,-0.019641156330918778 -1.4544106337170684 0.047631700278877191 -2.0001054894108035 0.013047664483694946 0.031357369408279774,0.017104512391252723 -1.5395561427845263 0.047638748157022882 -1.5204466683221696 0.046247914792651196 0.041146147075081727,0.10298160288378136 0.14149476068822056 0.19210643376066355 0.18768428789735783 0.16059508983519619 0.13488983978086647,0.001330864068065981 -1.5662835554873042 0.0079332960060549216 -1.5617320825476413 0.0088477722857206783 0.0082670387887136404,0.032431852611424457 0.087539887553025345 0.14781455079066491 0.16549493974100776 0.15913561331378895 0.14678924994696457,0 0 0 0 0 0,23.46143989275221 -330 -130.63643029264455 -0.5178478351317608 15.156033958946544 -1.531279607519858
ur,tetrapga,0.33208905,1.312220759,2.423187145,1,36.078786,43.822984,4.50984825,1,0,0,2.653683323,37.893195614,1,5,5,1,0.050000000000000003 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.0029218758572295399 -0.22554314390673932 0.040527672326114678 -1.4307265198899088 -0.0010047389775132587 0.0056620815612988757,-0.0090118134739550458 -1.7445097249105539 0.040092071201968053 -1.2963171681197669 0.018350944944474503 0.032126933660748244,0.021919452210320857 -1.533126955991027 0.056240618076331399 -1.5121358861718821 0.053281850000760585 0.047006820381508642,0.11589579911579365 0.15074816538743008 0.19888379022926883 0.19006366890317228 0.15910790225776736 0.13150617627129418,0.0016002236950191245 -1.5655752955618827 0.009122815634110765 -1.5604040086793025 0.010122113079572401 0.0094404056406490779,0.034907780803042895 0.089523830125683795 0.14956291342464431 0.16652053523184801 0.15944650072854191 0.14655038323441708,0 0 0 0 0 0,22.144435530280521 -330 -130.25115672713588 -5.5591411751674968 15.7466674264547 -1.7286204351569872
ur,tetrapga,0.375976653,1.224708357,2.429386302,1,36.208305,43.90463,4.526038125,1,0,0,3.319608518,29.199682177,1,5,5,1,0.050000000000000003 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.0032060705120257956 -0.3049118651817449 0.042057020342012065 -1.4745602988822832 -0.00036068525572263357 0.0068545624221615963,-0.0060930799249982407 -2.0181488699491119 0.029055707500417936 -0.84647686185293136 0.011849241268581884 0.023275837881608499,0.027284821878872843 -1.5263149254007433 0.065107400059504841 -1.5037532894916386 0.060222011892466704 0.052697945762991125,0.12857266468564471 0.15962125376228692 0.20509027995552595 0.19183923722587712 0.15707004846484407 0.127787340089767,0.0018893839786633085 -1.5648511946057053 0.010326263365047439 -1.5590678019619599 0.011398866919545586 0.010611811671141599,0.037381990652853796 0.091500122558930599 0.1512965551650686 0.16752813900465924 0.15973887150335134 0.1462990480492736,0 0 0 0 0 0,21.960183574289839 -330 -133.74991312686589 -13.338694587611826 13.493274921344767 -4.1790278703702874
ur,tetrapga,0.420010748,1.122897655,2.590224046,1,36.14818,44.050828,4.5185225,1,0,0,4.106082947,20.727719945,1,5,5,1,0.050000000000000003 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.0035117708183215386 -0.40035508223602034 0.043457353471960253 -1.5038460807309344 0.00051643227027821847 0.008112044535593603,-0.0087063096543874788 -2.3048326890035518 0.030656566744262342 -0.52390091527842009 0.026547386490030044 0.031810362188061186,0.033222217515953376 -1.5190970575947174 0.074265005734282505 -1.4952776953197155 0.067083313358759 0.058236601531253901,0.14105908746054582 0.16814475146249433 0.21074557807938243 0.19301534606222406 0.15447430652347105 0.12371922824747889,0.0021983305452135064 -1.5641113143636733 0.011543520920705017 -1.5577236066393496 0.012677885594220666 0.011781157216459771,0.039854325411160754 0.093468628982499219 0.15301534842030368 0.16851767377452262 0.1600127062981633 0.14603526552088078,0 0 0 0 0 0,26.770983678350657 -330 -128.88467954528033 -10.783851052633509 16.182447973588069 -1.8794682797825288
