robot,backend,t,tracking_error,velocity_error,torque_ratio,solve_time_ms,cycle_time_ms,realtime_ratio,iterations,converged,failed,best_cost,final_stop,plant_mass_scale,plant_payload_mass,controller_payload_mass,model_payload,plant_payload_com,controller_payload_com,payload_com_attachment,external_force_body_name,external_force_start_s,external_force_duration_s,external_force,external_torque,failure_message,q,dq,q_ref,dq_ref,q_cmd,dq_cmd,u_cmd,effort
ur,tetrapga,0.00007728,2.108881837,8.128440303,1,42.138298,51.625405,5.26728725,1,0,0,4.885818436,101.611454404,1,5,5,1,0 0 0.070000000000000007,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.00135832711188752 -0.008518540664580446 0.011653492902835523 -0.15426069957472222 -0.0035128545663889173 1.1440070553377477e-05,0.061659058650733289 -0.30501112531356034 0.31139880586316371 -7.9550184497574969 -0.078102976724604228 0.00022565931290493109,1.1640533095481937e-06 -1.5707906507764979 1.0446153111104054e-05 -1.5707841306554098 1.2089867266882957e-05 1.1445996854039893e-05,0.015074798473099746 0.073457281491555587 0.13518174644428371 0.15782313277445464 0.15644455046321645 0.14811002615384347,0.00013169704373058741 -1.570194853604457 0.0010993000990482001 -1.5695169372058155 0.0012654175889940346 0.0011957301989349992,0.01755835887642395 0.075490908562477713 0.13702945098102332 0.15897233425885554 0.1568843254727901 0.14795892362441246,0 0 0 0 0 0,-32.782588222346362 -330 -149.53985730545423 -56 23.001506954347064 -0.069690808736597554
ur,tetrapga,0.051765542,2.100231792,8.135888644,1,45.322227,52.985789,5.665278375,1,0,0,4.947948015,100.474447445,1,5,5,1,0 0 0.070000000000000007,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.00135832711188752 -0.008518540664580446 0.011653492902835523 -0.15426069957472222 -0.0035128545663889173 1.1440070553377477e-05,0.061659058650733289 -0.30501112531356034 0.31139880586316371 -7.9550184497574969 -0.078102976724604228 0.00022565931290493109,0.0011948438258830795 -1.5666560819312851 0.0073024368922348483 -1.5624394664365548 0.0081667976805817628 0.007638291065784294,0.0311061035574942 0.086475001406873364 0.14687283773727233 0.16493868499989497 0.15896162907671121 0.14691196024866054,0.00028209614176705346 -1.5695828140723471 0.0022028805641268476 -1.5682406197490659 0.0025221901627052942 0.0023787551838976265,0.020041299193307324 0.077517848328392716 0.13886335379277631 0.16010412011036315 0.1573057584816161 0.14779522451351843,0 0 0 0 0 0,-32.782588222346362 -330 -149.53985730545423 -56 23.001506954347064 -0.069690808736597554
ur,tetrapga,0.104841833,1.716240716,8.200795484,1,42.111551,50.162359,5.263943875,1,0,0,5.17311467,79.909878975,1,5,5,1,0 0 0.070000000000000007,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.0028312292649620425 -0.029332600415741931 0.024728728826369905 -0.78113580039723562 -0.0032309485069585715 0.00011397045478222351,-0.032359280926747169 -0.45903868630859046 0.14707292614949177 -8.0075408545646383 0.018172795065172064 0.010867163000919951,0.0032813815380437969 -1.5617186153431406 0.015402655938531178 -1.5535083016202966 0.016654789508766431 0.01539119863330575,0.047503338644253386 0.099518786600969966 0.15824679143043247 0.17146898328201748 0.16074347656337729 0.14513887891057567,0.00045235575834466087 -1.5689545862344019 0.0033210765972749106 -1.5669553179554414 0.0037822607347959441 0.0035604202433786973,0.022523462331436404 0.079537961908156082 0.14068332071340975 0.1612184042313973 0.15770882032311409 0.14761894501153591,0 0 0 0 0 0,1.1803410001989167 -330 -135.57405138767101 42.237921515093149 6.6961842477538305 -0.014678321641627079
ur,tetrapga,0.155130961,1.566303879,5.181579566,1,36.020626,43.774025,4.50257825,1,0,0,1.904155417,67.27557987,1,5,5,1,0 0 0.070000000000000007,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.00066510769676201838 -0.060336543770411262 0.030186558538045419 -1.0824272144364517 -0.0030738564491815043 0.00058788618545749531,-0.047326929496010105 -0.82951490662536065 0.099210061223970941 -4.9127554895862042 0.00067193648148029274 0.018008019162760822,0.0060588804371518729 -1.5564101919539841 0.02361866302671032 -1.5447453664586559 0.024764988157137336 0.022637281523082552,0.062938063154408919 0.11153969524443444 0.16840035908852818 0.1769107624758835 0.16167663312366465 0.14295720839197842,0.00064246904774259547 -1.5683102252542811 0.0044537761777483399 -1.5656611721790332 0.0050454822239256311 0.0047406248013748299,0.025004691222861135 0.081551110827583748 0.14248921849243693 0.16231510176789113 0.15809348323026692 0.14743010201789233,0 0 0 0 0 0,19.318900557910624 -330 -132.18444797417425 20.016071616993031 10.948272830366905 0.058826494165989729
ur,tetrapga,0.198987496,1.474510441,3.570209445,1,36.094389,43.875446,4.511798625,1,0,0,1.359586248,57.094927245,1,5,5,1,0 0 0.070000000000000007,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.0011105120355394808 -0.10468986098210291 0.033753774195450351 -1.2551038583593992 -0.0033289129805273042 0.0012447499068652427,-0.03287640861693291 -1.170313326459983 0.070971437347086899 -3.1376048110623347 0.00023443918941514104 0.021024118676990857,0.0091122770466391008 -1.551293980429052 0.031188719890840187 -1.5368938054161525 0.031862268827598884 0.028857873795098164,0.076287064732632262 0.12172841439230703 0.17673645132436344 0.18105086558473577 0.16188889185997718 0.14066130901146306,0.00085242790782126651 -1.5676497874017841 0.0056008662224888671 -1.5643583234477723 0.0063117073322222148 0.0059192684199110375,0.027484828832205613 0.083557157027293688 0.14428091480313754 0.16339412911479825 0.1584597208374402 0.14722871314009131,0 0 0 0 0 0,21.883774022267822 -330 -129.27973499110871 10.918082631457764 16.175706776411463 2.3359655147180511
ur,tetrapga,0.242988211,1.396264086,2.766736915,1,36.021186,43.761954,4.50264825,1,0,0,1.604958559,47.776192873,1,5,5,1,0 0 0.070000000000000007,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.0021615649115449744 -0.1606601633837878 0.036325857459974624 -1.3613390777040371 -0.0033532343185779905 0.0020403265134945519,-0.018892240089053675 -1.475468633265085 0.049451894314418328 -2.051447737153858 -0.0025165894719789464 0.015410317095960137,0.012761251873259355 -1.5457183778893504 0.039140019749757983 -1.5288466201854649 0.038979856246714337 0.034989733491310709,0.089548684942850773 0.13165240469145217 0.18459449492818636 0.18462719052042231 0.16153858855902545 0.13799492383232972,0.0010822229803157369 -1.5669733300494999 0.006762232593546429 -1.5630469134534157 0.0075807885564997905 0.0070962508047012944,0.029963718164877515 0.085555962870525207 0.14605827825062417 0.16445540392152103 0.15880750818210757 0.14701479669270043,0 0 0 0 0 0,20.323035818872292 -330 -132.85242987790554 -1.3664833242582972 14.740256028218386 -0.0426794683030991
ur,tetrapga,0.286822675,1.315303256,2.456037824,1,36.081904,43.758022,4.510238,1,0,0,2.051515396,38.721681399,1,5,5,1,0 0 0.070000000000000007,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.0027566999750448713 -0.22918405261552616 0.038349472286129505 -1.4304184934229045 -0.0030575353229433163 0.0029656429687284201,-0.011229311247252429 -1.767251833864435 0.038730871342170875 -1.3340681617112702 0.0048814922001288921 0.01801043404124408,0.016973323933490273 -1.5397365496170858 0.047393704677283197 -1.5206861490275501 0.046042934495713478 0.040973935782016239,0.10260408417350149 0.14122112466294542 0.19190165139488338 0.18760635420322513 0.16062989321600132 0.13498279652459252,0.0013318436511948265 -1.5662809116693954 0.0079377601055659226 -1.5617270845414897 0.0088525781994901482 0.0082714718108009028,0.032441202275275881 0.087547391150935849 0.14782117837985448 0.1654988450972604 0.15913682170648122 0.14678837169630404,0 0 0 0 0 0,20.327335871287794 -330 -132.227433642303 -6.24748251361234 15.214050567434736 -0.053135739292365258
ur,tetrapga,0.330655617,1.222371273,2.456594961,1,36.070626,43.828908,4.50882825,1,0,0,2.63384172,29.655518211,1,5,5,1,0 0 0.070000000000000007,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.0031939334821729738 -0.31385782028868692 0.040078904458026171 -1.476862346118184 -0.0024398060123376952 0.0040358024809814975,-0.0099466342735050096 -2.0652321022688938 0.036792641318589621 -0.83661213463499651 0.020832544333404077 0.028634701416389956,0.021753622672208033 -1.5333428313150734 0.055955683465782051 -1.512408280974928 0.053053738380727203 0.046818232104444586,0.11547812876531946 0.15045220940018825 0.19867164475592688 0.18999556915789675 0.15916515198473677 0.13162189930538984,0.0016012780510858643 -1.5655725918293406 0.0091273325333378237 -1.5603989797011903 0.010126928381086878 0.009444831448250297,0.034917124274996783 0.089531305100375047 0.14956948568358877 0.16652437281628701 0.15944763925904842 0.14654945787642021,0 0 0 0 0 0,23.615621549894371 -330 -127.36519667896552 -4.8668592140329565 17.96119817083229 2.295153736185485
ur,tetrapga,0.374561125,1.123180865,2.621972284,1,36.10687,44.042879,4.51335875,1,0,0,3.339050329,21.51001128,1,5,5,1,0 0 0.070000000000000007,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.0036660417758855785 -0.40672116765170785 0.041480371807321316 -1.5051212985831746 -0.0016390023144301025 0.0051075461754610026,-0.013169660199739372 -2.3444599172269376 0.032167614903785405 -0.53543484622126936 0.025222601263422038 0.029694231225013717,0.027103110564091561 -1.5265406753442721 0.064817224404687387 -1.5040248094826869 0.059999622174980775 0.052516970538957375,0.12816727462953825 0.15934085403021814 0.20489890429984087 0.1917913474402741 0.15714436505822249 0.12791255829479661,0.001890513055765083 -1.5648484311895716 0.01033083261941228 -1.5590627425552417 0.0114036910496014 0.010616229887710091,0.037391327341036541 0.091507568396634487 0.15130307161029291 0.16753190852313274 0.15973994009601294 0.14629807566238318,0 0 0 0 0 0,28.218535678720553 -330 -126.51235087856182 -6.7701481568219606 18.035032693017321 2.28725290583278
ur,tetrapga,0.41872848,1.013087028,2.860652336,1,36.282359,43.925601,4.535294875,1,0,0,4.159246959,14.225805062,1,5,5,1,0 0 0.070000000000000007,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.0043268707139107266 -0.51137153410084979 0.042714425459433138 -1.5231943314673466 -0.0007031696305252143 0.0061964531545301909,-0.018639451845474348 -2.6248865558590504 0.023045528967115002 -0.34914643812721885 0.018069072433182343 0.021074237989044859,0.033041572798169119 -1.5193125086867207 0.073994873678613238 -1.4955251763379322 0.066885182421009673 0.058077881332673685,0.14069900753179884 0.16790209043477103 0.21058912346034506 0.19298970583687136 0.15455764046136852 0.12384238714865609,0.0021995342867136202 -1.5641084914990933 0.011548142081776139 -1.5577185173497134 0.012682717993030161 0.011785567466086992,0.039863654723992017 0.093476045171174721 0.1530218085719848 0.16852137493770275 0.16001370488264258 0.14603424618618985,0 0 0 0 0 0,33.534774777516695 -330 -129.82477885872203 -12.62090921932213 15.4969751651054 -0.066073811276975647
