robot,backend,t,tracking_error,velocity_error,torque_ratio,solve_time_ms,cycle_time_ms,realtime_ratio,iterations,converged,failed,best_cost,final_stop,plant_mass_scale,plant_payload_mass,controller_payload_mass,model_payload,plant_payload_com,controller_payload_com,payload_com_attachment,external_force_body_name,external_force_start_s,external_force_duration_s,external_force,external_torque,failure_message,q,dq,q_ref,dq_ref,q_cmd,dq_cmd,u_cmd,effort
ur,tetrapga,0.000044136,2.101195239,9.156158317,1,40.767288,50.233579,5.095911,1,0,0,6.608901264,87.273086256,1,2,2,1,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.00094085762971615966 -0.009948655005426639 0.01040883307715673 -0.16413579043618617 -0.0016432351398513909 1.3124700594871977e-05,0.043125121322655377 -0.4323694196966536 0.29873849947672465 -8.9795818371292029 -0.038249210665440549 0.00027477872705170534,6.6458472247455795e-07 -1.5707930853047845 5.9658166382835715e-06 -1.5707893614658233 6.9046999110184089e-06 6.5370282068112088e-06,0.015064508010831102 0.073448842457863053 0.13517406288305042 0.15781833552769017 0.15644269036447084 0.14811062594794042,0.00013111525998034032 -1.5701973555357334 0.001094758521313257 -1.5695222061065557 0.0012602178444769672 0.0011908262375646111,0.017548070656383218 0.075482496944848307 0.13702182431999621 0.15896760898424594 0.15688254130234186 0.14795957563883744,0 0 0 0 0 0,-23.024300207172814 -330 -140.73687867155911 -56 11.129585379895119 -0.083577604419285995
ur,tetrapga,0.050344452,2.092793851,9.163590314,1,40.722496,48.315465,5.090312,1,0,0,6.668397624,86.337441478,1,2,2,1,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.00094085762971615966 -0.009948655005426639 0.01040883307715673 -0.16413579043618617 -0.0016432351398513909 1.3124700594871977e-05,0.043125121322655377 -0.4323694196966536 0.29873849947672465 -8.9795818371292029 -0.038249210665440549 0.00027477872705170534,0.0011509519767269113 -1.5667787192429532 0.0070939400625746338 -1.5626737272289344 0.0079409406937624074 0.0074294875239565867,0.030665977995155493 0.086121081753058812 0.14655935224701991 0.16475292584284568 0.1589027113295122 0.14695189793383029,0.00028143206339499176 -1.5695853831849791 0.0021982782025649129 -1.5682459261629149 0.0025169764489522467 0.002373856647306263,0.020031013866367221 0.077509464703046621 0.13885578458969894 0.16009946716718956 0.15730405036321096 0.14779592868267094,0 0 0 0 0 0,-23.024300207172814 -330 -140.73687867155911 -56 11.129585379895119 -0.083577604419285995
ur,tetrapga,0.09876117,1.714151469,8.48977782,1,36.163578,43.814166,4.52044725,1,0,0,5.569962626,62.937668108,1,2,2,1,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.001522750066241606 -0.045457901715012829 0.022309080573416105 -0.75650191307636649 -0.0015131549594139052 7.0112971534388606e-05,-0.02558345033023943 -0.86216557325303911 0.14786138613465225 -8.2619163408397238 0.015308010395491572 0.011150209954087966,0.0029982259518813634 -1.5623192689818202 0.01444426557563646 -1.5545488009726729 0.015677851797556822 0.014507952575029672,0.045629553868282297 0.098042305868404622 0.15697734765567112 0.17076145503256904 0.16058078278390636 0.14536971831054651,0.00045160941109881206 -1.5689572223021517 0.0033164139137679791 -1.5669606613023281 0.0037770336606989321 0.0035555275485319757,0.022513180548385792 0.079529606849643775 0.14067580952224915 0.16121382397380052 0.15770718837470324 0.14761970126687585,0 0 0 0 0 0,4.3977673512065065 -330 -125.65904881062141 47.518636668692125 2.3618197743828282 0.091251948810624928
ur,tetrapga,0.142697352,1.552446379,5.767824807,1,36.201487,43.862828,4.525185875,1,0,0,2.254901131,50.669261094,1,2,2,1,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.00016125616778548551 -0.092059505550921628 0.027310680476849789 -1.0363470906118464 -0.0012981890180267062 0.00045279372130925793,-0.033819928452796202 -1.3386053023681042 0.095756126024218957 -5.4024301093726219 -0.0012919524421696933 0.0074189825434338979,0.0052999781548001956 -1.5577787805182861 0.021540044003683832 -1.5469371140581378 0.022755725706269211 0.020856143339386471,0.059133305377552507 0.10860006811359268 0.1659480860275275 0.17563380964056158 0.16151444898953693 0.14354168782829063,0.00064164046257684973 -1.5683129280463217 0.0044490536385949232 -1.5656665518760733 0.005040242399297074 0.0047357383646783047,0.024994413634371014 0.081542784908753482 0.14248176586334976 0.16231059454484878 0.15809192756399942 0.147430910287944,0 0 0 0 0 0,14.847125871158619 -330 -125.31698819429846 25.530903803376532 5.2840202570079482 -0.0077982688637288078
ur,tetrapga,0.186634304,1.430632324,4.191190922,1,36.077637,44.020275,4.509704625,1,0,0,1.444540901,40.337899743,1,2,2,1,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.001111916369127964 -0.15905132944421421 0.030878867050366739 -1.2189566652946147 -0.0010476280390853529 0.0011084403085896875,-0.026961071061914935 -1.8222149157179763 0.068148141839495996 -3.5261467798777524 0.0025595906726142235 0.012806204854052452,0.0081930274155135891 -1.5527801925915701 0.029019613270368595 -1.539123562020325 0.029862397376529702 0.027116006625746748,0.072539126320637429 0.11888764094715817 0.17443849135339515 0.17994243510993937 0.16188583100558357 0.14134476789217287,0.00085151712089429651 -1.5676525566827122 0.0055960842983733775 -1.5643637389093108 0.0063064553677484947 0.0059143886571867222,0.027474556088795073 0.083548860819259024 0.1442735212824367 0.16338969527010191 0.1584582415596556 0.14722957335044742,0 0 0 0 0 0,18.297636906315869 -330 -124.29136850746023 12.127687801802495 6.5775944468603971 -0.030947782720454065
ur,tetrapga,0.230775621,1.311290062,3.452577391,1,36.183019,43.90675,4.522877375,1,0,0,1.626293423,30.630973551,1,2,2,1,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.0021595767106099362 -0.25065223661405206 0.033608751911495198 -1.3425005429783443 -0.00055297789495447898 0.0019968016354571065,-0.022074970508640046 -2.3145957007856639 0.054260796200039096 -2.2427973404994774 0.017938663725130206 0.025346841089250914,0.011690005145280992 -1.5473095903786009 0.0368986036391723 -1.531095738286717 0.037006068737590526 0.033299690248131252,0.085882520418303632 0.12892911863363607 0.18246526840750149 0.18369306941083763 0.16169233114817252 0.13877112164584557,0.0010812300329896476 -1.5669761655793508 0.0067573917595082954 -1.5630523640910681 0.0075755250636947435 0.0070913781311642398,0.029953450916879752 0.085547696942632728 0.14605094438074534 0.164451043793754 0.15880610539332882 0.14701570876602654,0 0 0 0 0 0,22.399181114151869 -330 -119.0154891114035 7.9968509770696983 9.6733840839563605 2.3152903019008972
ur,tetrapga,0.274759853,1.189714291,3.353852813,1,36.014255,43.817499,4.501781875,1,0,0,2.138895062,22.227321351,1,2,2,1,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.0030804805462016738 -0.35787358867601654 0.03555823998329833 -1.4184393899827425 0.00011047251739270818 0.0029387821971430662,-0.022900059399778225 -2.7664249843587192 0.036172655133290564 -1.4668258207663081 0.012385832106315053 0.0182381519988336,0.015757182347676934 -1.5414244161738893 0.045090598003155159 -1.5229446642351956 0.044103398773714539 0.039340424689558159,0.099028348678222106 0.13862070378585115 0.18994365196657315 0.18684505790912187 0.16093554933676921 0.13584677566469303,0.0013307685900335307 -1.5662838132036565 0.0079328608409684406 -1.5617325697641835 0.0088473037906485023 0.0082666066410357862,0.032430941172804199 0.087539156070732815 0.14781390469932312 0.16549455901977578 0.15913549550140818 0.14678933555234291,0 0 0 0 0 0,26.765197669534295 -330 -121.61138060809679 -1.7156707442854895 7.3742333063769721 -0.054734086296535978
ur,tetrapga,0.318649389,1.054539017,3.564620835,1,36.104917,43.885183,4.513114625,1,0,0,2.840712011,14.989846212,1,2,2,1,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.0041229141987936509 -0.48406274930877469 0.037092664911325082 -1.4677141653820192 0.00095245647444153691 0.0039594179624993968,-0.027349469573450264 -3.2170344306817578 0.02834634730912769 -0.95176266357547978 0.016183917800017069 0.019851564122790547,0.020388203070872406 -1.5351342508363861 0.053581151010454291 -1.5146858815102635 0.051139984510120161 0.04523219150158235,0.11197122720435013 0.14795840390434445 0.19687158949589634 0.18940016656373657 0.15962145831799909 0.13257679018758517,0.0016001209278531895 -1.565575559118966 0.0091223753218367468 -1.5604044989152075 0.010121643669237648 0.0094399741961880626,0.034906869967910592 0.089523101433577321 0.14956227272698736 0.16652016111718593 0.15944638972655181 0.1465504734319964,0 0 0 0 0 0,34.306505995635199 -330 -120.2271768561517 -5.0355661493513253 7.4672406957020918 -0.061519048903496909
ur,tetrapga,0.362613955,0.89556602,3.94501446,1,36.246549,43.989348,4.530818625,1,0,0,3.720788237,9.266534559,1,2,2,1,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.0054492596208902096 -0.63668274672166225 0.038425018350467223 -1.5007123061407786 0.0019888470164536641 0.0050937398161744604,-0.033038060634337139 -3.6990293831484728 0.028832285982737387 -0.59141612775321206 0.028900998391994399 0.02979179685797613,0.025592352986150459 -1.5284301452615541 0.062379009739076195 -1.5063136541971271 0.058118540269208929 0.050982522643237091,0.12473626560788462 0.15695870628351563 0.20326015793255275 0.1913622057855251 0.15774884761289817 0.12895548102695667,0.0018892739274226022 -1.5648514639809976 0.010325817948924131 -1.5590682951642603 0.011398396648461238 0.010611380966604623,0.037381080478907355 0.091499396707094408 0.15129591990822802 0.16752777152524292 0.15973876731912845 0.14629914283140755,0 0 0 0 0 0,45.005220873665593 -330 -114.70063037889008 -2.6260731643251347 10.042091546630148 2.2856717304538865
ur,tetrapga,0.406735372,0.7253911,4.388138106,1,36.68522,44.313546,4.5856525,1,0,0,4.682519966,6.25567666,1,2,2,1,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.0069168653713695873 -0.80242350408692331 0.039519721762793024 -1.5206832276432405 0.0030490430000760615 0.0061859700879871408,-0.03674359802040477 -4.1732679330830464 0.019728971932368517 -0.38582920302360924 0.020510447708240304 0.021138954191261081,0.031374393818809992 -1.5213124984303426 0.071478131222459801 -1.49783817974835 0.06502697606341537 0.056585775507826341,0.13732069832449689 0.16561619926630569 0.20910177412574474 0.19272485964369748 0.15531463265641157 0.12498073766780311,-0.002531270108004623 -1.1983594411979692 0.023648379439190827 -1.5384408911255032 0.0093577355509782099 0.010051617938306296,-0.0015662957755822604 -1.839752845412209 -0.15886972372807573 0.17960541567203289 0.26681965352701514 0.20655133869818421,-10.721097243649057 145.07023992430229 54.810019250375277 5.7330308573372335 -3.4627439560345898 0.015560227489626472,53.245970587572877 -330 -117.52219693345586 -8.585734976765707 7.4937478960545327 -0.067774538123394734
