robot,backend,t,tracking_error,velocity_error,torque_ratio,solve_time_ms,cycle_time_ms,realtime_ratio,iterations,converged,failed,best_cost,final_stop,plant_mass_scale,plant_payload_mass,controller_payload_mass,model_payload,plant_payload_com,controller_payload_com,payload_com_attachment,external_force_body_name,external_force_start_s,external_force_duration_s,external_force,external_torque,failure_message,q,dq,q_ref,dq_ref,q_cmd,dq_cmd,u_cmd,effort
ur,tetrapga,0.000066073,2.051193094,11.47712724,1,37.229261,50.971513,4.653657625,1,0,0,11.51972458,73.20257657,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,8,0.04,5 0 0,0 0 0,,0.00064168029156304166 -0.014784946429601681 0.010812244256541535 -0.23432806481845514 -0.00034983441285808001 1.633002899710758e-05,0.022932373914277805 -0.62785378445098139 0.26865773839696883 -11.294962904347498 -0.0066798060413410633 0.00026596113353730149,9.95129540544617e-07 -1.5707914739962623 8.9311858366873639e-06 -1.5707858993701695 1.0336596713967515e-05 9.7861266543362133e-06,0.015071318953995523 0.073454428008760383 0.1351791484235034 0.15782151071189773 0.1564439215421162 0.14811022898679438,0.0001315002866958934 -1.5701956996151318 0.0010977644244412287 -1.5695187187998128 0.0012636593897387238 0.0011940720220424003,0.017554880115787316 0.075488064350159395 0.13702687220020221 0.15897073653245297 0.15688372222542796 0.14795914411462352,0 0 0 0 0 0,-13.152100845451972 -330 -131.63659878851541 -56 2.069793816056102 -0.088728019915942757
ur,tetrapga,0.051105691,2.042740942,11.48482778,1,36.188984,43.918509,4.523623,1,0,0,11.582210318,72.406179643,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,8,0.04,5 0 0,0 0 0,,0.00064168029156304166 -0.014784946429601681 0.010812244256541535 -0.23432806481845514 -0.00034983441285808001 1.633002899710758e-05,0.022932373914277805 -0.62785378445098139 0.26865773839696883 -11.294962904347498 -0.0066798060413410633 0.00026596113353730149,0.0011743858542494483 -1.5667130883416673 0.0072055707030830923 -1.5625482729655182 0.0080619156856426427 0.0075413449228488661,0.030901746952117427 0.086310695973072782 0.1467273347888291 0.16485250203865054 0.15893434448294869 0.1469305534677593,0.00028187155841474462 -1.5695836827989889 0.0022013243368621972 -1.5682424140271241 0.0025204272403061565 0.0023770988414821459,0.02003782141121821 0.077515013581388181 0.13886079444050287 0.16010254684159647 0.15730518094983154 0.14779546263880675,0 0 0 0 0 0,-13.152100845451972 -330 -131.63659878851541 -56 2.069793816056102 -0.088728019915942757
ur,tetrapga,0.095135779,1.683979043,8.377499992,1,36.087919,43.888449,4.510989875,1,0,0,5.291930683,50.175033135,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,8,0.04,5 0 0,0 0 0,,0.00049525716533819597 -0.067892649334808416 0.020759100455805205 -0.77996937302154079 -0.00030312653874127959 6.079555374382866e-06,-0.018191054995926902 -1.3607251946090586 0.14516620690425008 -8.0761323363011428 -0.0059120670666673227 0.0001716580375892583,0.002834827143631508 -1.5626731113535364 0.013876539943719209 -1.5551671053511109 0.015095867617140699 0.013980686420882982,0.044511709059103635 0.09715973583154984 0.15621628381322564 0.17033457733111898 0.1604786710399087 0.14550394812314607,0.00045210335738334631 -1.5689554776005108 0.0033194999735310631 -1.5669571247214196 0.0037804932951384291 0.0035587658764289066,0.022519985747946385 0.079535136820737665 0.14068078097699543 0.16121685554000997 0.15770826854678735 0.14761920074872462,0 0 0 0 0 0,6.4587904695138985 -330 -111.49284623126701 -56 -1.2221816949499682 0.13830465674305217
ur,tetrapga,0.139148154,1.49651768,5.751133247,1,36.083345,43.973472,4.510418125,1,0,0,2.101473638,37.718340474,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,8,0.04,5 0 0,0 0 0,,-0.00045211640300079557 -0.14348093426520178 0.025689952653729201 -1.0604216414389205 9.9794655777081848e-05 0.0004426460487340707,-0.022816542862439011 -2.0450589419811256 0.09284561096274313 -5.1531597834066387 0.016377753576314904 0.017130503631817742,0.0050920321118805099 -1.5581627279886487 0.020952315257234438 -1.5475598127328358 0.022182574683522437 0.020346398290768793,0.058045761807144436 0.10775695122629027 0.1652409997820134 0.175261005016906 0.1614598890952432 0.14370311298181548,0.00064218883964114527 -1.568311139181805 0.0044521793151971224 -1.5656629912358391 0.0050437104732063802 0.0047389725506899174,0.025001216057981914 0.081548295593448145 0.14248669855790472 0.16231357777188077 0.15809295724731628 0.14743037534281198,0 0 0 0 0 0,13.359212982565275 -330 -112.74015952879864 30.690152985174791 3.6092882598181877 2.354889951092122
ur,tetrapga,0.183198561,1.345093905,4.534769131,1,36.164056,44.10576,4.520507,1,0,0,1.550511029,28.006667786,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,8,0.04,5 0 0,0 0 0,,-0.0014271848257208914 -0.24366426434356384 0.028903611716045038 -1.2349951116081557 0.0007178480361165454 0.0011064867404391766,-0.024206826465066656 -2.6906974753414383 0.059736392028087282 -3.3719260980713406 0.011608508645608927 0.012868720572663216,0.0079455951442894898 -1.5531872961230573 0.028421396591993643 -1.5397412555231373 0.029306213326048828 0.026630063922780851,0.071494962421050134 0.11809342653857341 0.17379233082401246 0.17962607647983411 0.16187707278223543 0.14152974588846931,0.00085211990480844619 -1.5676507238111241 0.0055992492802851013 -1.5643601545973767 0.0063099314769333647 0.0059176184260928653,0.027481355305897508 0.083554351839551039 0.14427841485521078 0.1633926299304089 0.15845922068381971 0.14722900402758113,0 0 0 0 0 0,18.293473925443244 -330 -114.46896831283689 14.250806590427601 1.2767867157128383 -0.033076222558119817
ur,tetrapga,0.227416625,1.192117141,4.203400526,1,36.154796,43.853664,4.5193495,1,0,0,1.955621152,19.792510034,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,8,0.04,5 0 0,0 0 0,,-0.0025160484294992338 -0.37074942721162918 0.031191987989024363 -1.3488480235784037 0.0015326325848978191 0.0019462533477510313,-0.028326152395182051 -3.3247787923451226 0.042060282874714854 -2.1992093615551092 0.015708321182188602 0.016360061629371144,0.011403222831937647 -1.5477413981479824 0.036286698061532577 -1.5317123187420043 0.036462885686881573 0.03283320761316235,0.084872115957251998 0.12817583690192028 0.18187260604206773 0.18342823816326972 0.16172700689120931 0.13897975874328189,0.0010818871963797513 -1.5669742888595144 0.0067605957323174821 -1.5630487564968665 0.0075790088034132447 0.0070946032081464824,0.029960246497037976 0.08555316792168817 0.14605579847271513 0.1644539296632356 0.15880703389180437 0.14701510511660992,0 0 0 0 0 0,25.71143344615588 -330 -112.37553286042147 6.6238089789530932 1.3504491545618036 -0.04783794037531397
ur,tetrapga,0.271342144,1.016079589,4.422939193,1,36.220067,44.215332,4.527508375,1,0,0,2.715117759,13.02691494,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,8,0.04,5 0 0,0 0 0,,-0.0038947878868162734 -0.53225948115289923 0.032959349263690631 -1.4257375627868654 0.0025492106291105697 0.0029590102817728908,-0.034568675745848626 -3.985143227880632 0.035822291530219069 -1.392162457660449 0.028384484741646836 0.027602271181854543,0.015420467340674067 -1.5418969151083279 0.044442385497682632 -1.523582864851093 0.04355323204731635 0.038875729269102363,0.098012831436803449 0.1378793499999342 0.18938155364634346 0.18662126012402852 0.16101448313238684 0.13608674049880526,0.0013314801020827697 -1.5662818927974052 0.0079361034874011836 -1.561728939278926 0.0088507947556418307 0.008269826751692912,0.032437732685727985 0.087544606632908681 0.14781871895405324 0.16549739587779336 0.15913637331151353 0.14678869762949442,0 0 0 0 0 0,36.506759914495525 -330 -106.25019293042453 6.093422792155252 3.9153338748106936 2.3008113172896039
ur,tetrapga,0.315628128,0.826083257,4.899980668,1,36.062026,43.986019,4.50775325,1,0,0,3.716721822,8.911755494,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,8,0.04,5 0 0,0 0 0,,-0.0054550604045810131 -0.71355241213177667 0.034253216103157291 -1.4728538702284928 0.0035938484883523444 0.0039772965122784843,-0.03958667136472091 -4.6187917526532223 0.022847680156832979 -0.91022621143000026 0.020182749595159928 0.019711474054631212,0.020051245215468416 -1.5355803179253253 0.052987043974926394 -1.5152578726058714 0.050657562176769241 0.044831285146513064,0.11108637586263675 0.14732669009437055 0.19641212887406093 0.18924331029744212 0.1597297470799014 0.13281302108312321,0.0016008867543030793 -1.5655735951911334 0.0091256563217780792 -1.5604008459318568 0.010125141453760976 0.009443189066551531,0.034913656983477745 0.089528531204442735 0.14956704679065222 0.16652294874657694 0.15944721678946344 0.146549801290766,0 0 0 0 0 0,45.740059234692957 -330 -108.37483306162844 -1.578855595578716 1.393884063255129 -0.062786116664373282
ur,tetrapga,0.359684073,0.601710029,5.532002714,1,36.225973,43.905918,4.528246625,1,0,0,4.990091825,8.236977816,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,8,0.04,5 0 0,0 0 0,,-0.007187604803255831 -0.93270669006720031 0.0353663834782822 -1.5043919167762085 0.0047736519597874512 0.0051066969736998776,-0.038243958695720996 -5.3160543716071338 0.024300823989945541 -0.56477247688882992 0.031470432255775962 0.029702273032841821,0.025228126561044333 -1.5288891541686549 0.061784078956303799 -1.5068741593916781 0.057656146109545163 0.050604328842567069,0.12389230174373658 0.15637029698566779 0.20285187573484054 0.19125015920767544 0.15789086813727635 0.12920743001773621,0.0018900940305744292 -1.5648494566994078 0.010329136979438991 -1.5590646200775022 0.011401900846314587 0.010614590323154005,0.037387862567186222 0.091504805313451856 0.15130065342963345 0.16753050971233513 0.1597395435798849 0.14629843652877367,0 0 0 0 0 0,55.410637454173965 -330 -102.40265687688134 0.94971247890134691 3.9410994414322964 2.2841102444745829
ur,tetrapga,0.403715406,0.38404331,5.032285966,0.804081383,36.264205,43.906222,4.533025625,1,0,0,5.196286792,7.106480239,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,8,0.04,5 0 0,0 0 0,,-0.0059641913995128505 -1.1511977996025773 0.023987227635682593 -1.5243592138367688 0.0062389309038022762 0.0061948740029855705,0.11628096961828219 -4.7770761577973113 -0.50822318002855005 -0.40723791463654013 0.035997520302481566 0.021020213567830834,0.030960978653545627 -1.5218117780718801 0.070847226115323722 -1.4984200915342716 0.06455765233777111 0.056207910554058597,0.1364670661779519 0.16503598506873562 0.20872042524344039 0.19265104527857016 0.15549885134324837 0.12526351050803863,0.0021990875541346468 -1.5641095390697104 0.01154642717980066 -1.5577204059610663 0.012680924721515809 0.011783930858170222,0.039860192687341429 0.093473293090755721 0.15301941128165969 0.16852000149318294 0.16001333434607082 0.14603462447453078,0 0 0 0 0 0,-15.232694186866086 265.34685637993971 114.62111886674995 11.258237889125667 -1.8684652287993906 -0.05602606330134563
