scenario,sample_id,method,iter,elapsed_ms,iter_ms,cost,best_cost,terminal_q_error,success,stop
"stanford_tidybot",1,"Pinocchio",8,9.285831,1.096046,106.228346122,106.228346122,0.287939876,0,160.078436265
"stanford_tidybot",1,"Pinocchio",9,10.242704,0.956873,65.758595671,65.758595671,0.138942448,0,99.615178004
"stanford_tidybot",1,"Pinocchio",10,11.053613,0.810909,52.312638659,52.312638659,0.008822026,1,59.143983327
"stanford_tidybot",1,"Pinocchio",11,11.854741,0.801128,6.616503794,6.616503794,0.007578496,1,45.697429401
"stanford_tidybot",1,"Pinocchio",12,12.653936,0.799195,6.615208892,6.615208892,0.007614476,1,0.001295125
"stanford_tidybot",1,"Pinocchio",13,13.459135,0.805199,6.61520861,6.61520861,0.007614819,1,0.000000282
"stanford_tidybot",1,"CasADi",0,0,0,2040.583246236,2040.583246236,2.017450957,0,nan
"stanford_tidybot",1,"CasADi",1,2.961148,2.961148,1902.322181165,1902.322181165,1.802246426,0,2033.995947113
"stanford_tidybot",1,"CasADi",2,5.595652,2.634504,1545.870468058,1545.870468058,1.518606414,0,1895.737116038
"stanford_tidybot",1,"CasADi",3,8.399206,2.803554,1057.589026879,1057.589026879,1.352948865,0,1539.275707885
"stanford_tidybot",1,"CasADi",4,11.247339,2.848133,871.763251945,871.763251945,1.093138775,0,1050.990240598
"stanford_tidybot",1,"CasADi",5,13.939222,2.691883,384.822285675,384.822285675,0.78787096,0,865.154834654
"stanford_tidybot",1,"CasADi",6,16.585799,2.646577,177.366960232,177.366960232,0.533049246,0,378.213350606
"stanford_tidybot",1,"CasADi",7,19.221677,2.635878,166.690153259,166.690153259,0.386274466,0,170.757134755
"stanford_tidybot",1,"CasADi",8,21.846497,2.62482,106.228345614,106.228345614,0.287939876,0,160.078435352
"stanford_tidybot",1,"CasADi",9,24.337957,2.49146,65.758595541,65.758595541,0.138942448,0,99.615177496
"stanford_tidybot",1,"CasADi",10,26.686522,2.348565,52.312638753,52.312638753,0.008822026,1,59.143983196
"stanford_tidybot",1,"CasADi",11,29.063508,2.376986,6.616503794,6.616503794,0.007578496,1,45.697429495
"stanford_tidybot",1,"CasADi",12,31.40207,2.338562,6.615208892,6.615208892,0.007614476,1,0.001295125
"stanford_tidybot",1,"CasADi",13,33.739047,2.336977,6.61520861,6.61520861,0.007614819,1,0.000000282
"stanford_tidybot",2,"TetraPGA",0,0,0,2872.906723419,2872.906723419,2.395845023,0,nan
"stanford_tidybot",2,"TetraPGA",1,1.536879,1.536879,1652.539796413,1652.539796413,1.807359636,0,2863.151719068
"stanford_tidybot",2,"TetraPGA",2,2.726537,1.189658,583.325472907,583.325472907,0.945813845,0,1642.779938906
"stanford_tidybot",2,"TetraPGA",3,4.233631,1.507094,479.663311952,479.663311952,0.830328157,0,573.569904151
"stanford_tidybot",2,"TetraPGA",4,5.582439,1.348808,409.06332192,409.06332192,0.63130336,0,469.908943243
"stanford_tidybot",2,"TetraPGA",5,6.927771,1.345332,282.404126837,282.404126837,0.479446746,0,399.310816887
"stanford_tidybot",2,"TetraPGA",6,8.118726,1.190955,144.784335273,144.784335273,0.253399248,0,272.652787114
"stanford_tidybot",2,"TetraPGA",7,9.160106,1.04138,22.9507512,22.9507512,0.020253121,0,135.034176494
"stanford_tidybot",2,"TetraPGA",8,10.180292,1.020186,9.825107827,9.825107827,0.009403565,1,13.200739777
"stanford_tidybot",2,"TetraPGA",9,11.199789,1.019497,9.750022904,9.750022904,0.009445904,1,0.075084921
"stanford_tidybot",2,"TetraPGA",10,12.218682,1.018893,9.750022903,9.750022903,0.009445899,1,0.000000001
"stanford_tidybot",2,"Pinocchio",0,0,0,2906.233880961,2906.233880961,2.395845023,0,nan
"stanford_tidybot",2,"Pinocchio",1,1.357059,1.357059,2257.111993917,2257.111993917,2.093364887,0,2896.312021129
"stanford_tidybot",2,"Pinocchio",2,2.397933,1.040874,1925.553328472,1925.553328472,1.543872206,0,2247.255715055
"stanford_tidybot",2,"Pinocchio",3,3.467404,1.069471,1725.535072779,1725.535072779,1.176232152,0,1915.766224207
"stanford_tidybot",2,"Pinocchio",4,4.427851,0.960447,1242.190363592,1242.190363592,0.622470038,0,1715.762475268
"stanford_tidybot",2,"Pinocchio",5,5.243365,0.815514,419.556417862,419.556417862,0.090319701,0,1232.434392957
"stanford_tidybot",2,"Pinocchio",6,6.049234,0.805869,10.795629438,10.795629438,0.014366337,0,409.801022431
"stanford_tidybot",2,"Pinocchio",7,6.854253,0.805019,9.757790571,9.757790571,0.009458213,1,1.040122739
"stanford_tidybot",2,"Pinocchio",8,7.66038,0.806127,9.755506519,9.755506519,0.009450156,1,0.002284052
"stanford_tidybot",2,"Pinocchio",9,8.465851,0.805471,9.755506519,9.755506519,0.009450153,1,0
"stanford_tidybot",2,"CasADi",0,0,0,2906.233880961,2906.233880961,2.395845023,0,nan
"stanford_tidybot",2,"CasADi",1,2.944075,2.944075,2257.111994009,2257.111994009,2.093364887,0,2896.312021129
"stanford_tidybot",2,"CasADi",2,5.541262,2.597187,1925.560119776,1925.560119776,1.543872171,0,2247.255715147
"stanford_tidybot",2,"CasADi",3,8.152191,2.610929,1725.566566915,1725.566566915,1.176232303,0,1915.773015528
"stanford_tidybot",2,"CasADi",4,10.644135,2.491944,1242.165160363,1242.165160363,0.622469923,0,1715.793969385
"stanford_tidybot",2,"CasADi",5,12.987787,2.343652,419.549792254,419.549792254,0.090319656,0,1232.409189733
"stanford_tidybot",2,"CasADi",6,15.354034,2.366247,10.795593652,10.795593652,0.01436632,0,409.794396823
"stanford_tidybot",2,"CasADi",7,17.690504,2.33647,9.757790586,9.757790586,0.009458213,1,1.040086953
"stanford_tidybot",2,"CasADi",8,20.022517,2.332013,9.755506519,9.755506519,0.009450156,1,0.002284067
"stanford_tidybot",2,"CasADi",9,22.349024,2.326507,9.755506519,9.755506519,0.009450153,1,0
"stanford_tidybot",3,"TetraPGA",0,0,0,1941.169153454,1941.169153454,1.969380574,0,nan
"stanford_tidybot",3,"TetraPGA",1,1.569769,1.569769,1505.182895386,1505.182895386,1.72511754,0,1933.413503473
"stanford_tidybot",3,"TetraPGA",2,2.958641,1.388872,1239.900180497,1239.900180497,1.508408207,0,1497.433425578
"stanford_tidybot",3,"TetraPGA",3,4.25091,1.292269,1095.909749924,1095.909749924,1.139410342,0,1232.154055854
"stanford_tidybot",3,"TetraPGA",4,5.826789,1.575879,857.27089146,857.27089146,0.991554289,0,1088.15032077
"stanford_tidybot",3,"TetraPGA",5,7.345936,1.519147,803.664464778,803.664464778,0.864359873,0,849.503622913
"stanford_tidybot",3,"TetraPGA",6,8.861085,1.515149,712.2420064,712.2420064,0.75448882,0,795.886794016
"stanford_tidybot",3,"TetraPGA",7,10.381653,1.520568,596.752800672,596.752800672,0.659349334,0,704.454149514
"stanford_tidybot",3,"TetraPGA",8,11.731328,1.349675,549.157923307,549.157923307,0.491615833,0,588.955979491
"stanford_tidybot",3,"TetraPGA",9,13.102265,1.370937,342.268141594,342.268141594,0.369163552,0,541.347282457
"stanford_tidybot",3,"TetraPGA",10,14.305584,1.203319,117.537182903,117.537182903,0.186868189,0,334.44854724
"stanford_tidybot",3,"TetraPGA",11,15.347468,1.041884,13.486938566,13.486938566,0.010612139,0,109.708618621
"stanford_tidybot",3,"TetraPGA",12,16.373408,1.02594,7.8800852,7.8800852,0.009050468,1,5.655453201
"stanford_tidybot",3,"TetraPGA",13,17.402671,1.029263,7.832277821,7.832277821,0.008963795,1,0.048627169
"stanford_tidybot",3,"TetraPGA",14,18.426875,1.024204,7.831455558,7.831455558,0.008967842,1,0.000822275
"stanford_tidybot",3,"TetraPGA",15,19.450924,1.024049,7.831455556,7.831455556,0.008967868,1,0.000000002
"stanford_tidybot",3,"Pinocchio",0,0,0,1968.363804797,1968.363804797,1.969380574,0,nan
"stanford_tidybot",3,"Pinocchio",1,1.301998,1.301998,1572.034687608,1572.034687608,1.722551024,0,1960.672494092
"stanford_tidybot",3,"Pinocchio",2,2.611502,1.309504,1434.444495411,1434.444495411,1.615059108,0,1564.244780021
"stanford_tidybot",3,"Pinocchio",3,3.918182,1.30668,1229.356570125,1229.356570125,1.512741234,0,1426.624961247
"stanford_tidybot",3,"Pinocchio",4,5.235835,1.317653,1133.511298063,1133.511298063,1.406536584,0,1221.491326987
"stanford_tidybot",3,"Pinocchio",5,6.712729,1.476894,1095.402387792,1095.402387792,1.361149645,0,1125.620648019
"stanford_tidybot",3,"Pinocchio",6,8.179258,1.466529,1077.509815596,1077.509815596,1.317500554,0,1087.508045301
"stanford_tidybot",3,"Pinocchio",7,9.676251,1.496993,1068.017775617,1068.017775617,1.275536276,0,1069.613763546
"stanford_tidybot",3,"Pinocchio",8,11.18143,1.505179,1057.008694842,1057.008694842,1.235144269,0,1060.121382337
"stanford_tidybot",3,"Pinocchio",9,12.717959,1.536529,1038.920952332,1038.920952332,1.196209473,0,1049.112846858
"stanford_tidybot",3,"Pinocchio",10,13.730958,1.012999,466.953127116,466.953127116,0.660253052,0,1031.026197832
"stanford_tidybot",3,"Pinocchio",11,14.949537,1.218579,360.473262808,360.473262808,0.580316956,0,459.095756245
"stanford_tidybot",3,"Pinocchio",12,16.178693,1.229156,287.138882472,287.138882472,0.510162294,0,352.617026001
"stanford_tidybot",3,"Pinocchio",13,17.275575,1.096882,192.825832172,192.825832172,0.388192921,0,279.284412607
"stanford_tidybot",3,"Pinocchio",14,18.235167,0.959592,83.916963892,83.916963892,0.208520366,0,184.974303352
"stanford_tidybot",3,"Pinocchio",15,19.051073,0.815906,61.500838013,61.500838013,0.040233303,0,76.070132343
"stanford_tidybot",3,"Pinocchio",16,19.858081,0.807008,9.177273993,9.177273993,0.012846616,0,53.657309331
"stanford_tidybot",3,"Pinocchio",17,20.667752,0.809671,7.859596265,7.859596265,0.009039576,1,1.333693068
"stanford_tidybot",3,"Pinocchio",18,21.479919,0.812167,7.843598748,7.843598748,0.008967012,1,0.016002059
"stanford_tidybot",3,"Pinocchio",19,22.274707,0.794788,7.843594628,7.843594628,0.008965714,1,0.000004119
"stanford_tidybot",3,"CasADi",0,0,0,1968.363804797,1968.363804797,1.969380574,0,nan
"stanford_tidybot",3,"CasADi",1,2.901956,2.901956,1572.034620293,1572.034620293,1.722551025,0,1960.672494092
"stanford_tidybot",3,"CasADi",2,5.826672,2.924716,1434.444645106,1434.444645106,1.615059107,0,1564.244712698
"stanford_tidybot",3,"CasADi",3,8.700368,2.873696,1229.356592488,1229.356592488,1.512741234,0,1426.625110951
"stanford_tidybot",3,"CasADi",4,11.567836,2.867468,1133.511306336,1133.511306336,1.406536583,0,1221.491349346
"stanford_tidybot",3,"CasADi",5,14.589291,3.021455,1095.402384364,1095.402384364,1.361149644,0,1125.620656292
"stanford_tidybot",3,"CasADi",6,17.622902,3.033611,1077.50980263,1077.50980263,1.317500554,0,1087.508041873
"stanford_tidybot",3,"CasADi",7,20.702063,3.079161,1068.017755504,1068.017755504,1.275536276,0,1069.613750579
"stanford_tidybot",3,"CasADi",8,23.785465,3.083402,1057.008670001,1057.008670001,1.235144269,0,1060.121362223
"stanford_tidybot",3,"CasADi",9,26.879684,3.094219,1038.920924618,1038.920924618,1.196209473,0,1049.112822018
"stanford_tidybot",3,"CasADi",10,29.371241,2.491557,466.953132732,466.953132732,0.660253052,0,1031.026170118
"stanford_tidybot",3,"CasADi",11,32.14104,2.769799,360.473261189,360.473261189,0.580316956,0,459.095761861
"stanford_tidybot",3,"CasADi",12,34.938839,2.797799,287.138880645,287.138880645,0.510162295,0,352.617024383
"stanford_tidybot",3,"CasADi",13,37.657953,2.719114,192.825825665,192.825825665,0.388192921,0,279.28441078
"stanford_tidybot",3,"CasADi",14,40.199726,2.541773,83.916962408,83.916962408,0.208520366,0,184.974296845
"stanford_tidybot",3,"CasADi",15,42.554436,2.35471,61.500838083,61.500838083,0.040233303,0,76.070130859
"stanford_tidybot",3,"CasADi",16,44.889834,2.335398,9.177273996,9.177273996,0.012846616,0,53.657309401
"stanford_tidybot",3,"CasADi",17,47.226829,2.336995,7.859596265,7.859596265,0.009039576,1,1.333693071
"stanford_tidybot",3,"CasADi",18,49.571348,2.344519,7.843598748,7.843598748,0.008967012,1,0.016002058
"stanford_tidybot",3,"CasADi",19,51.899669,2.328321,7.843594628,7.843594628,0.008965714,1,0.000004119
"stanford_tidybot",4,"TetraPGA",0,0,0,1411.271359422,1411.271359422,1.679203084,0,nan
"stanford_tidybot",4,"TetraPGA",1,1.230682,1.230682,981.923472475,981.923472475,0.347375822,0,1407.821340289
"stanford_tidybot",4,"TetraPGA",2,2.257571,1.026889,218.848092368,218.848092368,0.017969874,0,978.470884215
"stanford_tidybot",4,"TetraPGA",3,3.274683,1.017112,3.87222045,3.87222045,0.004681253,1,215.397029786
"stanford_tidybot",4,"TetraPGA",4,4.291565,1.016882,3.451228827,3.451228827,0.004749788,1,0.421007394
"stanford_tidybot",4,"TetraPGA",5,5.308287,1.016722,3.451213196,3.451213196,0.004749267,1,0.000015631
"stanford_tidybot",4,"Pinocchio",0,0,0,1436.015330572,1436.015330572,1.679203084,0,nan
"stanford_tidybot",4,"Pinocchio",1,1.254704,1.254704,843.4923166,843.4923166,1.249892211,0,1432.515482396
"stanford_tidybot",4,"Pinocchio",2,2.37248,1.117776,496.941951027,496.941951027,0.933775949,0,840.007143801
"stanford_tidybot",4,"Pinocchio",3,3.369272,0.996792,192.460360608,192.460360608,0.463869039,0,493.463359359
"stanford_tidybot",4,"Pinocchio",4,4.181402,0.81213,86.063443525,86.063443525,0.00632982,1,188.988096677
"stanford_tidybot",4,"Pinocchio",5,4.989797,0.808395,3.479090284,3.479090284,0.004707789,1,82.591725931
"stanford_tidybot",4,"Pinocchio",6,5.795155,0.805358,3.471726165,3.471726165,0.004747935,1,0.007364137
"stanford_tidybot",4,"Pinocchio",7,6.60245,0.807295,3.471726155,3.471726155,0.004747965,1,0.00000001
"stanford_tidybot",4,"CasADi",0,0,0,1436.015330572,1436.015330572,1.679203084,0,nan
"stanford_tidybot",4,"CasADi",1,2.908342,2.908342,843.492316612,843.492316612,1.249892211,0,1432.515482396
"stanford_tidybot",4,"CasADi",2,5.615714,2.707372,496.941951022,496.941951022,0.933775949,0,840.007143814
