scenario,sample_id,method,iter,elapsed_ms,iter_ms,cost,best_cost,terminal_q_error,success,stop
"stanford_tidybot",0,"CasADi",6,16.510408,2.805791,530.248047268,530.248047268,0.853325306,0,639.113228059
"stanford_tidybot",0,"CasADi",7,19.304541,2.794133,465.791265329,465.791265329,0.749952003,0,522.586720322
"stanford_tidybot",0,"CasADi",8,22.186786,2.882245,423.966842087,423.966842087,0.657487,0,458.135427132
"stanford_tidybot",0,"CasADi",9,25.061994,2.875208,378.896805256,378.896805256,0.575812832,0,416.315154095
"stanford_tidybot",0,"CasADi",10,27.87236,2.810366,325.167528807,325.167528807,0.504193939,0,371.248210769
"stanford_tidybot",0,"CasADi",11,30.687432,2.815072,268.531829667,268.531829667,0.441585417,0,317.521166758
"stanford_tidybot",0,"CasADi",12,33.328595,2.641163,257.410300885,257.410300885,0.332170054,0,260.887028536
"stanford_tidybot",0,"CasADi",13,35.96843,2.639835,165.341420854,165.341420854,0.250140396,0,249.767816694
"stanford_tidybot",0,"CasADi",14,38.444285,2.475855,83.006931636,83.006931636,0.127855191,0,157.699788131
"stanford_tidybot",0,"CasADi",15,40.791998,2.347713,28.58973661,28.58973661,0.016245083,0,75.365817838
"stanford_tidybot",0,"CasADi",16,43.118519,2.326521,7.662140343,7.662140343,0.008659835,1,20.947905027
"stanford_tidybot",0,"CasADi",17,45.503209,2.38469,7.641847854,7.641847854,0.008699889,1,0.020301762
"stanford_tidybot",0,"CasADi",18,47.833395,2.330186,7.641838152,7.641838152,0.008701062,1,0.000009702
"stanford_tidybot",1,"TetraPGA",0,0,0,2037.089236411,2037.089236411,2.017450957,0,nan
"stanford_tidybot",1,"TetraPGA",1,1.732418,1.732418,1773.852639866,1773.852639866,1.791676073,0,2030.48966813
"stanford_tidybot",1,"TetraPGA",2,3.937616,2.205198,1716.078516605,1716.078516605,1.59670497,0,1767.254408084
"stanford_tidybot",1,"TetraPGA",3,6.171219,2.233603,1571.720392173,1571.720392173,1.425591479,0,1709.482971634
"stanford_tidybot",1,"TetraPGA",4,8.147907,1.976688,1065.28553691,1065.28553691,1.179148424,0,1565.127208208
"stanford_tidybot",1,"TetraPGA",5,9.556833,1.408926,456.083291287,456.083291287,0.867152545,0,1058.695406212
"stanford_tidybot",1,"TetraPGA",6,10.950774,1.393941,301.658248127,301.658248127,0.431523419,0,449.497160505
"stanford_tidybot",1,"TetraPGA",7,12.332918,1.382144,74.529520002,74.529520002,0.199533503,0,295.075838425
"stanford_tidybot",1,"TetraPGA",8,13.795319,1.462401,44.385209239,44.385209239,0.03102028,0,67.948049611
"stanford_tidybot",1,"TetraPGA",9,15.456653,1.661334,6.691558812,6.691558812,0.007497967,1,37.803814479
"stanford_tidybot",1,"TetraPGA",10,17.120729,1.664076,6.581394595,6.581394595,0.007611293,1,0.110164313
"stanford_tidybot",1,"TetraPGA",11,18.561737,1.441008,6.581394509,6.581394509,0.00761126,1,0.000000086
"stanford_tidybot",1,"Pinocchio",0,0,0,2040.583246236,2040.583246236,2.017450957,0,nan
"stanford_tidybot",1,"Pinocchio",1,1.461181,1.461181,1902.322183829,1902.322183829,1.802246426,0,2033.995947113
"stanford_tidybot",1,"Pinocchio",2,2.585934,1.124753,1545.87049333,1545.87049333,1.518606414,0,1895.737118703
"stanford_tidybot",1,"Pinocchio",3,3.842849,1.256915,1057.589035596,1057.589035596,1.352948865,0,1539.275733157
"stanford_tidybot",1,"Pinocchio",4,5.084603,1.241754,871.763249239,871.763249239,1.093138775,0,1050.990249316
"stanford_tidybot",1,"Pinocchio",5,6.228334,1.143731,384.822284667,384.822284667,0.78787096,0,865.154831948
"stanford_tidybot",1,"Pinocchio",6,7.347293,1.118959,177.366960696,177.366960696,0.533049246,0,378.213349598
"stanford_tidybot",1,"Pinocchio",7,8.472068,1.124775,166.690154172,166.690154172,0.386274466,0,170.757135219
"stanford_tidybot",1,"Pinocchio",8,9.583861,1.111793,106.228346122,106.228346122,0.287939876,0,160.078436265
"stanford_tidybot",1,"Pinocchio",9,10.552894,0.969033,65.758595671,65.758595671,0.138942448,0,99.615178004
"stanford_tidybot",1,"Pinocchio",10,11.368694,0.8158,52.312638659,52.312638659,0.008822026,1,59.143983327
"stanford_tidybot",1,"Pinocchio",11,12.174715,0.806021,6.616503794,6.616503794,0.007578496,1,45.697429401
"stanford_tidybot",1,"Pinocchio",12,12.98028,0.805565,6.615208892,6.615208892,0.007614476,1,0.001295125
"stanford_tidybot",1,"Pinocchio",13,13.786893,0.806613,6.61520861,6.61520861,0.007614819,1,0.000000282
"stanford_tidybot",1,"CasADi",0,0,0,2040.583246236,2040.583246236,2.017450957,0,nan
"stanford_tidybot",1,"CasADi",1,2.988893,2.988893,1902.322181165,1902.322181165,1.802246426,0,2033.995947113
"stanford_tidybot",1,"CasADi",2,5.637301,2.648408,1545.870468058,1545.870468058,1.518606414,0,1895.737116038
"stanford_tidybot",1,"CasADi",3,8.546758,2.909457,1057.589026879,1057.589026879,1.352948865,0,1539.275707885
"stanford_tidybot",1,"CasADi",4,11.2269,2.680142,871.763251945,871.763251945,1.093138775,0,1050.990240598
"stanford_tidybot",1,"CasADi",5,14.140982,2.914082,384.822285675,384.822285675,0.78787096,0,865.154834654
"stanford_tidybot",1,"CasADi",6,17.543803,3.402821,177.366960232,177.366960232,0.533049246,0,378.213350606
"stanford_tidybot",1,"CasADi",7,20.639282,3.095479,166.690153259,166.690153259,0.386274466,0,170.757134755
"stanford_tidybot",1,"CasADi",8,23.531004,2.891722,106.228345614,106.228345614,0.287939876,0,160.078435352
"stanford_tidybot",1,"CasADi",9,26.754629,3.223625,65.758595541,65.758595541,0.138942448,0,99.615177496
"stanford_tidybot",1,"CasADi",10,29.967916,3.213287,52.312638753,52.312638753,0.008822026,1,59.143983196
"stanford_tidybot",1,"CasADi",11,33.995627,4.027711,6.616503794,6.616503794,0.007578496,1,45.697429495
